日期,开盘,收盘,最高,最低,成交量
2021-03-01,20.29280925,20.634768,20.6543085,19.9899315,17771093
2021-03-02,20.76178125,21.6704145,21.729036,20.4589035,31752319
2021-03-03,21.2014425,21.44569875,21.5922525,21.15259125,22347491
2021-03-04,21.26983425,21.181902,22.05145425,21.13305075,27062273
2021-03-05,20.908335,20.68361925,20.91810525,20.0290125,18114830
2021-03-08,20.5761465,18.61232625,20.74224075,18.61232625,39867973
2021-03-09,18.4657725,17.19564,18.4657725,16.81460025,32175247
2021-03-10,17.4887475,17.0979375,17.58645,16.961154,16862656
2021-03-11,17.117478,17.43989625,17.43989625,16.9025325,13483126
2021-03-12,17.3715045,17.19564,17.43989625,16.961154,13456517
2021-03-15,17.14678875,17.156559,17.42035575,16.961154,12609994
2021-03-16,17.0979375,17.19564,17.34219375,17.039316,9385202
2021-03-17,17.0979375,17.32265325,17.42035575,16.99046475,10798817
2021-03-18,17.351964,17.4887475,17.7623145,17.312883,14579012
2021-03-19,17.3324235,17.7232335,17.938179,17.14678875,17826395
2021-03-22,17.6841525,17.820936,18.055422,17.312883,13256392
2021-03-23,17.820936,17.547369,17.92840875,17.47897725,11671121
2021-03-24,17.4496665,17.19564,17.7232335,17.000235,12758631
2021-03-25,17.18586975,17.19564,17.391045,17.01000525,9987401
2021-03-26,17.28357225,17.4496665,17.53759875,17.16632925,10218683
2021-03-29,17.5669095,17.63530125,17.8795575,17.4887475,14999551
2021-03-30,17.58645,17.98703025,18.446232,17.55713925,25973803
2021-03-31,17.81116575,17.08816725,17.81116575,17.01000525,20922201
2021-04-01,17.0979375,17.273802,17.351964,17.078397,8940070
2021-04-02,17.273802,17.664612,17.9577195,17.26403175,14517674
2021-04-06,17.781855,17.820936,17.90886825,17.69392275,11918974
2021-04-07,17.75254425,17.6841525,17.79162525,17.5669095,9106586
2021-04-08,17.69392275,17.81116575,18.00657075,17.508288,13116858
2021-04-09,17.820936,17.6059905,18.00657075,17.508288,10482160
2021-04-12,17.508288,17.19564,17.53759875,17.078397,11024844
2021-04-13,17.16632925,17.0588565,17.26403175,17.000235,6463855
2021-04-14,17.08816725,17.20541025,17.26403175,17.0588565,5270242
2021-04-15,17.14678875,17.38127475,17.430126,17.078397,7651698
2021-04-16,17.42035575,17.38127475,17.43989625,17.20541025,6836452
2021-04-19,17.312883,17.664612,17.75254425,17.30311275,10430050
2021-04-20,17.63530125,17.77208475,17.938179,17.547369,12363934
2021-04-21,17.67438225,17.5669095,17.73300375,17.49851775,8031494
2021-04-22,17.547369,17.7232335,17.8795575,17.547369,8335125
2021-04-23,17.742774,17.63530125,17.81116575,17.51805825,7158574
2021-04-26,17.63530125,17.55713925,17.86978725,17.53759875,9778028
2021-04-27,17.7232335,17.73300375,17.83070625,17.45943675,9729978
2021-04-28,17.58645,17.7623145,17.83070625,17.58645,8895212
2021-04-29,17.781855,18.0749625,18.24105675,17.664612,17451704
2021-04-30,18.06519225,17.7232335,18.06519225,17.4887475,16574206
2021-05-06,17.63530125,17.98703025,18.20197575,17.63530125,15032828
2021-05-07,18.00657075,18.0358815,18.3094485,17.92840875,13134641
2021-05-10,17.9577195,17.625531,18.00657075,17.5278285,13891307
2021-05-11,17.55713925,18.24105675,18.47554275,17.51805825,18393327
2021-05-12,18.0749625,18.08473275,18.172665,17.9186385,11073034
2021-05-13,17.9968005,18.6220965,18.86635275,17.96748975,25144185
2021-05-14,18.641637,19.60889175,19.696824,18.45600225,34203196
2021-05-17,19.696824,19.53072975,20.126715,19.19854125,27418269
2021-05-18,19.345095,19.8336075,20.3807415,19.2473925,25592683
2021-05-19,19.72613475,19.892229,20.0680935,19.5600405,16603656
2021-05-20,19.74567525,19.4427975,20.165796,19.4037165,18693644
2021-05-21,19.55027025,19.0519875,19.60889175,19.00313625,17241363
2021-05-24,19.29624375,19.31578425,19.5991215,19.12037925,14219048
2021-05-25,19.188771,20.07786375,20.17556625,19.00313625,29700029
2021-05-26,19.892229,19.78475625,20.25372825,19.5405,23704862
2021-05-27,19.74567525,19.501419,19.78475625,19.227852,21669947
2021-05-28,19.4427975,19.5991215,19.68705375,19.29624375,15397877
2021-05-31,19.56981075,20.2634985,20.27326875,19.47210825,27585758
2021-06-01,20.03878275,19.93131,20.27326875,19.84337775,18068519
2021-06-02,19.93131,19.84337775,20.1462555,19.735905,14701748
2021-06-03,19.774986,20.048553,20.60545725,19.76521575,22791995
2021-06-04,19.93131,20.89856475,21.01580775,19.92153975,32881912
2021-06-07,20.97672675,20.908335,21.220983,20.517525,26210057
2021-06-08,20.83994325,21.455469,21.49455,20.6152275,29062804
2021-06-09,21.650874,21.26983425,21.88536,21.11351025,24238921
2021-06-10,21.17213175,21.10374,21.19167225,20.517525,20433399
2021-06-11,20.95718625,19.53072975,21.10374,19.14969,40453943
2021-06-15,19.2473925,19.1692305,19.72613475,19.0519875,19477743
2021-06-16,19.14969,19.31578425,19.70659425,19.06175775,19283899
2021-06-17,19.5405,19.31578425,19.68705375,19.08129825,12242693
2021-06-18,19.384176,19.7163645,20.05832325,19.21808175,19209534
2021-06-21,19.696824,20.82040275,20.8887945,19.6382025,27779678
2021-06-22,20.8106325,20.869254,21.05488875,20.39051175,23367691
2021-06-23,20.74224075,20.76178125,20.908335,20.4589035,16638688
2021-06-24,20.908335,20.830173,21.0060375,20.52729525,18254940
2021-06-25,20.78132175,20.70315975,20.830173,20.3025795,13542564
2021-06-28,20.70315975,20.83994325,20.947416,20.4198225,13979240
2021-06-29,20.72270025,19.970391,20.947416,19.96062075,15886216
2021-06-30,20.1270064,20.3913202,20.606687,19.872482,13350711
2021-07-01,20.5479506,19.3046968,20.6164764,19.2753286,16652105
2021-07-02,19.2753286,18.4334402,19.3144862,18.2376522,19255015
2021-07-05,18.404072,18.550913,18.7075434,18.3159674,9560720
2021-07-06,18.5313342,18.4921766,18.6194388,18.257231,10095236
2021-07-07,18.404072,18.8152268,19.0305936,18.306178,12365110
2021-07-08,18.7564904,19.5690106,19.6669046,18.7075434,22292507
2021-07-09,19.431959,19.7158516,19.8626926,19.2557498,18935707
2021-07-12,19.8920608,19.9997442,20.1367958,19.4906954,15811893
2021-07-13,20.019323,20.1465852,20.2542686,19.6864834,15101306
2021-07-14,20.0095336,19.7158516,20.2053216,19.627747,12765654
2021-07-15,19.7452198,19.5885894,20.0486912,19.3144862,9945917
2021-07-16,19.5983788,20.802475,21.2332086,19.4025908,37791539
2021-07-19,20.802475,20.459846,21.145104,20.2934262,27666375
2021-07-20,20.3521626,20.9297372,21.1059464,20.1759534,25233380
2021-07-21,20.949316,21.0178418,21.242998,20.7926856,26562601
2021-07-22,20.949316,20.7339492,21.0178418,20.4990036,23789329
2021-07-23,20.606687,21.1255252,21.683521,20.3717414,39548360
2021-07-26,21.340892,20.8220538,21.8597302,20.5871082,46488138
2021-07-27,20.6850022,20.5968976,21.2723662,20.3717414,33074749
2021-07-28,20.166164,18.746701,20.2249004,18.6096494,34259666
2021-07-29,19.0110148,20.06827,20.2444792,18.9718572,32326443
2021-07-30,20.06827,20.1955322,20.4206884,19.823535,19274919
2021-08-02,20.5381612,21.1353146,21.4094178,20.2836368,29531294
