日期,开盘,收盘,最高,最低,成交量
2021-03-01,46.71710232,48.2227929,49.511447,46.35085326,2912761
2021-03-02,48.24314007,47.76837277,48.61617152,47.19186962,1829659
2021-03-03,47.62594258,49.79630738,49.8505665,47.48351239,2952909
2021-03-04,48.82642561,48.154969,48.82642561,47.8158495,2373971
2021-03-05,47.72767843,48.24314007,48.74503693,46.84596773,1449649
2021-03-08,48.71790737,47.1376105,48.9688558,46.5271954,2399681
2021-03-09,46.798491,47.33429981,48.53478284,44.78412117,2726441
2021-03-10,48.98242058,46.65606081,49.43005832,46.3237237,1983788
2021-03-11,45.65226709,47.35464698,47.47673,45.59800797,2167783
2021-03-12,47.48351239,45.74722055,48.154969,45.65904948,2414104
2021-03-15,45.13002306,45.36062432,46.6628432,44.80446834,1867303
2021-03-16,45.61157275,45.95069225,46.24911741,45.25888847,1922837
2021-03-17,45.86252118,48.2906168,49.13841555,45.45557778,4048065
2021-03-18,48.14818661,49.7149187,50.2575099,47.58524824,3600275
2021-03-19,48.61617152,49.43684071,50.867925,48.26348724,2058623
2021-03-22,49.88447845,52.4278747,54.23877283,49.88447845,3937387
2021-03-23,55.20187221,52.90942439,55.9547175,52.902642,4870074
2021-03-24,51.89206589,53.49270993,55.615598,51.84458916,4319379
2021-03-25,52.91620678,52.8348181,55.39856152,52.6313464,2902988
2021-03-26,52.23118539,55.39856152,56.19888354,52.224403,3771088
2021-03-29,54.937359,54.34050868,55.2764785,53.3774093,2169084
2021-03-30,54.00817157,54.69319296,55.4799502,53.6487049,1887994
2021-03-31,54.54398038,53.54018666,55.60203322,53.49949232,1560184
2021-04-01,53.54018666,54.78814642,55.26291372,53.5130571,1741590
2021-04-02,54.90344705,55.16796026,56.93816405,53.92678289,2584093
2021-04-06,55.16796026,56.84321059,57.29763072,53.92678289,2856665
2021-04-07,56.5651326,54.6660634,56.5651326,53.9878244,2274243
2021-04-08,54.44902692,53.09254892,55.09335397,53.0382898,1767238
2021-04-09,53.2417615,54.06243069,55.2764785,52.902642,1866810
2021-04-12,54.33372629,50.50167594,55.25613133,50.23038034,2263564
2021-04-13,50.60341179,53.30280301,54.59145711,50.50167594,2391023
2021-04-14,53.95391245,55.80550492,56.46339675,53.59444578,3037783
