日期,开盘,收盘,最高,最低,成交量
2021-03-01,13.4976015,13.4201959,13.5169529,13.255709,14079234
2021-03-02,13.5556557,13.7491697,14.029765,13.4976015,33240824
2021-03-03,13.5653314,13.7878725,13.8168996,13.54598,20695799
2021-03-04,13.6620884,13.4782501,13.7298183,13.4395473,18715470
2021-03-05,13.449223,13.7685211,13.9233323,13.449223,25164865
2021-03-08,13.9039809,13.4879258,13.9620351,13.449223,22243168
2021-03-09,13.4976015,12.9364109,13.5750071,12.7041941,23262070
2021-03-10,13.0525193,12.9073838,13.0912221,12.8493296,11618991
2021-03-11,12.9944651,13.0428436,13.1105735,12.8880324,13075294
2021-03-12,13.0041408,12.9847894,13.2944118,12.6558156,24934478
2021-03-15,12.8299782,12.6654913,12.8590053,12.5977614,15238975
2021-03-16,12.6848427,12.7138698,12.771924,12.5977614,9263453
2021-03-17,12.6558156,12.868681,12.965438,12.6461399,12489694
2021-03-18,12.7815997,12.8106268,12.9557623,12.771924,10669949
2021-03-19,12.7428969,12.868681,13.0138165,12.6848427,19183151
2021-03-22,12.9557623,13.2363576,13.3427903,12.9170595,24638773
2021-03-23,13.1105735,13.4201959,13.5072772,12.965438,28423051
2021-03-24,13.2460333,13.7491697,14.4941986,13.2170062,55630110
2021-03-25,13.5266286,13.4395473,13.8943052,13.4105202,25723811
2021-03-26,13.4395473,13.3814931,13.54598,13.255709,18001868
2021-03-29,13.3137632,13.2653847,13.4298716,13.2363576,13312858
2021-03-30,13.2653847,13.2750604,13.3814931,13.2266819,10621494
2021-03-31,13.2653847,12.9073838,13.2750604,12.868681,15730477
2021-04-01,12.8783567,12.9460866,13.0138165,12.8590053,9063675
2021-04-02,12.965438,13.0525193,13.2363576,12.9267352,14284118
2021-04-06,13.062195,13.0234922,13.1783034,13.0041408,9075253
2021-04-07,12.9944651,13.1105735,13.1976548,12.9170595,11727662
2021-04-08,13.0525193,13.1299249,13.4201959,13.0331679,21667256
2021-04-09,13.0525193,12.9364109,13.1396006,12.9170595,11436043
2021-04-12,12.868681,12.7041941,12.965438,12.6558156,12615048
2021-04-13,12.7041941,12.8106268,12.8299782,12.6364642,10459205
2021-04-14,12.771924,12.8977081,12.9267352,12.7525726,9222583
2021-04-15,12.8203025,12.6558156,12.8493296,12.6074371,12975697
2021-04-16,12.7041941,12.6945184,12.7428969,12.6558156,8765266
2021-04-19,12.6654913,12.9170595,12.965438,12.6364642,16579770
2021-04-20,12.8590053,12.7525726,13.062195,12.7235455,15544509
2021-04-21,12.6461399,12.7235455,12.8299782,12.6461399,8053373
2021-04-22,12.771924,12.7041941,12.868681,12.6558156,12682539
2021-04-23,12.6558156,12.6364642,12.7815997,12.6267885,11703464
2021-04-26,12.6267885,11.7366241,12.7138698,11.5721372,40291624
2021-04-27,11.7269484,11.2044606,11.7753269,11.127055,32234674
2021-04-28,11.1851092,11.1077036,11.2625148,11.0399737,13862237
2021-04-29,10.9528924,11.1657578,11.3689475,10.9528924,19170509
2021-04-30,11.127055,10.2852691,11.1947849,10.159485,45773126
2021-05-06,10.3723504,10.1788364,10.4787831,10.0820794,18597140
2021-05-07,10.1304579,9.8401869,10.1981878,9.7918084,27192189
2021-05-10,9.8498626,9.9175925,9.9369439,9.7337542,15507968
2021-05-11,9.8208355,10.0917551,10.1981878,9.8208355,23595525
2021-05-12,10.0046738,10.0530523,10.1401336,9.9466196,13609069
2021-05-13,9.965971,9.9853224,10.1304579,9.9079168,13616251
2021-05-14,10.0240252,10.9819195,10.9819195,9.9466196,58260759
2021-05-17,10.836784,10.740027,11.0399737,10.5948915,46275983
2021-05-18,10.6819728,10.7497027,11.030298,10.5948915,26413366
2021-05-19,10.6916485,10.7013242,10.8851625,10.6239186,20492577
2021-05-20,10.6239186,11.0786765,11.514083,10.5561887,46032319
2021-05-21,11.0109466,10.7013242,11.0980279,10.6626214,27799384
2021-05-24,10.7593784,10.8271083,11.0206223,10.7593784,26540336
2021-05-25,10.7593784,11.2431634,11.417326,10.7303513,54147890
2021-05-26,11.2431634,11.1173793,11.61084,11.1077036,56204139
2021-05-27,11.0980279,11.1754335,11.2818662,11.030298,29288225
2021-05-28,11.030298,10.9528924,11.2818662,10.7690541,48796239
2021-05-31,10.8754868,10.9045139,10.9915952,10.6916485,28699277
2021-06-01,10.8658111,10.7303513,10.8851625,10.6626214,25415060
2021-06-02,10.7497027,10.7013242,11.223812,10.6722971,43690562
2021-06-03,10.449756,9.869214,11.0012709,9.7434299,115324339
2021-06-04,9.7047271,10.0240252,10.1885121,9.7047271,58953034
2021-06-07,9.9949981,10.4400803,10.7497027,9.9272682,62398251
2021-06-08,10.4013775,10.4400803,10.6045672,10.3239719,39535666
2021-06-09,10.4594317,10.1788364,10.5078102,10.1304579,36008540
2021-06-10,10.2078635,10.0240252,10.2852691,10.0143495,38492128
2021-06-11,10.0337009,9.965971,10.1498093,9.9369439,29002424
2021-06-15,10.0530523,9.772457,10.0530523,9.772457,26860602
2021-06-16,9.772457,9.8014841,9.9175925,9.7047271,31623002
2021-06-17,9.869214,9.7918084,10.0820794,9.772457,38880650
2021-06-18,9.7144028,9.8788897,9.9466196,9.6273215,38986326
2021-06-21,9.8982411,9.8208355,9.9949981,9.7918084,31849511
2021-06-22,9.8788897,9.8305112,9.9272682,9.7821327,24309600
2021-06-23,9.8401869,9.9756467,9.9853224,9.7821327,40482148
2021-06-24,9.9466196,10.352999,10.449756,9.8982411,75329175
2021-06-25,10.352999,10.7206756,11.0690008,10.2175392,123779248
2021-06-28,10.6239186,10.4304046,10.64327,10.352999,65755043
2021-06-29,9.965971,10.0530523,10.3336476,9.965971,57935052
2021-06-30,10.0530523,10.4691074,10.7497027,10.0240252,89787742
2021-07-01,10.64327,10.159485,10.7109999,10.1498093,71526417
2021-07-02,10.0820794,9.8595383,10.2078635,9.8208355,50227460
2021-07-05,9.772457,9.8014841,9.9466196,9.7337542,39785184
2021-07-06,9.772457,9.8014841,9.8595383,9.7144028,40500447
2021-07-07,9.772457,9.7918084,9.9369439,9.7627813,53581354
2021-07-08,9.8208355,9.772457,9.8982411,9.7240785,40121176
2021-07-09,9.7337542,9.7337542,9.8014841,9.6950514,38081340
2021-07-12,9.8208355,9.8305112,9.9175925,9.7531056,52371240
2021-07-13,9.8014841,9.772457,9.8788897,9.7240785,41016711
2021-07-14,9.7337542,9.5499159,9.772457,9.4628346,59919701
2021-07-15,9.5595916,9.6853757,9.7240785,9.5015374,43684989
2021-07-16,9.73429395,9.62667864,9.77342679,9.5875458,30494166
2021-07-19,9.59732901,9.33318234,9.59732901,9.31361592,34732120
2021-07-20,9.22556703,9.20600061,9.37231518,9.1962174,27652428
2021-07-21,9.24513345,9.20600061,9.37231518,9.1962174,34945530
2021-07-22,9.33318234,10.12562235,10.12562235,9.2940495,201607726
2021-07-23,10.4680347,11.14307619,11.14307619,10.33106976,274083600
2021-07-26,11.28004113,10.44846828,11.38765644,10.44846828,338549920
2021-07-27,10.5658668,9.95930778,10.67348211,9.87125889,208838733
2021-07-28,9.80277642,9.3918816,10.00822383,9.36253197,150922237
2021-07-29,9.49949691,9.47993049,9.60711222,9.30383271,132680552
2021-07-30,9.32339913,8.93207073,9.33318234,8.75597295,137194998
2021-08-02,8.76575616,9.27448308,9.50928012,8.66792406,142213200
2021-08-03,9.07881888,9.14730135,9.46036407,9.03968604,110500365
2021-08-04,9.07881888,9.12773493,9.18643419,8.98098678,77335004
2021-08-05,9.06903567,8.98098678,9.21578382,8.94185394,58186190
2021-08-06,9.01033641,9.0005532,9.0983853,8.95163715,43035050
2021-08-09,9.02011962,9.16686777,9.2940495,8.97120357,72947850
2021-08-10,9.0983853,9.35274876,9.36253197,9.03968604,77213554
2021-08-11,9.36253197,9.22556703,9.36253197,9.18643419,64217574
2021-08-12,9.30383271,9.49949691,9.94952457,9.30383271,124301747
2021-08-13,9.57776259,9.42123123,9.61689543,9.30383271,64487448
2021-08-16,9.44079765,9.53862975,9.83212605,9.3918816,81713841
2021-08-17,9.4897137,9.45058086,9.90060852,9.41144802,104964772
2021-08-18,9.64624506,10.12562235,10.12562235,9.46036407,171217988
2021-08-19,9.98865741,9.75386037,10.24302087,9.74407716,125519728
2021-08-20,9.73429395,9.80277642,9.91039173,9.63646185,68738251
2021-08-23,9.92995815,9.72451074,9.99844062,9.63646185,69704416
2021-08-24,9.71472753,9.80277642,9.89082531,9.60711222,71236970
2021-08-25,9.74407716,9.67559469,9.78321,9.60711222,48133893
2021-08-26,9.71472753,9.67559469,9.84190926,9.64624506,54593489
2021-08-27,9.65602827,9.62667864,9.75386037,9.5875458,38998146
2021-08-30,9.6853779,9.43101444,9.72451074,9.34296555,57362174
2021-08-31,9.42123123,9.61689543,9.63646185,9.2940495,72754083
2021-09-01,9.56797938,9.9788742,10.13540556,9.50928012,117613650
2021-09-02,9.98865741,10.12562235,10.20388803,9.92995815,110172188
2021-09-03,10.77131421,10.42890186,10.92784557,10.28215371,198505350
2021-09-06,10.3702026,10.75174779,11.17242582,10.34085297,137170904
2021-09-07,10.68326532,10.761531,10.83979668,10.48760112,111033430
2021-09-08,10.71261495,10.65391569,11.0550273,10.62456606,92348347
2021-09-09,10.50716754,10.71261495,10.77131421,10.42890186,68502904
2021-09-10,10.80066384,10.73218137,11.08437693,10.70283174,108586949
2021-09-13,10.80066384,10.58543322,10.92784557,10.53651717,82732458
2021-09-14,10.54630038,10.16475519,10.61478285,10.0767063,85666526
2021-09-15,10.1745384,10.25280408,10.31150334,10.10605593,49042967
2021-09-16,10.25280408,10.06692309,10.29193692,9.94952457,52846500
2021-09-17,10.0767063,10.08648951,10.12562235,9.94952457,36192076
2021-09-22,9.96909099,9.96909099,10.05713988,9.91039173,30888128
