日期,开盘,收盘,最高,最低,成交量
2021-03-01,60.8452768,66.80139724,67.9570624,60.8452768,19021703
2021-03-02,66.179116,67.42367848,68.83615812,65.51732484,14025981
2021-03-03,66.67299,65.7346294,67.14710904,64.77651384,9066370
2021-03-04,65.0925932,64.02582536,67.13723156,62.88003768,8774062
2021-03-05,63.1664846,65.90254656,66.7223774,62.93930256,8886181
2021-03-08,66.64335756,60.71686956,66.64335756,60.26250548,15018015
2021-03-09,60.2032406,57.30913896,60.81564436,57.17085424,7793504
2021-03-10,58.76112852,57.61534084,59.09696284,56.86465236,5464017
2021-03-11,57.6844832,61.0922138,61.5367004,57.0918344,10023371
2021-03-12,61.25025348,60.1044658,61.8330248,59.57108188,5356001
2021-03-15,59.26488,56.70661268,59.48218456,55.60033492,8962512
2021-03-16,56.97330464,55.4620502,57.536321,54.6718518,6547199
2021-03-17,55.4620502,55.313888,56.79551,54.5236896,8423969
2021-03-18,56.01518908,54.82989148,56.01518908,54.0298156,6859482
2021-03-19,53.80263356,55.69910972,57.0918344,53.4371668,8585209
2021-03-22,55.60033492,54.97805368,56.0053116,54.573077,4949662
2021-03-23,55.3632754,53.585329,56.57820544,52.844518,9608928
2021-03-24,52.7457432,51.8073826,53.338392,50.89865444,6935105
2021-03-25,51.2641212,52.0543196,52.31113408,51.2641212,3650319
2021-03-26,52.2024818,53.9310408,54.573077,51.94566732,6465123
2021-03-29,54.573077,54.83976896,56.08433144,54.43479228,7136266
2021-03-30,54.49405716,54.6224644,55.53119256,54.00018316,4559452
2021-03-31,54.820014,55.12621588,55.50156012,53.42728932,4407982
2021-04-01,55.79788452,57.17085424,57.87215532,55.13609336,8685636
2021-04-02,58.277132,62.51457092,62.73187548,58.277132,17993803
2021-04-06,62.10959424,62.6232232,63.5615838,62.07008432,9173950
2021-04-07,62.09971676,64.58884172,66.179116,62.0305744,15094155
2021-04-08,64.17398756,63.956683,66.43593048,63.5121964,10406253
2021-04-09,64.1048452,60.8946642,65.4876924,60.61809476,15659366
2021-04-12,61.07245884,57.97093012,61.66510764,57.72399312,12973251
2021-04-13,58.18823468,58.01044004,59.03769796,57.289384,8892946
2021-04-14,58.277132,58.28700948,59.6599792,57.29926148,6856518
2021-04-15,58.1783572,59.19573764,59.74887652,56.301636,7967036
2021-04-16,59.26488,59.0673304,59.88716124,58.277132,7583614
2021-04-19,58.87965828,60.746502,61.12184624,58.05982744,9333721
2021-04-20,60.14397572,59.8575288,61.20086608,58.1783572,10752434
2021-04-21,59.1167178,58.5734564,59.59083684,58.04007248,6285073
2021-04-22,58.99818804,59.45255212,61.0428264,58.771006,8531601
2021-04-23,59.22537008,61.1416012,62.4256736,59.22537008,10478575
2021-04-26,61.36878324,61.9317996,64.3023948,60.97368404,11767665
2021-04-27,61.5367004,63.05783232,63.709746,60.9440516,8725520
2021-04-28,62.97881248,63.22574948,63.92705056,61.5367004,9058517
2021-04-29,64.7962688,66.8211522,66.83102968,64.52957684,15964877
2021-04-30,65.84328168,62.721998,65.9815664,61.86265724,20336412
2021-05-06,62.70224304,61.7836374,64.58884172,61.50706796,12450692
2021-05-07,62.39604116,58.73149608,63.38378916,58.68210868,13037163
2021-05-10,58.5734564,57.1906092,59.25500252,56.548573,10379555
2021-05-11,56.91403976,57.84252288,58.40553924,56.6967352,7352270
2021-05-12,57.31901644,59.26488,59.48218456,56.5979604,7938619
2021-05-13,58.277132,58.277132,60.37115776,57.50668856,9536153
2021-05-14,58.79076096,59.18586016,59.66985668,58.1783572,8734463
2021-05-17,59.57108188,61.25025348,61.71449504,59.57108188,11556305
2021-05-18,60.9440516,59.93654864,61.31939584,59.50193952,8105168
2021-05-19,59.6105918,59.26488,60.56870736,58.58333388,9028098
