日期,开盘,收盘,最高,最低,成交量
2021-03-01,20.7374208,20.59274112,20.98659136,20.39179712,17685893
2021-03-02,20.68115648,20.4159104,20.92228928,20.23907968,19250482
2021-03-03,20.11851328,20.56862784,20.58470336,20.0944,17864333
2021-03-04,20.3757216,19.82915392,20.43198592,19.63624768,18683070
2021-03-05,19.62017216,19.8130784,20.2149664,19.5317568,15097483
2021-03-08,19.893456,19.1700576,20.06224896,19.07360448,16328508
2021-03-09,19.290624,19.07360448,19.6523232,18.687792,18382764
2021-03-10,19.4513792,19.31473728,19.491568,19.1298688,13493526
2021-03-11,19.26651072,19.62820992,19.75681408,18.97715136,23064404
2021-03-12,19.57998336,20.4560992,20.64096768,18.98518912,25268487
2021-03-15,20.7374208,20.44002368,21.0589312,20.15870208,28711134
2021-03-16,20.44806144,21.08304448,22.39319936,20.44002368,36931021
2021-03-17,20.8177984,21.15538432,21.40455488,20.46413696,18497637
2021-03-18,21.29202624,21.13127104,21.4206304,20.99462912,12554020
2021-03-19,20.92228928,20.6168544,21.0589312,20.48021248,17683197
2021-03-22,20.60077888,20.64900544,21.12323328,20.50432576,13337302
2021-03-23,20.74545856,20.84994944,21.11519552,20.6168544,10445539
2021-03-24,20.7374208,20.496288,20.88210048,20.07028672,12139781
2021-03-25,20.7374208,21.0589312,21.71802752,20.70526976,26349137
2021-03-26,21.2598752,21.61353664,21.75821632,20.9785536,20606306
2021-03-29,21.77429184,21.96719808,22.0234624,21.25183744,15975353
2021-03-30,21.8627072,22.15206656,22.3851616,21.75821632,13166323
2021-03-31,22.03953792,22.16010432,22.29674624,21.80644288,15000837
2021-04-01,21.7823296,22.01542464,22.33693504,21.6215744,10669800
2021-04-02,22.0234624,21.8627072,22.3851616,21.60549888,14372965
2021-04-06,21.87074496,21.40455488,22.05561344,21.2598752,14605634
2021-04-07,21.4206304,21.7421408,21.91897152,21.35632832,13560815
2021-04-08,21.5813856,21.701952,21.91093376,21.300064,10544929
2021-04-09,21.56531008,21.36436608,21.7421408,21.20361088,9781625
2021-04-12,21.36436608,20.9383648,21.45278144,20.62489216,13594075
2021-04-13,21.09912,21.00266688,21.64568768,20.8177984,12203364
2021-04-14,20.90621376,21.31613952,21.3804416,20.90621376,6726613
2021-04-15,21.19557312,21.4206304,21.4206304,21.0187424,5412879
2021-04-16,21.43670592,22.08776448,22.1440288,21.41259264,11712039
2021-04-19,22.40123712,22.72274752,23.2291264,22.40123712,21497800
2021-04-20,22.7468608,22.73078528,23.0281824,22.4253504,15560598
2021-04-21,22.73078528,22.44946368,22.84331392,22.32085952,9512089
2021-04-22,22.44946368,21.79036736,22.56199232,21.501008,15636979
2021-04-23,21.79840512,21.52512128,21.88682048,21.4206304,10329984
2021-04-26,21.55727232,20.64096768,21.6215744,20.56862784,20028973
2021-04-27,20.75349632,20.19085312,20.75349632,20.06224896,11110355
2021-04-28,20.26319296,20.68115648,20.76957184,20.02206016,10767537
2021-04-29,20.496288,21.02678016,21.12323328,20.42394816,14741007
2021-04-30,21.02678016,20.99462912,21.1794976,20.76957184,11137640
2021-05-06,20.7374208,21.20361088,21.68587648,20.7374208,20630997
2021-05-07,21.26791296,20.80976064,21.31613952,20.68919424,11778752
2021-05-10,20.80172288,19.94168256,20.80172288,19.70858752,15108784
2021-05-11,19.99794688,20.0944,20.40787264,19.90149376,11889659
2021-05-12,20.06224896,20.56862784,20.6168544,19.82111616,10962115
2021-05-13,20.27123072,19.60409664,20.496288,19.5317568,12199610
