日期,开盘,收盘,最高,最低,成交量
2021-03-01,7.54938282,7.53295326,7.69724886,7.3111542,80635069.0
2021-03-02,7.62331584,7.11399948,7.6808193,6.9414891,87854009.0
2021-03-03,7.4343759,7.68903408,7.82868534,7.4343759,109283981.0
2021-03-04,7.41794634,7.9272627,8.38729038,7.29472464,128409200.0
2021-03-05,7.31936898,7.1879325,7.5575976,7.13864382,97759981.0
2021-03-08,7.393302,7.1057847,7.8861888,7.05649602,114021872.0
2021-03-09,7.24543596,7.29472464,7.7218932,6.71147526,98612891.0
2021-03-10,7.393302,7.48366458,7.62331584,6.99899256,78377356.0
2021-03-11,7.86154446,8.23120956,8.23120956,7.86154446,76927418.0
2021-03-12,8.69945202,9.05268756,9.05268756,8.45300862,204559504.0
2021-03-15,9.12662058,9.036258,9.47985612,8.84731806,164746698.0
2021-03-16,9.08554668,8.7898146,9.41413788,8.625519,137141102.0
2021-03-17,8.7076668,8.5433712,8.75695548,8.1326322,91551966.0
2021-03-18,8.63373378,8.47765296,8.8308885,8.42836428,84363444.0
2021-03-19,8.15727654,8.14084698,8.39550516,8.01762528,73866365.0
2021-03-22,8.4612234,8.9541102,8.9541102,8.4612234,112344106.0
2021-03-23,8.96232498,8.05869918,9.09376146,8.05869918,132412163.0
2021-03-24,7.66438974,7.26186552,7.70546364,7.25365074,120893922.0
2021-03-25,7.29472464,7.4754498,7.5986715,7.08114036,88143257.0
2021-03-26,7.4754498,7.64796018,7.95190704,7.40151678,72030917.0
2021-03-29,7.75475232,8.12441742,8.31335736,7.71367842,79133197.0
2021-03-30,7.8861888,8.01762528,8.2558539,7.5986715,55283249.0
2021-03-31,7.8861888,7.804041,7.90261836,7.64796018,32827449.0
2021-04-01,7.70546364,8.3380017,8.47765296,7.6397454,66061267.0
2021-04-02,8.30514258,8.09977308,8.5844451,8.03405484,48394774.0
2021-04-06,8.02584006,8.19835044,8.26406868,7.83690012,42609419.0
2021-04-07,8.15727654,8.4612234,8.69123724,8.03405484,85504127.0
2021-04-08,8.4612234,9.06911712,9.30734574,8.36264604,114082063.0
2021-04-09,9.10197624,8.77338504,9.17590926,8.5433712,108836836.0
2021-04-12,8.60908944,8.21478,8.6665929,8.14906176,70601020.0
2021-04-13,8.21478,8.60908944,8.61730422,7.99298094,69327063.0
2021-04-14,8.73231114,8.6665929,8.83910328,8.24763912,70754776.0
2021-04-15,8.56801554,9.1184058,9.3237753,8.52694164,97701393.0
2021-04-16,9.22519794,9.0773319,9.3648492,8.9541102,83528555.0
2021-04-19,9.02804322,9.2416275,9.2416275,8.73231114,64351714.0
2021-04-20,9.05268756,9.6934404,10.08774984,8.94589542,111464811.0
2021-04-21,9.45521178,9.3648492,9.64415172,9.036258,77120928.0
2021-04-22,9.75915864,9.6934404,10.1041794,9.4059231,84706350.0
2021-04-23,9.68522562,9.82487688,9.9398838,9.46342656,71326624.0
2021-04-26,9.75094386,9.66879606,10.3916967,9.52093002,107738558.0
2021-04-27,9.71808474,9.68522562,10.00560204,9.42235266,76800573.0
2021-04-28,9.45521178,9.29913096,9.52093002,9.1184058,71600867.0
2021-04-29,9.45521178,9.47164134,9.63593694,9.2416275,72373721.0
2021-04-30,9.4059231,9.1184058,9.6934404,9.036258,88971094.0
2021-05-06,9.5702187,9.75915864,9.8988099,9.37306398,103168275.0
2021-05-07,10.03024638,10.4327706,10.61349576,9.84130644,124464620.0
2021-05-10,10.72850268,11.47604766,11.47604766,10.7202879,107695340.0
2021-05-11,11.1310269,10.79422092,11.1310269,10.33419324,133822074.0
2021-05-12,10.74493224,10.85172438,10.9667313,10.58885142,63684111.0
2021-05-13,10.26026022,9.96452814,10.4327706,9.83309166,81881470.0
2021-05-14,9.95631336,9.93166902,10.15346808,9.7755882,63473435.0
2021-05-17,9.8988099,9.96452814,10.1863272,9.6934404,73657839.0
2021-05-18,10.16989764,9.98917248,10.2274011,9.80023254,59439341.0
2021-05-19,9.71808474,9.50450046,9.8166621,9.446997,65280564.0
2021-05-20,8.8719624,8.74052592,8.97875454,8.55158598,126703514.0
2021-05-21,8.72409636,9.2827014,9.39770832,8.52694164,126819889.0
2021-05-24,8.9130363,8.92946586,9.20876838,8.67480768,68915578.0
2021-05-25,8.96232498,9.02804322,9.18412404,8.6665929,57851970.0
2021-05-26,8.97875454,9.06911712,9.21698316,8.86374762,54199847.0
2021-05-27,9.06911712,9.24984228,9.3648492,9.06911712,51704186.0
2021-05-28,9.6934404,9.446997,9.857736,9.4059231,85093004.0
2021-05-31,9.49628568,9.38127876,9.54557436,9.29091618,47352120.0
2021-06-01,9.2416275,9.6112926,9.68522562,8.94589542,89767329.0
2021-06-02,9.4880709,9.2005536,9.56200392,9.2005536,57775979.0
2021-06-03,9.12662058,9.17590926,9.4059231,9.12662058,40101626.0
2021-06-04,8.9541102,8.97875454,9.06090234,8.7076668,52382398.0
2021-06-07,9.036258,8.89660674,9.18412404,8.88839196,31842428.0
2021-06-08,8.90482152,8.64194856,8.9541102,8.60087466,36538053.0
2021-06-09,8.75695548,9.18412404,9.29913096,8.5844451,69464932.0
2021-06-10,9.0773319,9.12662058,9.35663442,8.93768064,50519471.0
2021-06-11,9.43056744,9.72629952,9.857736,9.23341272,89371860.0
2021-06-15,9.72629952,9.43056744,9.92345424,9.24984228,56853229.0
2021-06-16,9.31556052,8.79802938,9.34841964,8.77338504,57289912.0
2021-06-17,8.8719624,9.02804322,9.4059231,8.8719624,59187889.0
2021-06-18,8.92125108,8.71588158,8.9541102,8.5022973,50904325.0
2021-06-21,8.6246576,8.35099058,8.63295054,8.19342472,63830570.0
2021-06-22,8.4587988,8.34269764,8.48367762,8.20171766,47141203.0
2021-06-23,8.43391998,8.48367762,8.59148584,8.32611176,55163897.0
2021-06-24,8.45050586,8.18513178,8.59148584,8.15196002,62954673.0
2021-06-25,8.18513178,8.2514753,8.3758694,7.92805064,85876467.0
2021-06-28,8.14366708,7.97780828,8.1685459,7.94463652,58288032.0
2021-06-29,8.15196002,7.9612224,8.15196002,7.89487888,40113635.0
2021-06-30,7.89487888,7.8368283,7.90317182,7.5465754,62368454.0
2021-07-01,7.84512124,7.43047424,7.86170712,7.4221813,44049371.0
2021-07-02,7.43047424,7.44706012,7.77877772,7.06558488,118258516.0
2021-07-05,7.74560596,7.94463652,8.0026871,7.52998952,91135706.0
2021-07-06,8.01098004,7.92805064,8.11049532,7.76219184,60165635.0
2021-07-07,7.77048478,7.96951534,8.02756592,7.69584832,55120464.0
2021-07-08,8.14366708,8.0441518,8.2514753,7.89487888,102287540.0
2021-07-09,7.9612224,8.4587988,8.55002114,7.90317182,142214943.0
2021-07-12,8.67441524,8.52514232,8.85685992,8.3758694,106384407.0
2021-07-13,8.53343526,8.68270818,8.78222346,8.4587988,92533419.0
2021-07-14,8.78222346,8.73246582,8.90661756,8.4173341,94809591.0
2021-07-15,8.69929406,9.05589048,9.2880928,8.65782936,113099471.0
2021-07-16,9.17199164,9.58663864,9.91835624,9.09735518,132419700.0
2021-07-19,9.8271339,9.40419396,9.98469976,9.2880928,137513445.0
2021-07-20,8.9978399,8.98125402,9.0807693,8.72417288,114267788.0
2021-07-21,9.14711282,9.33785044,9.42077984,8.85685992,108767041.0
2021-07-22,9.27150692,9.44565866,9.76908332,9.122234,114156523.0
2021-07-23,9.42077984,9.51200218,9.84371978,9.38760808,91524347.0
2021-07-26,9.56175982,9.55346688,9.86030566,9.37931514,91829615.0
2021-07-27,9.77737626,9.03101166,10.00128564,8.97296108,130663956.0
2021-07-28,8.7905164,8.88173874,9.25492104,8.71587994,87531876.0
2021-07-29,9.22174928,9.09735518,9.27150692,8.89003168,73857906.0
2021-07-30,9.23004222,9.6612751,9.72761862,9.122234,130001765.0
2021-08-02,9.42907278,9.18857752,9.43736572,8.69929406,145227419.0
2021-08-03,8.9978399,8.26806118,9.10564812,8.26806118,119184718.0
2021-08-04,8.11878826,8.30952588,8.38416234,8.06073768,100136669.0
2021-08-05,8.2100106,8.01098004,8.35099058,7.9612224,77393380.0
2021-08-06,8.02756592,8.3344047,8.34269764,7.94463652,84212189.0
