日期,开盘,收盘,最高,最低,成交量
2021-03-01,45.8751645,46.362162,46.66410045,45.3686871,49170113
2021-03-02,46.81993965,47.725755,48.504951,46.4985213,101026575
2021-03-03,47.2387575,47.67705525,48.06665325,46.946559,54155704
2021-03-04,47.141358,45.00830895,47.1803178,44.61871095,78876240
2021-03-05,44.4726117,46.39138185,46.75176,44.36547225,63451746
2021-03-08,46.80045975,44.998569,47.4140766,44.80377,55508853
2021-03-09,45.37842705,43.3427775,45.37842705,41.59932645,74730305
2021-03-10,44.30703255,42.30060285,45.193368,41.9012649,77628894
2021-03-11,41.93048475,41.05388925,42.2519031,39.14485905,140756543
2021-03-12,41.26816815,39.78769575,41.3947875,39.10589925,110237031
2021-03-15,39.349398,37.206609,39.47601735,36.8949306,127015049
2021-03-16,37.2260889,37.4208879,38.570202,36.9338904,81858419
2021-03-17,36.5248125,37.58646705,38.4533226,35.83327605,85259323
2021-03-18,37.58646705,37.5767271,37.83970575,36.622212,70612618
2021-03-19,37.01181,34.9079808,37.0702497,34.674222,136514589
2021-03-22,35.06382,34.3820235,35.17095945,31.95677595,174447626
2021-03-23,34.5963024,33.45672825,35.15147955,33.1937496,119297538
2021-03-24,33.12556995,31.557438,33.35932875,31.52821815,131678417
2021-03-25,31.21653975,32.03469555,32.3755938,31.0704405,95288557
2021-03-26,32.3561139,34.0119054,34.23592425,32.0444355,116655308
2021-03-29,34.2067044,32.87233125,34.29436395,32.73597195,95276499
2021-03-30,32.87233125,33.02817045,33.47620815,32.336634,81268731
2021-03-31,33.0379104,32.95025085,33.18400965,32.21001465,58152025
2021-04-01,33.22296945,34.1677446,34.35280365,33.02817045,87325022
2021-04-02,34.2067044,34.80084135,35.30731875,33.90476595,85237175
2021-04-06,34.9079808,34.17748455,35.22939915,34.1287848,64647091
2021-04-07,34.33332375,33.5833476,34.33332375,33.2132295,57560802
2021-04-08,33.70996695,33.1742697,33.94372575,33.12556995,47189835
2021-04-09,33.18400965,32.58013275,33.3885486,32.4340335,51272927
2021-04-12,32.73597195,31.9080762,32.98921065,31.74249705,46130666
2021-04-13,31.93729605,33.24244935,33.94372575,31.93729605,100393854
2021-04-14,33.35932875,33.26192925,33.5249079,32.8041516,52834109
2021-04-15,33.28140915,32.59961265,33.37880865,32.0444355,63922350
2021-04-16,32.6093526,32.4145536,32.71649205,31.7327571,48611486
2021-04-19,32.54117295,35.6092572,35.65795695,32.48273325,192126326
2021-04-20,35.3949783,34.3430637,35.3949783,34.3235838,115035448
2021-04-21,33.310629,35.22939915,35.36575845,33.1353099,109963108
2021-04-22,35.61899715,36.39819315,37.6156869,34.4015034,175950628
2021-04-23,35.93067555,36.41767305,37.02154995,35.5702974,110852252
2021-04-26,35.453418,35.38523835,36.4468929,34.7911014,112235281
2021-04-27,35.258619,37.401408,37.43062785,34.48916295,125148168
2021-04-28,36.88519065,36.232614,37.1286894,36.08651475,105320340
2021-04-29,36.22287405,35.75535645,36.67091175,35.59951725,65452197
2021-04-30,35.9404155,35.9988552,36.22287405,35.50211775,56323896
2021-05-06,35.69691675,35.38523835,36.67091175,35.09303985,56237171
2021-05-07,35.5508175,33.7976265,35.9598954,33.6612672,74544210
2021-05-10,33.7586667,33.6223074,34.284624,32.921031,66007202
2021-05-11,33.4664682,33.6028275,33.700227,32.726232,58037838
2021-05-12,33.4859481,32.79441165,33.53464785,32.336634,69397723
2021-05-13,32.15157495,32.1028752,32.6872722,31.97625585,60000249
2021-05-14,32.19053475,32.59961265,32.6483124,31.11914025,74746825
2021-05-17,32.6288325,33.8755461,34.76188155,32.61909255,98573600
2021-05-18,33.700227,33.88528605,34.25540415,33.14504985,64351868
2021-05-19,33.61256745,34.82032125,35.258619,33.24244935,85998000
2021-05-20,34.62552225,35.0053803,35.3365386,34.3430637,60142864
2021-05-21,35.0053803,33.74892675,35.6092572,33.59308755,68637026
2021-05-24,33.67100715,35.843016,36.037815,33.3885486,125654605
2021-05-25,35.9598954,38.75526105,38.9598,35.5702974,201729007
2021-05-26,38.95006005,38.1026844,39.28121835,37.62542685,118492203
2021-05-27,38.1611241,38.8624005,39.2519985,37.89814545,97538277
2021-05-28,38.87214045,38.2780035,39.10589925,37.74230625,84809773
2021-05-31,38.40462285,37.985805,38.4143628,37.41114795,74561640
2021-06-01,37.93710525,38.19034395,39.1156392,37.33322835,81737819
2021-06-02,38.22930375,37.3234884,38.375403,37.0312899,64687912
2021-06-03,37.29426855,37.52802735,38.52150225,37.1092095,67086517
