日期,开盘,收盘,最高,最低,成交量
2021-03-01,4.41736451,4.39899709,4.42654822,4.36226225,75355725
2021-03-02,4.4081808,4.35307854,4.42654822,4.33471112,46493505
2021-03-03,4.35307854,4.39899709,4.4081808,4.34389483,42226688
2021-03-04,4.38062967,4.35307854,4.39899709,4.34389483,39338823
2021-03-05,4.33471112,4.42654822,4.43573193,4.33471112,66552058
2021-03-08,4.43573193,4.39899709,4.47246677,4.38981338,62572127
2021-03-09,4.37144596,4.32552741,4.41736451,4.30715999,69086836
2021-03-10,4.33471112,4.27960886,4.35307854,4.27960886,53308110
2021-03-11,4.28879257,4.3163437,4.33471112,4.27042515,43025661
2021-03-12,4.30715999,4.32552741,4.37144596,4.27042515,59602470
2021-03-15,4.30715999,4.29797628,4.33471112,4.28879257,39446377
2021-03-16,4.30715999,4.32552741,4.33471112,4.29797628,34397718
2021-03-17,4.33471112,4.3163437,4.34389483,4.29797628,34153242
2021-03-18,4.3163437,4.27960886,4.32552741,4.27042515,48808651
2021-03-19,4.26124144,4.2245066,4.27042515,4.2245066,46334525
2021-03-22,4.24287402,4.27960886,4.29797628,4.21532289,45217522
2021-03-23,4.27960886,4.30715999,4.33471112,4.27042515,49275482
2021-03-24,4.30715999,4.32552741,4.4081808,4.28879257,73254142
2021-03-25,4.30715999,4.33471112,4.37144596,4.30715999,49079734
2021-03-26,4.32552741,4.33471112,4.35307854,4.3163437,30697341
2021-03-29,4.33471112,4.3163437,4.36226225,4.30715999,44111231
2021-03-30,4.3163437,4.32552741,4.33471112,4.29797628,27893637
2021-03-31,4.3163437,4.26124144,4.32552741,4.25205773,43421629
2021-04-01,4.27960886,4.27042515,4.27960886,4.24287402,28786213
2021-04-02,4.27042515,4.26124144,4.27960886,4.25205773,27175588
2021-04-06,4.27042515,4.25205773,4.27960886,4.25205773,28680856
2021-04-07,4.25205773,4.27042515,4.27960886,4.23369031,41413062
2021-04-08,4.25205773,4.27960886,4.32552741,4.25205773,53661118
2021-04-09,4.27042515,4.26124144,4.27960886,4.24287402,31601883
2021-04-12,4.25205773,4.23369031,4.26124144,4.21532289,34330741
2021-04-13,4.2245066,4.19695547,4.23369031,4.17858805,40383435
2021-04-14,4.19695547,4.20613918,4.21532289,4.18777176,29686495
2021-04-15,4.19695547,4.17858805,4.19695547,4.16940434,24476270
2021-04-16,4.18777176,4.19695547,4.21532289,4.17858805,34606889
2021-04-19,4.19695547,4.25205773,4.26124144,4.17858805,48980341
2021-04-20,4.25205773,4.2245066,4.26124144,4.20613918,41357123
2021-04-21,4.20613918,4.19695547,4.23369031,4.19695547,23210005
2021-04-22,4.20613918,4.20613918,4.23369031,4.19695547,24803233
2021-04-23,4.20613918,4.18777176,4.20613918,4.16940434,22093511
2021-04-26,4.17858805,4.15103692,4.20613918,4.14185321,40181413
2021-04-27,4.14185321,4.14185321,4.16022063,4.12348579,31837941
2021-04-28,4.14185321,4.10511837,4.14185321,4.09593466,27842586
2021-04-29,4.10511837,4.18777176,4.20613918,4.10511837,54037717
2021-04-30,4.17858805,4.15103692,4.18777176,4.11430208,43072229
2021-05-06,4.16022063,4.16022063,4.18777176,4.14185321,37572557
2021-05-07,4.15103692,4.14185321,4.16940434,4.14185321,40523570
2021-05-10,4.15103692,4.16022063,4.17858805,4.14185321,33055118
2021-05-11,4.15103692,4.2245066,4.24287402,4.14185321,56011696
2021-05-12,4.20613918,4.24287402,4.24287402,4.20613918,31850559
2021-05-13,4.2245066,4.24287402,4.25205773,4.21532289,40185328
2021-05-14,4.25205773,4.42654822,4.43573193,4.24287402,166281503
2021-05-17,4.3163437,4.28879257,4.35307854,4.27042515,104816406
2021-05-18,4.27042515,4.27960886,4.32552741,4.24287402,62107755
2021-05-19,4.27960886,4.24287402,4.28879257,4.23369031,38213319
2021-05-20,4.24287402,4.27960886,4.3163437,4.23369031,61897146
2021-05-21,4.27042515,4.24287402,4.29797628,4.23369031,38798122
2021-05-24,4.24287402,4.29797628,4.32552741,4.24287402,64541878
2021-05-25,4.28879257,4.39899709,4.42654822,4.28879257,135976106
2021-05-26,4.38062967,4.38062967,4.44491564,4.37144596,112978306
2021-05-27,4.36226225,4.39899709,4.39899709,4.33471112,85499133
2021-05-28,4.36226225,4.4081808,4.45409935,4.34389483,97355737
2021-05-31,4.4081808,4.39899709,4.4081808,4.36226225,60464342
2021-06-01,4.38062967,4.35307854,4.38981338,4.3163437,68828310
2021-06-02,4.35307854,4.3163437,4.38062967,4.29797628,54421908
2021-06-03,4.3163437,4.27960886,4.35307854,4.27960886,64017126
2021-06-04,4.27960886,4.34389483,4.39899709,4.27042515,78152599
2021-06-07,4.34389483,4.3163437,4.37144596,4.30715999,44971240
2021-06-08,4.29797628,4.32552741,4.36226225,4.29797628,48825608
2021-06-09,4.34389483,4.3163437,4.36226225,4.30715999,38474603
2021-06-10,4.3163437,4.30715999,4.35307854,4.30715999,47789724
2021-06-11,4.30715999,4.27042515,4.33471112,4.24287402,61666249
2021-06-15,4.27042515,4.20613918,4.27042515,4.20613918,42636048
2021-06-16,4.20613918,4.23369031,4.25205773,4.19695547,35899170
2021-06-17,4.2245066,4.24287402,4.26124144,4.21532289,46800901
2021-06-18,4.24287402,4.25205773,4.27960886,4.2245066,41463631
