日期,开盘,收盘,最高,最低,成交量
2021-03-01,40.8464238,42.36042252,42.9229151,40.25764652,7530664
2021-03-02,42.37619334,44.05841414,44.14778212,41.57188152,8849981
2021-03-03,43.369755,43.67991446,43.93224758,42.36042252,6817774
2021-03-04,42.80200548,40.215591,42.99651226,39.89491766,7998128
2021-03-05,39.689897,41.6086801,42.2657976,38.9276407,5493572
2021-03-08,42.04500612,39.93171624,42.05026306,39.7950358,4435451
2021-03-09,39.30614038,37.8762527,39.8213205,36.9562882,5237892
2021-03-10,39.06432114,38.22846768,39.8476052,38.12332888,4989798
2021-03-11,38.5859396,37.83419718,38.94341152,37.52403772,5638891
2021-03-12,38.1390997,37.28221848,38.29155096,36.0626084,7577429
2021-03-15,37.32953094,36.33071234,37.51352384,36.04683758,4369386
2021-03-16,36.57778852,37.1665658,37.3505587,36.38853868,3401972
2021-03-17,37.25593378,37.9551068,38.16012746,36.1151778,5298952
2021-03-18,37.849968,37.49775302,38.46502998,37.324274,3241071
2021-03-19,36.69869814,35.89964326,37.30850318,35.54742828,4058429
2021-03-22,35.9049002,36.32019846,36.75126754,35.55268522,2982745
2021-03-23,36.02055288,35.56845604,36.2466013,34.5380958,4218807
2021-03-24,35.55794216,35.98901124,36.04683758,35.07430368,3673429
2021-03-25,35.72616424,38.41246058,39.02226562,35.72616424,7442828
2021-03-26,37.324274,39.86337602,40.72551418,37.1139964,8109759
2021-03-29,40.0315981,41.02515976,41.59816622,39.8738899,5130901
2021-03-30,40.83590992,40.80962522,41.46674272,40.2418757,4338962
2021-03-31,39.952744,40.18404936,41.0829861,39.9001746,3163541
2021-04-01,40.44689636,40.67294478,41.36160392,39.952744,2166328
2021-04-02,40.59934762,40.8989932,41.9503812,40.31547286,3755527
2021-04-06,41.48251354,40.2418757,41.529826,39.95800094,2575376
2021-04-07,40.73602806,41.25646512,41.266979,39.689897,3243362
2021-04-08,41.0829861,40.44689636,41.10401386,39.97377176,2617406
2021-04-09,40.84116686,40.19982018,40.93579178,39.7161817,2899154
2021-04-12,39.97377176,39.15894606,40.73077112,38.94341152,2853148
2021-04-13,38.96443928,39.7950358,40.67820172,38.72262004,3095479
2021-04-14,39.59527208,41.85049934,41.99243672,39.59527208,5096261
2021-04-15,41.529826,41.2144096,41.529826,40.61511844,3382801
2021-04-16,41.27223594,40.57831986,41.6086801,39.2956265,3243867
2021-04-19,40.99887506,43.37501194,43.77979632,40.0053134,5334687
2021-04-20,43.16473434,42.7389222,43.59054648,42.0818047,4014933
2021-04-21,42.33939476,43.01228308,43.3171856,41.85575628,2557956
2021-04-22,43.632602,43.04908166,43.74825468,42.318367,3185324
2021-04-23,43.16999128,42.7126375,43.99007392,42.63904034,3290176
2021-04-26,43.33295642,41.86101322,43.33295642,41.83998546,2957423
2021-04-27,41.71907584,40.35227144,42.05552,39.41127918,4227884
2021-04-28,40.66768784,40.8464238,41.4509719,40.0578828,3680174
2021-04-29,40.83590992,39.50064716,40.8727085,38.84352966,6209477
2021-04-30,39.42705,40.48895188,40.6361462,39.09586278,3964631
