Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2023-03-01,300459,BUY,40100,4.98,199698.0,0.0,0.0,主升浪启动,800302.0
2023-03-01,688169,BUY,1400,136.94,191719.85,0.0,0.0,主升浪启动,608582.15
2023-03-01,000977,BUY,4700,42.49,199700.81,0.0,0.0,主升浪启动,408881.34
2023-03-01,603816,BUY,4500,43.59,196148.86,0.0,0.0,主升浪启动,212732.48
2023-03-01,688009,BUY,40800,4.89,199588.62,0.0,0.0,主升浪启动,13143.86
2023-03-01,002415,BUY,300,36.63,10989.24,0.0,0.0,主升浪启动,2154.62
2023-03-01,002236,BUY,100,14.37,1437.22,0.0,0.0,主升浪启动,717.4
2023-03-01,600050,BUY,100,5.33,532.75,0.0,0.0,主升浪启动,184.65
2023-03-03,000977,SELL,4700,38.49,180885.72,-18815.1,-9.42,止损,181070.37
2023-03-03,601138,BUY,17100,10.53,180033.57,0.0,0.0,主升浪启动,1036.8
2023-03-03,601800,BUY,100,9.73,973.48,0.0,0.0,主升浪启动,63.32
2023-03-03,688169,SELL,1400,133.75,187255.48,-4464.37,-2.33,止损,187318.8
2023-03-03,601766,BUY,33000,5.67,187207.62,0.0,0.0,主升浪启动,111.18
2023-03-03,300459,SELL,40100,5.78,231778.0,32080.0,16.06,止盈,231889.18
2023-03-03,601618,BUY,57700,3.47,199997.06,0.0,0.0,主升浪启动,31892.12
2023-03-06,300972,BUY,1400,21.78,30487.66,0.0,0.0,主升浪启动,1404.46
2023-03-06,600011,BUY,100,8.2,820.49,0.0,0.0,主升浪启动,583.97
2023-03-06,002236,SELL,100,14.05,1404.61,-32.6,-2.27,止损,1988.58
2023-03-06,603816,SELL,4500,42.47,191105.03,-5043.83,-2.57,止损,193093.61
2023-03-06,300144,BUY,12100,15.92,192686.57,0.0,0.0,主升浪启动,407.04
2023-03-07,601138,SELL,17100,10.24,175125.0,-4908.57,-2.73,止损,175532.05
2023-03-07,600938,BUY,11200,15.66,175352.83,0.0,0.0,主升浪启动,179.22
2023-03-08,601800,SELL,100,9.37,937.36,-36.12,-3.71,止损,1116.57
2023-03-08,300972,SELL,1400,24.84,34775.42,4287.76,14.06,止盈,35891.99
2023-03-08,300972,BUY,1200,27.84,33411.13,0.0,0.0,主升浪启动,2480.86
2023-03-08,000547,BUY,200,11.93,2386.31,0.0,0.0,主升浪启动,94.55
2023-03-08,002415,SELL,300,35.7,10710.44,-278.8,-2.54,止损,10804.99
2023-03-09,601872,BUY,1500,7.2,10792.98,0.0,0.0,主升浪启动,12.01
2023-03-09,300144,SELL,12100,15.58,188497.73,-4188.84,-2.17,止损,188509.74
2023-03-09,000938,BUY,6800,27.37,186113.28,0.0,0.0,主升浪启动,2396.47
2023-03-09,601698,BUY,100,20.29,2028.54,0.0,0.0,主升浪启动,367.92
2023-03-09,600011,SELL,100,7.99,798.8,-21.69,-2.64,止损,1166.72
2023-03-09,601138,BUY,100,10.32,1032.46,0.0,0.0,主升浪启动,134.27
2023-03-10,000547,SELL,200,11.57,2314.6,-71.71,-3.01,止损,2448.87
2023-03-10,600050,SELL,100,5.26,526.34,-6.42,-1.2,策略S点(破均线),2975.2
2023-03-10,300972,SELL,1200,26.28,31537.72,-1873.41,-5.61,止损,34512.93
2023-03-10,688009,SELL,40800,4.9,199962.38,373.76,0.19,策略S点(破均线),234475.31
2023-03-13,600941,BUY,2300,86.36,198621.72,0.0,0.0,主升浪启动,35853.58
2023-03-13,688777,BUY,400,69.99,27997.86,0.0,0.0,主升浪启动,7855.73
2023-03-13,601668,BUY,1400,5.32,7445.66,0.0,0.0,主升浪启动,410.07
2023-03-13,601138,SELL,100,10.07,1007.46,-25.0,-2.42,止损,1417.52
2023-03-13,601138,BUY,100,10.75,1075.05,0.0,0.0,主升浪启动,342.47
2023-03-13,600938,SELL,11200,15.28,171115.86,-4236.97,-2.42,止损,171458.33
2023-03-13,300383,BUY,15600,10.93,170577.84,0.0,0.0,主升浪启动,880.49
2023-03-13,601857,BUY,100,4.84,484.33,0.0,0.0,主升浪启动,396.16
2023-03-13,000938,SELL,6800,26.71,181596.95,-4516.33,-2.43,止损,181993.11
2023-03-13,601186,BUY,22600,8.05,181961.53,0.0,0.0,主升浪启动,31.58
2023-03-14,601872,SELL,1500,6.97,10456.54,-336.44,-3.12,止损,10488.12
2023-03-14,601698,SELL,100,23.1,2310.09,281.55,13.88,止盈,12798.21
2023-03-14,600118,BUY,300,33.2,9959.82,0.0,0.0,主升浪启动,2838.39
2023-03-14,601766,SELL,33000,5.53,182430.39,-4777.23,-2.55,策略S点(破均线),185268.78
2023-03-14,688120,BUY,1800,94.76,170563.99,0.0,0.0,主升浪启动,14704.79
2023-03-15,601698,BUY,600,24.1,14457.48,0.0,0.0,主升浪启动,247.31
2023-03-15,601857,SELL,100,4.73,473.24,-11.09,-2.29,止损,720.56
2023-03-16,300383,SELL,15600,10.38,161972.11,-8605.73,-5.05,止损,162692.66
2023-03-16,300972,BUY,5000,32.33,161636.31,0.0,0.0,主升浪启动,1056.36
2023-03-16,600118,SELL,300,32.21,9664.25,-295.57,-2.97,止损,10720.61
2023-03-16,688777,SELL,400,67.84,27134.35,-863.51,-3.08,止损,37854.96
2023-03-16,300058,BUY,6600,5.67,37432.85,0.0,0.0,主升浪启动,422.11
2023-03-16,688120,SELL,1800,90.04,162077.68,-8486.31,-4.98,止损,162499.79
2023-03-17,300442,BUY,4300,37.08,159422.64,0.0,0.0,主升浪启动,3077.15
2023-03-17,601179,BUY,500,5.5,2751.52,0.0,0.0,主升浪启动,325.63
2023-03-17,601618,SELL,57700,3.82,220592.96,20595.9,10.3,超时强平(10天),220918.6
2023-03-17,601618,BUY,52300,3.82,199948.21,0.0,0.0,主升浪启动,20970.38
2023-03-17,601727,BUY,4600,4.53,20838.0,0.0,0.0,主升浪启动,132.38
2023-03-17,601138,SELL,100,11.62,1162.09,87.04,8.1,止盈,1294.48
2023-03-17,601138,BUY,100,12.58,1258.39,0.0,0.0,主升浪启动,36.08
2023-03-20,300058,SELL,6600,6.66,43969.49,6536.64,17.46,止盈,44005.57
2023-03-20,002558,BUY,3900,11.22,43761.48,0.0,0.0,主升浪启动,244.08
2023-03-20,600941,SELL,2300,80.75,185735.75,-12885.97,-6.49,策略S点(破均线),185979.83
2023-03-20,688082,BUY,1800,96.49,173676.03,0.0,0.0,主升浪启动,12303.8
2023-03-20,601998,BUY,2600,4.64,12061.92,0.0,0.0,主升浪启动,241.88
2023-03-20,300972,SELL,5000,31.67,158354.86,-3281.45,-2.03,止损,158596.73
2023-03-20,300033,BUY,1100,134.74,148212.52,0.0,0.0,主升浪启动,10384.22
2023-03-20,600489,BUY,1000,9.48,9477.24,0.0,0.0,主升浪启动,906.98
2023-03-20,601186,SELL,22600,8.99,203153.02,21191.49,11.65,止盈,204060.0
2023-03-20,600584,BUY,6100,32.32,197144.41,0.0,0.0,主升浪启动,6915.59
2023-03-20,600637,BUY,900,7.37,6632.49,0.0,0.0,主升浪启动,283.1
2023-03-20,002131,BUY,100,2.39,239.48,0.0,0.0,主升浪启动,43.62
2023-03-21,601698,SELL,600,22.93,13759.08,-698.4,-4.83,止损,13802.7
2023-03-21,601618,SELL,52300,3.69,193070.39,-6877.83,-3.44,止损,206873.09
2023-03-21,300017,BUY,30800,6.48,199638.29,0.0,0.0,主升浪启动,7234.8
2023-03-21,600522,BUY,400,16.61,6644.57,0.0,0.0,主升浪启动,590.23
2023-03-21,600398,BUY,100,5.6,559.8,0.0,0.0,主升浪启动,30.43
2023-03-21,601138,SELL,100,13.79,1378.77,120.38,9.57,止盈,1409.2
2023-03-21,002292,BUY,200,6.19,1238.0,0.0,0.0,主升浪启动,171.2
2023-03-21,002558,SELL,3900,10.93,42612.79,-1148.69,-2.62,止损,42783.99
2023-03-21,002558,BUY,3600,11.6,41763.39,0.0,0.0,主升浪启动,1020.61
2023-03-21,601668,SELL,1400,5.26,7360.36,-85.3,-1.15,策略S点(破均线),8380.96
2023-03-21,300418,BUY,200,30.05,6010.77,0.0,0.0,主升浪启动,2370.2
2023-03-21,300442,SELL,4300,35.11,150959.75,-8462.89,-5.31,止损,153329.94
2023-03-22,002916,BUY,2200,67.54,148591.33,0.0,0.0,主升浪启动,4738.61
2023-03-22,300308,BUY,100,31.46,3145.71,0.0,0.0,主升浪启动,1592.9
2023-03-22,601138,BUY,100,14.87,1487.11,0.0,0.0,主升浪启动,105.79
2023-03-22,601179,SELL,500,5.3,2650.14,-101.37,-3.68,止损,2755.93
2023-03-22,002152,BUY,200,11.16,2232.34,0.0,0.0,主升浪启动,523.59
2023-03-22,300418,SELL,200,29.44,5888.95,-121.81,-2.03,止损,6412.54
2023-03-22,300418,BUY,100,33.15,3314.91,0.0,0.0,主升浪启动,3097.63
2023-03-22,002281,BUY,100,25.14,2513.81,0.0,0.0,主升浪启动,583.83
2023-03-22,600584,SELL,6100,31.57,192570.85,-4573.56,-2.32,止损,193154.68
2023-03-22,600489,SELL,1000,9.07,9068.82,-408.42,-4.31,止损,202223.5
2023-03-22,688041,BUY,3000,65.7,197094.97,0.0,0.0,主升浪启动,5128.53
2023-03-22,300502,BUY,200,18.77,3754.74,0.0,0.0,主升浪启动,1373.79
2023-03-23,600522,SELL,400,16.2,6479.7,-164.87,-2.48,止损,7853.49
2023-03-23,688082,SELL,1800,91.73,165116.28,-8559.75,-4.93,止损,172969.77
2023-03-23,002841,BUY,2100,78.64,165145.62,0.0,0.0,主升浪启动,7824.15
2023-03-23,688041,SELL,3000,64.37,193118.99,-3975.98,-2.02,止损,200943.14
2023-03-23,002938,BUY,6500,30.72,199648.15,0.0,0.0,主升浪启动,1294.99
2023-03-23,600398,SELL,100,5.43,543.24,-16.56,-2.96,止损,1838.23
2023-03-23,002131,SELL,100,2.6,259.92,20.44,8.54,止盈,2098.15
2023-03-23,300459,BUY,200,7.1,1420.0,0.0,0.0,主升浪启动,678.15
2023-03-24,600839,BUY,100,3.55,355.23,0.0,0.0,主升浪启动,322.92
2023-03-24,300033,SELL,1100,159.31,175237.02,27024.5,18.23,止盈,175559.94
2023-03-24,300033,BUY,1000,169.15,169152.67,0.0,0.0,主升浪启动,6407.27
2023-03-24,002463,BUY,300,20.8,6239.37,0.0,0.0,主升浪启动,167.9
2023-03-24,300308,SELL,100,36.4,3640.35,494.63,15.72,止盈,3808.25
2023-03-24,300308,BUY,100,37.17,3717.21,0.0,0.0,主升浪启动,91.04
2023-03-24,002916,SELL,2200,73.37,161408.8,12817.47,8.63,止盈,161499.84
2023-03-24,002624,BUY,10300,15.56,160283.05,0.0,0.0,主升浪启动,1216.79
2023-03-27,300002,BUY,100,8.99,898.75,0.0,0.0,主升浪启动,318.04
2023-03-27,002558,SELL,3600,13.49,48570.03,6806.65,16.3,止盈,48888.07
2023-03-27,300474,BUY,400,118.51,47405.98,0.0,0.0,主升浪启动,1482.09
2023-03-27,601727,SELL,4600,4.46,20516.0,-322.0,-1.55,策略S点(破均线),21998.09
2023-03-27,300676,BUY,200,74.34,14867.08,0.0,0.0,主升浪启动,7131.01
2023-03-27,300308,SELL,100,36.3,3629.67,-87.54,-2.35,止损,10760.68
2023-03-27,300308,BUY,200,39.88,7976.73,0.0,0.0,主升浪启动,2783.95
2023-03-27,600522,BUY,100,17.95,1795.34,0.0,0.0,主升浪启动,988.61
2023-03-27,002065,BUY,100,7.41,740.91,0.0,0.0,主升浪启动,247.7
2023-03-27,300418,SELL,100,39.94,3993.86,678.96,20.48,止盈,4241.57
2023-03-27,300418,BUY,100,42.38,4238.49,0.0,0.0,主升浪启动,3.08
2023-03-27,600839,SELL,100,3.85,385.48,30.25,8.52,止盈,388.56
2023-03-28,300002,SELL,100,8.75,875.15,-23.6,-2.63,止损,1263.71
2023-03-28,300502,SELL,200,21.29,4257.4,502.66,13.39,止盈,5521.11
2023-03-28,300474,SELL,400,114.53,45812.5,-1593.48,-3.36,止损,51333.62
2023-03-28,002044,BUY,6900,7.39,50967.51,0.0,0.0,主升浪启动,366.11
2023-03-28,300418,SELL,100,40.92,4091.71,-146.77,-3.46,止损,4457.82
2023-03-28,002624,SELL,10300,15.1,155543.75,-4739.3,-2.96,止损,160001.57
2023-03-28,002841,SELL,2100,74.22,155853.59,-9292.03,-5.63,止损,315855.17
2023-03-28,300308,SELL,200,38.93,7786.0,-190.74,-2.39,止损,323641.16
2023-03-28,300253,BUY,16300,12.24,199431.61,0.0,0.0,主升浪启动,124209.55
2023-03-28,000032,BUY,3500,34.88,122080.32,0.0,0.0,主升浪启动,2129.23
2023-03-28,600066,BUY,200,9.53,1906.89,0.0,0.0,主升浪启动,222.34
2023-03-29,002938,SELL,6500,28.84,187482.56,-12165.59,-6.09,止损,187704.9
2023-03-29,300383,BUY,15000,12.49,187363.74,0.0,0.0,主升浪启动,341.16
2023-03-29,000032,SELL,3500,33.33,116670.61,-5409.71,-4.43,策略S点(破均线),117011.77
2023-03-29,600839,BUY,27200,4.29,116796.07,0.0,0.0,主升浪启动,215.7
2023-03-29,002463,SELL,300,20.04,6011.17,-228.2,-3.66,止损,6226.87
2023-03-29,600522,SELL,100,16.59,1659.23,-136.11,-7.58,止损,7886.1
2023-03-30,300253,SELL,16300,11.79,192135.33,-7296.28,-3.66,止损,200021.43
2023-03-30,002292,SELL,200,6.1,1220.0,-18.0,-1.45,策略S点(破均线),201241.43
2023-03-30,002065,SELL,100,8.26,825.84,84.93,11.46,止盈,202067.27
2023-03-30,300017,SELL,30800,6.5,200219.48,581.19,0.29,策略S点(破均线),402286.74
2023-03-30,002129,BUY,5200,37.81,196588.11,0.0,0.0,主升浪启动,205698.63
2023-03-30,300223,BUY,2200,88.23,194110.91,0.0,0.0,主升浪启动,11587.72
2023-03-30,601857,BUY,2200,5.12,11255.55,0.0,0.0,主升浪启动,332.17
2023-03-30,600637,SELL,900,7.24,6515.84,-116.65,-1.76,策略S点(破均线),6848.01
2023-03-30,300676,SELL,200,68.22,13643.68,-1223.4,-8.23,止损,20491.68
2023-03-31,300383,SELL,15000,12.22,183374.13,-3989.61,-2.13,止损,203865.81
2023-03-31,300383,BUY,15100,13.21,199471.45,0.0,0.0,主升浪启动,4394.36
2023-03-31,600511,BUY,100,34.61,3460.55,0.0,0.0,主升浪启动,933.8
2023-03-31,002044,SELL,6900,7.2,49665.92,-1301.59,-2.55,止损,50599.72
2023-03-31,002044,BUY,6700,7.47,50022.34,0.0,0.0,主升浪启动,577.38
2023-03-31,601998,SELL,2600,4.56,11865.26,-196.66,-1.63,策略S点(破均线),12442.64
2023-03-31,600845,BUY,300,37.97,11390.08,0.0,0.0,主升浪启动,1052.56
2023-04-03,002292,BUY,100,6.96,696.0,0.0,0.0,主升浪启动,356.56
2023-04-03,600839,SELL,27200,4.77,129802.91,13006.84,11.14,止盈,130159.47
2023-04-03,600839,BUY,26300,4.94,129871.22,0.0,0.0,主升浪启动,288.25
2023-04-03,300459,SELL,200,8.03,1606.0,186.0,13.1,止盈,1894.25
2023-04-03,300459,BUY,200,8.62,1724.0,0.0,0.0,主升浪启动,170.25
2023-04-03,300223,SELL,2200,97.81,215192.81,21081.9,10.86,止盈,215363.06
2023-04-03,300223,BUY,2000,99.7,199407.23,0.0,0.0,主升浪启动,15955.82
2023-04-03,300251,BUY,1700,9.13,15522.01,0.0,0.0,主升浪启动,433.81
2023-04-03,300033,SELL,1000,198.88,198881.76,29729.09,17.58,止盈,199315.57
2023-04-03,002230,BUY,2800,68.88,192866.83,0.0,0.0,主升浪启动,6448.74
2023-04-03,002410,BUY,100,53.98,5398.18,0.0,0.0,主升浪启动,1050.56
2023-04-03,300002,BUY,100,10.31,1030.51,0.0,0.0,主升浪启动,20.04
2023-04-04,002044,SELL,6700,7.25,48558.92,-1463.42,-2.93,止损,48578.97
2023-04-04,688981,BUY,800,56.66,45328.0,0.0,0.0,主升浪启动,3250.97
2023-04-04,600535,BUY,200,14.68,2935.74,0.0,0.0,主升浪启动,315.23
2023-04-04,600511,SELL,100,33.91,3390.88,-69.68,-2.01,止损,3706.11
2023-04-04,600511,BUY,100,35.4,3539.52,0.0,0.0,主升浪启动,166.59
2023-04-04,600839,SELL,26300,4.81,126534.61,-3336.61,-2.57,止损,126701.2
2023-04-04,601618,BUY,32500,3.89,126387.79,0.0,0.0,主升浪启动,313.4
2023-04-04,002410,SELL,100,52.58,5258.49,-139.69,-2.59,止损,5571.9
2023-04-04,000617,BUY,700,7.3,5112.9,0.0,0.0,主升浪启动,458.99
2023-04-04,002281,SELL,100,27.31,2731.16,217.35,8.65,止盈,3190.15
2023-04-04,600667,BUY,400,7.02,2808.4,0.0,0.0,主升浪启动,381.75
2023-04-04,600845,SELL,300,36.21,10861.68,-528.41,-4.64,止损,11243.43
2023-04-04,600547,BUY,500,22.31,11155.32,0.0,0.0,主升浪启动,88.1
2023-04-06,601138,SELL,100,16.67,1666.75,179.64,12.08,止盈,1754.85
2023-04-06,300223,SELL,2000,108.21,216425.44,17018.2,8.53,止盈,218180.28
2023-04-06,002292,SELL,100,6.72,672.0,-24.0,-3.45,止损,218852.28
2023-04-06,688099,BUY,2000,92.78,185567.25,0.0,0.0,主升浪启动,33285.04
2023-04-06,002409,BUY,500,65.88,32938.13,0.0,0.0,主升浪启动,346.9
2023-04-06,002230,SELL,2800,63.78,178589.68,-14277.16,-7.4,止损,178936.58
2023-04-06,300676,BUY,2400,74.01,177628.55,0.0,0.0,主升浪启动,1308.03
2023-04-06,002129,SELL,5200,36.38,189158.33,-7429.79,-3.78,止损,190466.36
2023-04-06,002938,BUY,6400,29.64,189697.94,0.0,0.0,主升浪启动,768.43
2023-04-06,300459,SELL,200,8.06,1612.0,-112.0,-6.5,止损,2380.43
2023-04-06,600489,BUY,200,10.56,2112.65,0.0,0.0,主升浪启动,267.77
2023-04-06,002152,SELL,200,11.75,2350.53,118.18,5.29,超时强平(10天),2618.3
2023-04-06,002185,BUY,200,10.75,2150.11,0.0,0.0,主升浪启动,468.19
2023-04-07,300002,SELL,100,9.95,995.11,-35.4,-3.44,止损,1463.31
2023-04-07,300002,BUY,100,11.84,1183.91,0.0,0.0,主升浪启动,279.39
2023-04-07,600667,SELL,400,8.04,3215.13,406.73,14.48,止盈,3494.53
2023-04-07,002152,BUY,200,12.17,2433.07,0.0,0.0,主升浪启动,1061.46
2023-04-07,300017,BUY,100,7.18,717.99,0.0,0.0,主升浪启动,343.47
2023-04-10,688099,SELL,2000,90.68,181360.63,-4206.61,-2.27,止损,181704.1
2023-04-10,300383,SELL,15100,12.62,190546.56,-8924.9,-4.47,策略S点(破均线),372250.66
2023-04-10,601390,BUY,27800,7.17,199373.86,0.0,0.0,主升浪启动,172876.79
2023-04-10,600511,SELL,100,34.06,3405.74,-133.78,-3.78,止损,176282.53
2023-04-10,300676,SELL,2400,70.15,168358.93,-9269.62,-5.22,策略S点(破均线),344641.46
2023-04-10,601618,SELL,32500,3.79,123334.95,-3052.85,-2.42,止损,467976.41
2023-04-10,300567,BUY,2600,75.53,196389.99,0.0,0.0,主升浪启动,271586.42
2023-04-10,300037,BUY,3700,52.72,195058.81,0.0,0.0,主升浪启动,76527.61
2023-04-10,688213,BUY,1000,67.12,67119.61,0.0,0.0,主升浪启动,9408.0
2023-04-10,600208,BUY,3200,2.91,9306.29,0.0,0.0,主升浪启动,101.71
2023-04-10,600547,SELL,500,24.47,12233.61,1078.28,9.67,止盈,12335.32
2023-04-10,000617,SELL,700,6.99,4895.75,-217.15,-4.25,止损,17231.07
2023-04-10,002938,SELL,6400,29.0,185606.3,-4091.64,-2.16,止损,202837.37
2023-04-11,300017,SELL,100,6.79,679.31,-38.68,-5.39,止损,203516.68
2023-04-11,002152,SELL,200,11.72,2344.9,-88.17,-3.62,止损,205861.58
