Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-03-14,002292,BUY,18300,10.9,199470.0,0.0,0.0,主升浪启动,800530.0
2025-03-14,000568,BUY,1400,136.96,191744.4,0.0,0.0,主升浪启动,608785.6
2025-03-14,600519,BUY,100,1569.98,156998.12,0.0,0.0,主升浪启动,451787.48
2025-03-14,601059,BUY,10800,18.38,198523.28,0.0,0.0,主升浪启动,253264.21
2025-03-14,000039,BUY,23300,8.56,199362.67,0.0,0.0,主升浪启动,53901.54
2025-03-14,300476,BUY,600,81.67,49001.13,0.0,0.0,主升浪启动,4900.4
2025-03-14,601881,BUY,200,18.35,3670.76,0.0,0.0,主升浪启动,1229.65
2025-03-17,600039,BUY,100,7.69,768.59,0.0,0.0,主升浪启动,461.06
2025-03-18,601881,SELL,200,17.57,3513.72,-157.04,-4.28,止损,3974.78
2025-03-18,300476,SELL,600,92.39,55431.04,6429.9,13.12,止盈,59405.82
2025-03-18,002236,BUY,3100,19.11,59247.36,0.0,0.0,主升浪启动,158.46
2025-03-18,601059,SELL,10800,17.72,191425.48,-7097.8,-3.58,止损,191583.93
2025-03-18,600547,BUY,7100,26.76,189989.26,0.0,0.0,主升浪启动,1594.68
2025-03-19,002195,BUY,200,6.85,1370.0,0.0,0.0,主升浪启动,224.68
2025-03-19,002236,SELL,3100,18.19,56383.44,-2863.92,-4.83,策略S点(破均线),56608.12
2025-03-20,002544,BUY,2300,24.15,55543.49,0.0,0.0,主升浪启动,1064.63
2025-03-20,000568,SELL,1400,131.61,184254.07,-7490.33,-3.91,止损,185318.69
2025-03-21,002292,SELL,18300,10.35,189405.0,-10065.0,-5.05,止损,374723.69
2025-03-21,002195,SELL,200,6.5,1300.0,-70.0,-5.11,止损,376023.69
2025-03-21,600522,BUY,12900,15.44,199176.98,0.0,0.0,主升浪启动,176846.72
2025-03-21,600519,SELL,100,1517.66,151765.53,-5232.6,-3.33,策略S点(破均线),328612.24
2025-03-24,000039,SELL,23300,9.82,228788.05,29425.38,14.76,止盈,557400.29
2025-03-24,000039,BUY,20200,9.86,199139.46,0.0,0.0,主升浪启动,358260.83
2025-03-24,000630,BUY,57500,3.47,199661.23,0.0,0.0,主升浪启动,158599.61
2025-03-24,603659,BUY,8500,18.53,157492.36,0.0,0.0,主升浪启动,1107.24
2025-03-24,600547,SELL,7100,25.95,184221.35,-5767.91,-3.04,止损,185328.59
2025-03-24,603993,BUY,23800,7.76,184790.18,0.0,0.0,主升浪启动,538.41
2025-03-25,600522,SELL,12900,14.67,189199.18,-9977.79,-5.01,策略S点(破均线),189737.6
2025-03-25,000733,BUY,3400,55.55,188878.68,0.0,0.0,主升浪启动,858.92
2025-03-26,600039,SELL,100,7.74,774.32,5.73,0.75,超时强平(7天),1633.23
2025-03-26,000039,SELL,20200,9.21,186087.62,-13051.84,-6.55,止损,187720.85
2025-03-26,688390,BUY,3800,47.25,179550.0,0.0,0.0,主升浪启动,8170.85
2025-03-26,002714,BUY,200,38.76,7751.27,0.0,0.0,主升浪启动,419.58
2025-03-26,002544,SELL,2300,23.21,53382.45,-2161.05,-3.89,止损,53802.03
2025-03-27,603659,SELL,8500,18.43,156651.06,-841.31,-0.53,策略S点(破均线),210453.08
2025-03-27,000630,SELL,57500,3.38,194145.72,-5515.5,-2.76,策略S点(破均线),404598.81
2025-03-27,603259,BUY,3000,66.34,199019.14,0.0,0.0,主升浪启动,205579.67
2025-03-27,600415,BUY,13700,14.56,199470.14,0.0,0.0,主升浪启动,6109.53
2025-03-27,600499,BUY,700,8.49,5941.32,0.0,0.0,主升浪启动,168.21
2025-03-27,603993,SELL,23800,7.55,179714.79,-5075.39,-2.75,策略S点(破均线),179883.0
2025-03-28,000975,BUY,9700,18.36,178075.28,0.0,0.0,主升浪启动,1807.72
2025-03-28,600208,BUY,500,3.36,1680.0,0.0,0.0,主升浪启动,127.72
2025-03-31,000733,SELL,3400,53.54,182037.46,-6841.22,-3.62,策略S点(破均线),182165.18
2025-03-31,600208,SELL,500,3.1,1550.0,-130.0,-7.74,策略S点(破均线),183715.18
2025-03-31,603259,SELL,3000,65.68,197028.94,-1990.19,-1.0,策略S点(破均线),380744.13
2025-03-31,688608,BUY,600,289.42,173650.34,0.0,0.0,主升浪启动,207093.78
2025-03-31,688390,SELL,3800,45.05,171190.0,-8360.0,-4.66,策略S点(破均线),378283.78
2025-03-31,600988,BUY,8700,22.76,197975.05,0.0,0.0,主升浪启动,180308.73
2025-03-31,002714,SELL,200,37.55,7510.8,-240.47,-3.1,策略S点(破均线),187819.53
2025-04-01,603899,BUY,6100,30.73,187453.11,0.0,0.0,主升浪启动,366.42
2025-04-02,000975,SELL,9700,18.11,175694.59,-2380.69,-1.34,策略S点(破均线),176061.01
2025-04-02,688608,SELL,600,279.7,167820.69,-5829.66,-3.36,止损,343881.7
2025-04-07,600988,SELL,8700,19.97,173768.49,-24206.56,-12.23,止损,517650.19
2025-04-07,600415,SELL,13700,13.0,178069.5,-21400.64,-10.73,止损,695719.69
2025-04-07,603899,SELL,6100,28.5,173840.52,-13612.6,-7.26,止损,869560.21
2025-04-07,600499,SELL,700,8.06,5639.1,-302.22,-5.09,止损,875199.31
2025-04-07,600161,BUY,9200,21.73,199955.27,0.0,0.0,主升浪启动,675244.04
2025-04-08,300498,BUY,11400,17.54,199899.38,0.0,0.0,主升浪启动,475344.66
2025-04-08,600025,BUY,21800,9.16,199765.63,0.0,0.0,主升浪启动,275579.03
2025-04-08,688617,BUY,600,291.81,175087.51,0.0,0.0,主升浪启动,100491.52
2025-04-08,000876,BUY,9100,11.02,100266.09,0.0,0.0,主升浪启动,225.43
2025-04-10,300498,SELL,11400,16.86,192257.8,-7641.58,-3.82,止损,192483.23
2025-04-10,600859,BUY,11900,16.11,191664.77,0.0,0.0,主升浪启动,818.46
2025-04-10,688617,SELL,600,282.9,169739.88,-5347.63,-3.05,止损,170558.34
2025-04-10,601888,BUY,2400,68.78,165073.26,0.0,0.0,主升浪启动,5485.08
2025-04-10,000876,SELL,9100,10.28,93545.35,-6720.73,-6.7,止损,99030.44
2025-04-10,000975,BUY,5100,19.26,98233.47,0.0,0.0,主升浪启动,796.97
2025-04-14,601888,SELL,2400,66.23,158960.3,-6112.95,-3.7,止损,159757.27
2025-04-15,600161,SELL,9200,21.6,198683.98,-1271.29,-0.64,策略S点(破均线),358441.26
2025-04-15,600859,SELL,11900,15.61,185749.19,-5915.58,-3.09,止损,544190.45
2025-04-15,002294,BUY,5700,35.04,199747.78,0.0,0.0,主升浪启动,344442.67
2025-04-15,601077,BUY,32400,6.16,199679.36,0.0,0.0,主升浪启动,144763.3
2025-04-15,002701,BUY,27400,5.27,144516.83,0.0,0.0,主升浪启动,246.47
2025-04-16,000975,SELL,5100,21.33,108797.82,10564.35,10.75,止盈,109044.29
2025-04-16,000975,BUY,4900,22.19,108716.34,0.0,0.0,主升浪启动,327.96
2025-04-17,600025,SELL,21800,9.15,199551.98,-213.65,-0.11,超时强平(7天),199879.93
2025-04-17,002891,BUY,4200,46.53,195408.55,0.0,0.0,主升浪启动,4471.38
2025-04-17,300144,BUY,400,9.98,3993.81,0.0,0.0,主升浪启动,477.57
2025-04-18,000975,SELL,4900,21.0,102895.68,-5820.65,-5.35,止损,103373.26
2025-04-21,002155,BUY,5100,20.05,102267.12,0.0,0.0,主升浪启动,1106.13
2025-04-21,300144,SELL,400,9.6,3841.4,-152.41,-3.82,止损,4947.54
2025-04-21,600415,BUY,300,15.14,4541.85,0.0,0.0,主升浪启动,405.68
2025-04-22,002701,SELL,27400,5.1,139681.69,-4835.14,-3.35,止损,140087.38
2025-04-22,688506,BUY,400,291.51,116604.0,0.0,0.0,主升浪启动,23483.38
2025-04-22,601155,BUY,1600,14.0,22400.0,0.0,0.0,主升浪启动,1083.38
2025-04-22,000617,BUY,100,7.8,779.59,0.0,0.0,主升浪启动,303.79
2025-04-23,002155,SELL,5100,18.31,93404.75,-8862.37,-8.67,止损,93708.54
2025-04-23,002294,SELL,5700,38.7,220566.56,20818.78,10.42,止盈,314275.1
2025-04-24,601077,SELL,32400,6.45,208952.4,9273.04,4.64,超时强平(7天),523227.5
2025-04-24,300972,BUY,1400,138.06,193281.82,0.0,0.0,主升浪启动,329945.68
2025-04-25,002891,SELL,4200,54.19,227600.86,32192.31,16.47,止盈,557546.54
2025-04-25,000617,SELL,100,7.35,735.18,-44.41,-5.7,止损,558281.72
2025-04-25,688166,BUY,4400,43.89,193137.75,0.0,0.0,主升浪启动,365143.97
2025-04-25,002624,BUY,16500,12.08,199394.9,0.0,0.0,主升浪启动,165749.07
2025-04-28,688506,SELL,400,271.16,108464.0,-8140.0,-6.98,止损,274213.07
2025-04-28,601155,SELL,1600,13.13,21008.0,-1392.0,-6.21,策略S点(破均线),295221.07
2025-04-29,688166,SELL,4400,48.52,213474.98,20337.22,10.53,止盈,508696.05
2025-04-29,600499,BUY,22500,8.88,199801.94,0.0,0.0,主升浪启动,308894.1
2025-04-29,002891,BUY,3400,57.47,195402.59,0.0,0.0,主升浪启动,113491.52
2025-04-30,688608,BUY,200,316.15,63230.15,0.0,0.0,主升浪启动,50261.37
2025-04-30,600415,SELL,300,15.06,4518.27,-23.58,-0.52,超时强平(7天),54779.64
