Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2024-03-01,000100,BUY,42600,4.69,199766.12,0.0,0.0,主升浪启动,800233.88
2024-03-01,600415,BUY,24400,8.19,199729.45,0.0,0.0,主升浪启动,600504.43
2024-03-01,603019,BUY,3700,53.0,196095.8,0.0,0.0,主升浪启动,404408.63
2024-03-01,000039,BUY,21600,9.22,199079.63,0.0,0.0,主升浪启动,205328.99
2024-03-01,600489,BUY,19300,10.36,199971.54,0.0,0.0,主升浪启动,5357.45
2024-03-01,300502,BUY,100,46.04,4603.75,0.0,0.0,主升浪启动,753.7
2024-03-01,000725,BUY,100,4.03,402.9,0.0,0.0,主升浪启动,350.8
2024-03-05,000100,SELL,42600,4.57,194802.99,-4963.13,-2.48,止损,195153.79
2024-03-05,002085,BUY,25600,7.61,194751.05,0.0,0.0,主升浪启动,402.74
2024-03-06,603019,SELL,3700,51.61,190964.32,-5131.48,-2.62,止损,191367.06
2024-03-06,600089,BUY,12000,15.82,189806.39,0.0,0.0,主升浪启动,1560.67
2024-03-06,000425,BUY,200,6.01,1201.91,0.0,0.0,主升浪启动,358.76
2024-03-07,600010,BUY,200,1.56,312.0,0.0,0.0,主升浪启动,46.76
2024-03-08,600489,SELL,19300,11.3,218167.48,18195.94,9.1,止盈,218214.24
2024-03-08,601168,BUY,11900,16.68,198433.88,0.0,0.0,主升浪启动,19780.36
2024-03-08,300476,BUY,700,26.3,18412.55,0.0,0.0,主升浪启动,1367.81
2024-03-08,000630,BUY,300,3.57,1070.55,0.0,0.0,主升浪启动,297.26
2024-03-08,000039,SELL,21600,8.99,194229.17,-4850.46,-2.44,止损,194526.44
2024-03-08,002311,BUY,4500,43.14,194108.21,0.0,0.0,主升浪启动,418.23
2024-03-11,300476,SELL,700,25.24,17671.05,-741.49,-4.03,止损,18089.28
2024-03-11,688472,BUY,1200,13.91,16691.64,0.0,0.0,主升浪启动,1397.64
2024-03-11,002085,SELL,25600,8.9,227793.65,33042.59,16.97,止盈,229191.29
2024-03-11,600233,BUY,15800,12.65,199911.86,0.0,0.0,主升浪启动,29279.43
2024-03-11,002281,BUY,600,42.34,25404.6,0.0,0.0,主升浪启动,3874.83
2024-03-11,300001,BUY,100,20.51,2051.45,0.0,0.0,主升浪启动,1823.38
2024-03-12,000425,SELL,200,5.82,1163.75,-38.16,-3.17,策略S点(破均线),2987.14
2024-03-12,000630,SELL,300,3.43,1028.29,-42.26,-3.95,止损,4015.43
2024-03-12,002027,BUY,600,5.76,3458.98,0.0,0.0,主升浪启动,556.45
2024-03-13,600010,SELL,200,1.53,306.0,-6.0,-1.92,策略S点(破均线),862.45
2024-03-13,300502,SELL,100,47.27,4726.66,122.91,2.67,策略S点(破均线),5589.11
2024-03-13,600580,BUY,500,10.72,5360.65,0.0,0.0,主升浪启动,228.46
2024-03-13,601168,SELL,11900,15.75,187452.06,-10981.82,-5.53,止损,187680.53
2024-03-13,300474,BUY,2100,87.18,183077.68,0.0,0.0,主升浪启动,4602.84
2024-03-13,002281,SELL,600,41.16,24693.32,-711.28,-2.8,止损,29296.17
2024-03-14,300474,SELL,2100,84.38,177192.22,-5885.46,-3.21,止损,206488.39
2024-03-14,300474,BUY,2100,92.26,193738.54,0.0,0.0,主升浪启动,12749.85
2024-03-14,601899,BUY,800,14.79,11828.16,0.0,0.0,主升浪启动,921.69
2024-03-14,600839,BUY,100,5.9,590.35,0.0,0.0,主升浪启动,331.33
2024-03-14,688472,SELL,1200,13.47,16163.79,-527.85,-3.16,止损,16495.12
2024-03-14,601168,BUY,900,17.54,15788.82,0.0,0.0,主升浪启动,706.3
2024-03-14,000725,SELL,100,3.92,392.11,-10.78,-2.68,策略S点(破均线),1098.41
2024-03-14,603993,BUY,100,6.85,685.44,0.0,0.0,主升浪启动,412.97
2024-03-14,600233,SELL,15800,14.12,223059.54,23147.69,11.58,止盈,223472.51
2024-03-14,600089,SELL,12000,15.36,184360.18,-5446.22,-2.87,止损,407832.69
2024-03-15,300502,BUY,3600,54.69,196887.25,0.0,0.0,主升浪启动,210945.44
2024-03-15,000878,BUY,16100,12.35,198895.99,0.0,0.0,主升浪启动,12049.45
2024-03-15,002738,BUY,300,38.97,11692.42,0.0,0.0,主升浪启动,357.04
2024-03-15,600219,BUY,100,2.89,288.55,0.0,0.0,主升浪启动,68.48
2024-03-15,600415,SELL,24400,8.6,209774.32,10044.87,5.03,超时强平(10天),209842.8
2024-03-15,300394,BUY,2500,77.91,194778.49,0.0,0.0,主升浪启动,15064.32
2024-03-15,002340,BUY,2500,5.97,14916.19,0.0,0.0,主升浪启动,148.13
