Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-04-22,300972,SELL,1300,132.96,172842.63,26442.68,18.06,止盈,173550.81
2025-04-22,600276,BUY,3400,50.79,172674.65,0.0,0.0,主升浪启动,876.16
2025-04-22,300661,SELL,2100,87.9,184586.51,64.47,0.03,超时强平(7天),185462.67
2025-04-22,002294,BUY,4700,39.14,183958.47,0.0,0.0,主升浪启动,1504.2
2025-04-22,001391,BUY,200,7.39,1477.19,0.0,0.0,主升浪启动,27.0
2025-04-23,001391,SELL,200,7.22,1443.48,-33.71,-2.28,策略S点(破均线),1470.49
2025-04-23,600489,SELL,100,13.92,1392.47,-40.9,-2.85,超时强平(7天),2862.96
2025-04-23,002155,SELL,9600,18.31,175820.7,-16682.11,-8.67,止损,178683.66
2025-04-23,000975,SELL,100,20.62,2061.62,-152.17,-6.87,止损,180745.29
2025-04-24,002294,SELL,4700,37.51,176303.2,-7655.27,-4.16,止损,357048.49
2025-04-24,601077,SELL,1200,6.45,7738.98,343.45,4.64,超时强平(7天),364787.47
2025-04-24,300972,BUY,1400,138.06,193281.82,0.0,0.0,主升浪启动,171505.65
2025-04-25,002624,BUY,14100,12.08,170392.0,0.0,0.0,主升浪启动,1113.64
2025-04-25,002891,SELL,4200,54.19,227600.86,32192.31,16.47,止盈,228714.5
2025-04-25,000617,SELL,100,7.35,735.18,-44.41,-5.7,止损,229449.68
2025-04-25,688166,BUY,4400,43.89,193137.75,0.0,0.0,主升浪启动,36311.93
2025-04-25,000963,SELL,4000,36.82,147297.95,-3758.8,-2.49,策略S点(破均线),183609.88
2025-04-29,600499,BUY,20600,8.88,182929.78,0.0,0.0,主升浪启动,680.11
2025-04-29,600276,SELL,3400,49.42,168033.4,-4641.25,-2.69,策略S点(破均线),168713.51
2025-04-29,002891,BUY,2900,57.47,166666.91,0.0,0.0,主升浪启动,2046.6
2025-04-30,600415,SELL,500,15.06,7530.46,-39.3,-0.52,超时强平(7天),9577.05
2025-04-30,688166,SELL,4400,48.82,214792.72,21654.97,11.21,止盈,224369.77
2025-04-30,688608,BUY,600,316.15,189690.46,0.0,0.0,主升浪启动,34679.32
2025-05-06,300346,BUY,1000,33.71,33712.62,0.0,0.0,主升浪启动,966.7
2025-05-06,300972,SELL,1400,166.43,233004.14,39722.32,20.55,止盈,233970.84
2025-05-06,002027,BUY,28100,7.11,199705.45,0.0,0.0,主升浪启动,34265.39
2025-05-06,002294,BUY,800,42.24,33791.78,0.0,0.0,主升浪启动,473.61
2025-05-07,002624,SELL,14100,13.58,191482.87,21090.87,12.38,止盈,191956.49
2025-05-08,688166,BUY,3600,51.26,184544.44,0.0,0.0,主升浪启动,7412.04
2025-05-08,603087,BUY,100,50.38,5037.61,0.0,0.0,主升浪启动,2374.43
2025-05-08,002294,SELL,800,40.08,32062.31,-1729.47,-5.12,止损,34436.74
2025-05-09,300346,SELL,1000,32.04,32036.87,-1675.75,-4.97,策略S点(破均线),66473.61
2025-05-09,002701,BUY,12300,5.38,66200.77,0.0,0.0,主升浪启动,272.84
2025-05-09,688608,SELL,600,299.89,179933.04,-9757.41,-5.14,止损,180205.88
2025-05-09,002311,BUY,3300,54.18,178809.19,0.0,0.0,主升浪启动,1396.69
2025-05-09,002891,SELL,2900,54.89,159171.08,-7495.83,-4.5,止损,160567.78
2025-05-12,601117,BUY,21300,7.52,160220.27,0.0,0.0,主升浪启动,347.5
2025-05-13,002311,SELL,3300,53.16,175419.59,-3389.59,-1.9,策略S点(破均线),175767.1
2025-05-13,688166,SELL,3600,48.82,175739.5,-8804.94,-4.77,止损,351506.6
2025-05-13,002891,BUY,3300,60.48,199595.88,0.0,0.0,主升浪启动,151910.72
2025-05-13,600499,SELL,20600,9.89,203749.41,20819.63,11.38,止盈,355660.13
2025-05-13,601229,BUY,19000,10.49,199261.66,0.0,0.0,主升浪启动,156398.47
2025-05-13,600000,BUY,13300,11.72,155935.18,0.0,0.0,主升浪启动,463.3
2025-05-15,002027,SELL,28100,7.06,198366.94,-1338.51,-0.67,超时强平(7天),198830.24
2025-05-16,002595,BUY,3200,60.94,195007.77,0.0,0.0,主升浪启动,3822.46
2025-05-16,000967,BUY,500,6.61,3305.41,0.0,0.0,主升浪启动,517.05
2025-05-19,603087,SELL,100,50.04,5004.18,-33.43,-0.66,超时强平(7天),5521.24
2025-05-19,600499,BUY,500,10.13,5063.12,0.0,0.0,主升浪启动,458.12
2025-05-19,601018,BUY,100,4.03,402.85,0.0,0.0,主升浪启动,55.26
2025-05-20,002701,SELL,12300,5.51,67768.37,1567.6,2.37,超时强平(7天),67823.63
2025-05-20,600415,BUY,4000,16.85,67395.86,0.0,0.0,主升浪启动,427.76
2025-05-21,000967,SELL,500,6.45,3222.65,-82.76,-2.5,策略S点(破均线),3650.42
2025-05-21,601117,SELL,21300,7.65,162894.04,2673.77,1.67,超时强平(7天),166544.45
2025-05-21,601018,SELL,100,3.75,375.07,-27.78,-6.9,止损,166919.52
2025-05-21,002821,BUY,1900,85.04,161582.63,0.0,0.0,主升浪启动,5336.89
2025-05-22,601229,SELL,19000,10.66,202507.55,3245.89,1.63,超时强平(7天),207844.44
2025-05-22,600000,SELL,13300,12.06,160453.17,4517.99,2.9,超时强平(7天),368297.61
2025-05-22,002891,SELL,3300,63.87,210782.96,11187.08,5.6,超时强平(7天),579080.56
2025-05-22,600660,BUY,3400,58.24,198030.72,0.0,0.0,主升浪启动,381049.85
2025-05-22,601998,BUY,26400,7.56,199580.06,0.0,0.0,主升浪启动,181469.79
2025-05-23,002422,BUY,4600,38.71,178065.33,0.0,0.0,主升浪启动,3404.46
2025-05-26,600029,BUY,500,6.22,3110.0,0.0,0.0,主升浪启动,294.46
2025-05-27,002595,SELL,3200,59.75,191194.06,-3813.71,-1.96,超时强平(7天),191488.52
2025-05-27,600415,SELL,4000,16.56,66256.23,-1139.64,-1.69,策略S点(破均线),257744.75
2025-05-27,000967,BUY,27400,7.27,199276.75,0.0,0.0,主升浪启动,58467.99
2025-05-27,002074,BUY,2200,25.87,56907.14,0.0,0.0,主升浪启动,1560.85
2025-05-27,002422,SELL,4600,36.79,169241.25,-8824.08,-4.96,止损,170802.11
2025-05-27,601998,SELL,26400,7.33,193509.19,-6070.88,-3.04,止损,364311.29
2025-05-28,600499,SELL,500,9.93,4965.0,-98.12,-1.94,超时强平(7天),369276.29
2025-05-28,603129,BUY,1100,177.78,195558.0,0.0,0.0,主升浪启动,173718.29
2025-05-28,605499,BUY,500,308.89,154443.49,0.0,0.0,主升浪启动,19274.8
2025-05-28,300476,BUY,200,83.38,16676.0,0.0,0.0,主升浪启动,2598.8
2025-05-28,601009,BUY,200,10.83,2166.46,0.0,0.0,主升浪启动,432.34
2025-05-29,600166,BUY,100,2.8,280.0,0.0,0.0,主升浪启动,152.34
2025-05-29,002074,SELL,2200,24.55,54012.44,-2894.7,-5.09,止损,54164.79
2025-05-29,002294,BUY,1100,45.25,49775.0,0.0,0.0,主升浪启动,4389.79
2025-05-30,002821,SELL,1900,93.02,176737.45,15154.82,9.38,超时强平(7天),181127.24
2025-05-30,601998,BUY,23700,7.63,180758.05,0.0,0.0,主升浪启动,369.19
2025-05-30,600660,SELL,3400,57.23,194573.57,-3457.15,-1.75,策略S点(破均线),194942.76
2025-05-30,000963,BUY,4400,43.75,192521.0,0.0,0.0,主升浪启动,2421.75
2025-05-30,002465,BUY,100,13.64,1364.0,0.0,0.0,主升浪启动,1057.75
2025-05-30,600029,SELL,500,6.09,3045.0,-65.0,-2.09,策略S点(破均线),4102.75
2025-06-03,002558,BUY,200,15.39,3077.67,0.0,0.0,主升浪启动,1025.08
2025-06-03,000967,SELL,27400,6.98,191273.67,-8003.08,-4.02,止损,192298.75
2025-06-03,601825,BUY,20400,9.41,191893.99,0.0,0.0,主升浪启动,404.76
2025-06-05,600166,SELL,100,2.66,266.0,-14.0,-5.0,策略S点(破均线),670.76
2025-06-06,603129,SELL,1100,200.95,221045.0,25487.0,13.03,止盈,221715.76
2025-06-06,300394,BUY,3100,64.12,198776.0,0.0,0.0,主升浪启动,22939.76
2025-06-06,300476,SELL,200,99.56,19912.0,3236.0,19.41,止盈,42851.76
2025-06-09,600867,BUY,5400,7.82,42235.34,0.0,0.0,主升浪启动,616.42
2025-06-09,605499,SELL,500,331.23,165615.07,11171.58,7.23,超时强平(7天),166231.49
2025-06-09,300308,BUY,1500,108.01,162007.62,0.0,0.0,主升浪启动,4223.87
2025-06-09,002465,SELL,100,12.94,1294.0,-70.0,-5.13,止损,5517.87
2025-06-09,600760,BUY,100,54.51,5451.36,0.0,0.0,主升浪启动,66.51
2025-06-09,601009,SELL,200,10.86,2172.2,5.74,0.27,超时强平(7天),2238.71
2025-06-09,600521,BUY,100,19.48,1947.7,0.0,0.0,主升浪启动,291.01
2025-06-10,002294,SELL,1100,50.65,55715.0,5940.0,11.93,止盈,56006.01
2025-06-11,603979,BUY,1300,42.78,55615.88,0.0,0.0,主升浪启动,390.13
2025-06-11,000963,SELL,4400,43.04,189383.63,-3137.38,-1.63,超时强平(7天),189773.75
2025-06-11,601998,SELL,23700,8.05,190749.7,9991.65,5.53,超时强平(7天),380523.45
2025-06-11,600392,BUY,14900,13.42,199945.5,0.0,0.0,主升浪启动,180577.95
2025-06-11,600760,SELL,100,52.74,5273.8,-177.56,-3.26,止损,185851.75
2025-06-11,600418,BUY,4400,41.97,184668.0,0.0,0.0,主升浪启动,1183.75
2025-06-12,002292,BUY,100,11.2,1120.0,0.0,0.0,主升浪启动,63.75
2025-06-12,601825,SELL,20400,9.6,195786.36,3892.37,2.03,超时强平(7天),195850.11
2025-06-12,688166,BUY,3200,57.9,185283.18,0.0,0.0,主升浪启动,10566.93
2025-06-12,601899,BUY,500,19.03,9516.67,0.0,0.0,主升浪启动,1050.26
2025-06-12,002558,SELL,200,17.24,3448.43,370.76,12.05,止盈,4498.69
2025-06-12,002558,BUY,200,18.67,3733.47,0.0,0.0,主升浪启动,765.22
2025-06-13,300394,SELL,3100,74.19,229998.82,31222.82,15.71,止盈,230764.04
2025-06-13,600760,BUY,3600,54.76,197146.69,0.0,0.0,主升浪启动,33617.35
2025-06-13,600547,BUY,1000,31.69,31692.78,0.0,0.0,主升浪启动,1924.57
2025-06-16,002292,SELL,100,10.54,1054.0,-66.0,-5.89,止损,2978.57
2025-06-16,002130,BUY,100,23.39,2338.59,0.0,0.0,主升浪启动,639.98
2025-06-16,600867,SELL,5400,7.62,41137.64,-1097.7,-2.6,策略S点(破均线),41777.62
2025-06-16,002202,BUY,4100,9.96,40842.72,0.0,0.0,主升浪启动,934.89
2025-06-17,600547,SELL,1000,30.51,30513.84,-1178.94,-3.72,止损,31448.73
2025-06-17,300308,SELL,1500,120.4,180603.79,18596.18,11.48,止盈,212052.53
2025-06-17,600415,BUY,10000,19.94,199400.0,0.0,0.0,主升浪启动,12652.53
2025-06-17,600521,SELL,100,18.97,1897.31,-50.4,-2.59,策略S点(破均线),14549.83
2025-06-18,002916,BUY,100,103.6,10360.0,0.0,0.0,主升浪启动,4189.83
2025-06-18,600183,BUY,100,29.54,2953.86,0.0,0.0,主升浪启动,1235.97
2025-06-18,600392,SELL,14900,13.19,196551.59,-3393.91,-1.7,策略S点(破均线),197787.56
2025-06-18,688166,SELL,3200,54.15,173271.72,-12011.46,-6.48,止损,371059.28
2025-06-18,300394,BUY,2600,76.38,198580.41,0.0,0.0,主升浪启动,172478.87
2025-06-18,601838,BUY,8900,19.32,171905.95,0.0,0.0,主升浪启动,572.93
2025-06-19,600760,SELL,3600,53.34,192011.54,-5135.15,-2.6,策略S点(破均线),192584.47
2025-06-19,601899,SELL,500,18.23,9114.76,-401.91,-4.22,策略S点(破均线),201699.23
2025-06-19,300308,BUY,1500,128.17,192252.55,0.0,0.0,主升浪启动,9446.68
2025-06-19,603979,SELL,1300,41.74,54264.73,-1351.15,-2.43,策略S点(破均线),63711.41
2025-06-19,002555,BUY,3900,16.23,63278.37,0.0,0.0,主升浪启动,433.05
2025-06-20,600418,SELL,4400,41.35,181940.0,-2728.0,-1.48,超时强平(7天),182373.05
2025-06-20,002352,BUY,3600,49.62,178639.96,0.0,0.0,主升浪启动,3733.09
2025-06-20,600415,SELL,10000,18.94,189400.0,-10000.0,-5.02,策略S点(破均线),193133.09
2025-06-23,603799,BUY,5100,37.83,192933.0,0.0,0.0,主升浪启动,200.09
2025-06-23,002130,SELL,100,22.51,2251.0,-87.59,-3.75,止损,2451.09
2025-06-23,002152,BUY,100,13.13,1313.44,0.0,0.0,主升浪启动,1137.65
2025-06-23,002558,SELL,200,20.83,4166.02,432.55,11.59,止盈,5303.67
2025-06-23,000519,BUY,200,18.24,3648.0,0.0,0.0,主升浪启动,1655.67
2025-06-23,002916,SELL,100,98.59,9859.0,-501.0,-4.84,止损,11514.67
2025-06-23,002074,BUY,400,27.66,11064.45,0.0,0.0,主升浪启动,450.23
2025-06-23,300394,SELL,2600,72.99,189764.98,-8815.42,-4.44,止损,190215.21
2025-06-23,600183,SELL,100,28.48,2847.62,-106.24,-3.6,止损,193062.83
2025-06-24,300073,BUY,4400,43.69,192236.0,0.0,0.0,主升浪启动,826.83
2025-06-24,000519,SELL,200,17.41,3482.0,-166.0,-4.55,止损,4308.83
2025-06-24,300450,BUY,100,24.2,2420.14,0.0,0.0,主升浪启动,1888.69
2025-06-25,601155,BUY,100,14.02,1402.0,0.0,0.0,主升浪启动,486.69
2025-06-25,002202,SELL,4100,10.02,41085.35,242.63,0.59,超时强平(7天),41572.04
2025-06-25,601211,BUY,2000,19.85,39708.83,0.0,0.0,主升浪启动,1863.22
2025-06-25,601688,BUY,100,17.55,1755.49,0.0,0.0,主升浪启动,107.72
2025-06-25,002074,SELL,400,31.1,12440.03,1375.58,12.43,止盈,12547.75
2025-06-25,002074,BUY,300,32.91,9874.27,0.0,0.0,主升浪启动,2673.48
2025-06-25,002414,BUY,200,9.44,1888.0,0.0,0.0,主升浪启动,785.48
2025-06-26,002352,SELL,3600,47.81,172115.1,-6524.86,-3.65,止损,172900.58
2025-06-26,300568,BUY,14000,12.32,172441.21,0.0,0.0,主升浪启动,459.37
2025-06-27,601838,SELL,8900,19.24,171226.48,-679.47,-0.4,超时强平(7天),171685.84
2025-06-27,601168,BUY,10300,16.58,170765.42,0.0,0.0,主升浪启动,920.42
2025-06-27,601155,SELL,100,13.47,1347.0,-55.0,-3.92,策略S点(破均线),2267.42
2025-06-27,601211,SELL,2000,18.89,37771.34,-1937.49,-4.88,止损,40038.76
2025-06-27,600362,BUY,1700,22.65,38501.9,0.0,0.0,主升浪启动,1536.86
2025-06-27,603993,BUY,100,8.3,830.0,0.0,0.0,主升浪启动,706.86
2025-06-30,300308,SELL,1500,145.71,218565.52,26312.98,13.69,超时强平(7天),219272.38
2025-06-30,300308,BUY,1300,145.71,189423.45,0.0,0.0,主升浪启动,29848.92
2025-06-30,002558,BUY,1200,23.47,28165.5,0.0,0.0,主升浪启动,1683.43
2025-06-30,002555,SELL,3900,16.95,66107.73,2829.37,4.47,超时强平(7天),67791.16
2025-06-30,002555,BUY,3900,16.95,66107.73,0.0,0.0,主升浪启动,1683.43
2025-07-01,300003,BUY,100,14.7,1469.85,0.0,0.0,主升浪启动,213.58
2025-07-01,002152,SELL,100,13.05,1304.55,-8.89,-0.68,策略S点(破均线),1518.13
2025-07-01,600795,BUY,300,4.79,1435.99,0.0,0.0,主升浪启动,82.14
2025-07-02,300450,SELL,100,23.9,2390.0,-30.14,-1.25,策略S点(破均线),2472.14
2025-07-02,603799,SELL,5100,37.97,193647.0,714.0,0.37,超时强平(7天),196119.14
2025-07-02,002074,SELL,300,31.63,9488.51,-385.76,-3.91,止损,205607.65
2025-07-02,601898,BUY,18300,10.91,199738.05,0.0,0.0,主升浪启动,5869.6
2025-07-02,688303,BUY,200,23.75,4750.0,0.0,0.0,主升浪启动,1119.6
2025-07-02,002532,BUY,100,8.72,872.26,0.0,0.0,主升浪启动,247.35
2025-07-03,300308,SELL,1300,141.32,183722.31,-5701.14,-3.01,止损,183969.65
2025-07-03,300476,BUY,1200,142.68,171216.0,0.0,0.0,主升浪启动,12753.65
2025-07-03,002600,BUY,1300,9.32,12113.05,0.0,0.0,主升浪启动,640.6
2025-07-03,300073,SELL,4400,43.05,189420.0,-2816.0,-1.46,超时强平(7天),190060.6
2025-07-03,002938,BUY,5300,35.74,189422.0,0.0,0.0,主升浪启动,638.6
2025-07-04,002414,SELL,200,10.11,2022.0,134.0,7.1,超时强平(7天),2660.6
2025-07-04,600673,BUY,200,12.87,2574.0,0.0,0.0,主升浪启动,86.6
2025-07-04,601688,SELL,100,17.56,1756.47,0.98,0.06,超时强平(7天),1843.07
2025-07-04,300002,BUY,100,12.68,1268.18,0.0,0.0,主升浪启动,574.89
2025-07-04,601818,BUY,100,4.17,416.98,0.0,0.0,主升浪启动,157.9
2025-07-07,002532,SELL,100,8.37,836.97,-35.28,-4.04,策略S点(破均线),994.88
2025-07-07,300568,SELL,14000,11.88,166307.49,-6133.72,-3.56,止损,167302.37
