Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-11-07,600549,SELL,200,34.91,6982.0,76.0,1.1,超时强平(9天),7108.2
2025-11-07,300037,BUY,100,55.68,5568.0,0.0,0.0,主升浪启动,1540.2
2025-11-07,000683,BUY,200,7.08,1416.0,0.0,0.0,主升浪启动,124.2
2025-11-07,000708,SELL,100,15.23,1523.0,41.0,2.77,超时强平(9天),1647.2
2025-11-10,300390,SELL,5800,40.7,236060.0,38454.0,19.46,止盈,237707.2
2025-11-10,300390,BUY,4800,41.09,197232.0,0.0,0.0,主升浪启动,40475.2
2025-11-10,301358,SELL,2700,84.89,229203.0,32076.0,16.27,止盈,269678.2
2025-11-10,601888,BUY,2300,86.62,199217.88,0.0,0.0,主升浪启动,70460.32
2025-11-10,002595,SELL,2200,69.52,152944.0,3256.0,2.18,超时强平(9天),223404.32
2025-11-10,002129,BUY,18400,10.82,199088.0,0.0,0.0,主升浪启动,24316.32
2025-11-10,600029,BUY,3300,7.24,23892.0,0.0,0.0,主升浪启动,424.32
2025-11-10,002466,SELL,500,58.2,29100.0,3715.0,14.63,止盈,29524.32
2025-11-10,600875,BUY,1200,24.27,29124.0,0.0,0.0,主升浪启动,400.32
2025-11-11,000069,BUY,100,2.93,293.0,0.0,0.0,主升浪启动,107.32
2025-11-12,002028,SELL,1300,138.52,180076.0,-11934.0,-6.22,止损,180183.32
2025-11-12,600219,BUY,35600,5.05,179761.18,0.0,0.0,主升浪启动,422.14
2025-11-12,002176,SELL,500,11.52,5760.0,85.0,1.5,超时强平(9天),6182.14
2025-11-12,601288,BUY,700,8.46,5919.53,0.0,0.0,主升浪启动,262.6
2025-11-12,601898,SELL,12300,14.5,178350.0,-3936.0,-2.16,策略S点(破均线),178612.6
2025-11-12,600118,BUY,3900,44.99,175461.0,0.0,0.0,主升浪启动,3151.6
2025-11-12,601012,SELL,9200,20.79,191268.0,-6624.0,-3.35,超时强平(9天),194419.6
2025-11-12,600312,SELL,100,18.37,1837.0,-63.0,-3.32,策略S点(破均线),196256.6
2025-11-12,002266,SELL,42900,4.52,193908.0,-6006.0,-3.0,策略S点(破均线),390164.6
2025-11-13,002407,BUY,5300,37.7,199810.0,0.0,0.0,主升浪启动,190354.6
2025-11-13,300438,BUY,3300,56.81,187473.0,0.0,0.0,主升浪启动,2881.6
2025-11-13,002497,BUY,100,22.08,2208.0,0.0,0.0,主升浪启动,673.6
2025-11-13,600516,BUY,100,6.64,664.0,0.0,0.0,主升浪启动,9.6
2025-11-13,600039,SELL,1300,9.51,12363.0,39.0,0.32,超时强平(9天),12372.6
2025-11-13,002294,BUY,100,62.26,6226.0,0.0,0.0,主升浪启动,6146.6
2025-11-13,603077,BUY,2500,2.41,6025.0,0.0,0.0,主升浪启动,121.6
2025-11-14,300390,SELL,4800,47.0,225600.0,28368.0,14.38,止盈,225721.6
2025-11-14,300390,BUY,4000,49.81,199240.0,0.0,0.0,主升浪启动,26481.6
2025-11-14,300037,SELL,100,62.98,6298.0,730.0,13.11,止盈,32779.6
2025-11-14,601179,SELL,5000,9.32,46600.0,-2300.0,-4.7,策略S点(破均线),79379.6
