回测开始日期,回测结束日期,止盈(%),止损(%),最大持仓(天),斜率阈值(°),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2025-03-01,2026-02-28,13.0,3.0,10,25.0,363784.76,36.38,733,30.42
2025-03-01,2026-02-28,15.0,6.0,9,25.0,363294.29,36.33,642,37.38
2025-03-01,2026-02-28,14.0,3.0,9,25.0,360608.53,36.06,632,32.28
2025-03-01,2026-02-28,10.0,7.0,9,20.0,359380.67,35.94,670,40.0
2025-03-01,2026-02-28,10.0,4.0,5,25.0,358890.31,35.89,838,41.53
2025-03-01,2026-02-28,8.0,4.0,8,25.0,357950.58,35.8,774,39.53
2025-03-01,2026-02-28,12.0,6.0,9,20.0,357070.97,35.71,667,38.53
2025-03-01,2026-02-28,9.0,4.0,9,20.0,356522.12,35.65,792,36.36
2025-03-01,2026-02-28,13.0,7.0,9,25.0,355512.75,35.55,607,38.71
2025-03-01,2026-02-28,8.0,4.0,7,25.0,355340.35,35.53,845,38.82
2025-03-01,2026-02-28,15.0,8.0,6,20.0,354988.95,35.5,685,43.07
2025-03-01,2026-02-28,8.0,4.0,6,20.0,354199.31,35.42,866,39.84
2025-03-01,2026-02-28,15.0,7.0,6,25.0,354070.54,35.41,616,42.53
2025-03-01,2026-02-28,12.0,6.0,6,25.0,353507.06,35.35,693,39.83
2025-03-01,2026-02-28,12.0,5.0,5,20.0,353229.38,35.32,768,43.49
2025-03-01,2026-02-28,12.0,8.0,10,20.0,351580.28,35.16,686,39.07
2025-03-01,2026-02-28,15.0,4.0,10,25.0,351599.41,35.16,595,32.61
2025-03-01,2026-02-28,11.0,5.0,6,25.0,350045.27,35.0,727,40.17
2025-03-01,2026-02-28,11.0,3.0,7,25.0,349467.16,34.95,737,36.91
2025-03-01,2026-02-28,10.0,3.0,8,25.0,349141.45,34.91,746,32.71
2025-03-01,2026-02-28,10.0,5.0,9,20.0,347354.95,34.74,724,37.85
2025-03-01,2026-02-28,15.0,3.0,7,25.0,346468.42,34.65,667,33.13
2025-03-01,2026-02-28,9.0,5.0,5,25.0,346406.15,34.64,836,44.5
2025-03-01,2026-02-28,13.0,7.0,10,25.0,343773.82,34.38,654,39.91
2025-03-01,2026-02-28,11.0,3.0,10,25.0,342253.12,34.23,705,32.34
2025-03-01,2026-02-28,9.0,5.0,7,25.0,341904.15,34.19,703,40.4
2025-03-01,2026-02-28,12.0,5.0,10,25.0,340848.03,34.08,694,37.18
2025-03-01,2026-02-28,8.0,4.0,8,20.0,339350.58,33.94,805,37.64
2025-03-01,2026-02-28,11.0,4.0,5,20.0,337584.83,33.76,842,41.92
2025-03-01,2026-02-28,10.0,3.0,8,20.0,336917.7,33.69,752,33.78
2025-03-01,2026-02-28,15.0,5.0,9,20.0,336651.75,33.67,678,34.81
2025-03-01,2026-02-28,15.0,6.0,9,20.0,335047.6,33.5,673,37.0
2025-03-01,2026-02-28,11.0,5.0,10,25.0,333999.04,33.4,675,37.04
2025-03-01,2026-02-28,10.0,4.0,8,25.0,330365.93,33.04,741,37.79
2025-03-01,2026-02-28,9.0,6.0,10,20.0,329450.09,32.95,698,38.4
2025-03-01,2026-02-28,11.0,7.0,9,20.0,327902.49,32.79,647,38.79
2025-03-01,2026-02-28,14.0,4.0,10,25.0,327849.23,32.78,626,33.07
2025-03-01,2026-02-28,12.0,3.0,8,20.0,327487.61,32.75,748,34.63
2025-03-01,2026-02-28,10.0,6.0,5,20.0,326897.52,32.69,807,45.11
2025-03-01,2026-02-28,13.0,3.0,8,25.0,326535.04,32.65,691,34.15
2025-03-01,2026-02-28,15.0,8.0,10,20.0,323480.36,32.35,631,35.02
2025-03-01,2026-02-28,12.0,5.0,8,25.0,323193.29,32.32,672,40.62
2025-03-01,2026-02-28,13.0,3.0,8,20.0,322413.24,32.24,747,34.0
2025-03-01,2026-02-28,11.0,4.0,9,20.0,321422.93,32.14,714,36.83
2025-03-01,2026-02-28,15.0,7.0,9,25.0,320552.11,32.06,614,39.09
2025-03-01,2026-02-28,13.0,6.0,8,25.0,319536.06,31.95,672,40.18
2025-03-01,2026-02-28,15.0,3.0,6,20.0,318920.8,31.89,777,34.49
2025-03-01,2026-02-28,11.0,3.0,8,20.0,318764.05,31.88,747,35.21
2025-03-01,2026-02-28,10.0,4.0,5,20.0,318158.38,31.82,862,41.76
2025-03-01,2026-02-28,11.0,6.0,10,20.0,317393.77,31.74,689,35.27
2025-03-01,2026-02-28,15.0,7.0,5,20.0,316746.2,31.67,754,43.63
2025-03-01,2026-02-28,11.0,4.0,7,20.0,313126.75,31.31,800,38.75
2025-03-01,2026-02-28,8.0,5.0,6,20.0,312918.26,31.29,804,41.67
2025-03-01,2026-02-28,10.0,5.0,6,25.0,312773.19,31.28,739,40.32
2025-03-01,2026-02-28,15.0,5.0,10,20.0,310886.63,31.09,638,34.48
2025-03-01,2026-02-28,13.0,8.0,8,25.0,308916.58,30.89,625,41.6
2025-03-01,2026-02-28,13.0,5.0,10,20.0,307164.69,30.72,692,34.54
2025-03-01,2026-02-28,15.0,4.0,5,20.0,306753.65,30.68,762,40.55
2025-03-01,2026-02-28,10.0,7.0,8,25.0,306079.13,30.61,679,42.42
2025-03-01,2026-02-28,12.0,7.0,8,20.0,305558.09,30.56,703,40.68
2025-03-01,2026-02-28,15.0,8.0,10,25.0,305564.59,30.56,620,34.19
2025-03-01,2026-02-28,14.0,6.0,9,20.0,302442.19,30.24,671,38.3
2025-03-01,2026-02-28,8.0,3.0,9,20.0,299612.14,29.96,819,35.04
2025-03-01,2026-02-28,11.0,3.0,7,20.0,299197.18,29.92,789,33.97
2025-03-01,2026-02-28,14.0,7.0,9,20.0,298538.06,29.85,622,37.3
2025-03-01,2026-02-28,8.0,3.0,7,20.0,296807.19,29.68,747,35.88
2025-03-01,2026-02-28,10.0,5.0,8,25.0,296733.79,29.67,701,40.09
2025-03-01,2026-02-28,11.0,3.0,6,20.0,295318.11,29.53,845,35.15
2025-03-01,2026-02-28,15.0,4.0,9,20.0,294152.66,29.42,721,36.2
2025-03-01,2026-02-28,12.0,6.0,8,25.0,291933.87,29.19,662,41.39
2025-03-01,2026-02-28,13.0,3.0,10,20.0,290034.96,29.0,741,30.23
2025-03-01,2026-02-28,8.0,8.0,5,25.0,289859.15,28.99,745,48.46
2025-03-01,2026-02-28,11.0,4.0,10,20.0,288628.25,28.86,763,35.52
2025-03-01,2026-02-28,10.0,3.0,10,20.0,287988.93,28.8,695,31.22
2025-03-01,2026-02-28,13.0,3.0,7,20.0,287435.6,28.74,803,36.36
2025-03-01,2026-02-28,12.0,4.0,5,25.0,286127.07,28.61,799,41.8
2025-03-01,2026-02-28,13.0,5.0,6,20.0,284152.46,28.42,762,39.24
2025-03-01,2026-02-28,12.0,7.0,6,20.0,283665.02,28.37,699,42.78
2025-03-01,2026-02-28,13.0,6.0,10,25.0,283400.47,28.34,654,37.46
2025-03-01,2026-02-28,12.0,8.0,8,20.0,282595.68,28.26,679,39.03
2025-03-01,2026-02-28,15.0,4.0,8,20.0,282514.34,28.25,682,35.34
2025-03-01,2026-02-28,13.0,7.0,7,25.0,281279.18,28.13,675,42.22
2025-03-01,2026-02-28,11.0,7.0,6,20.0,278933.08,27.89,675,43.11
2025-03-01,2026-02-28,11.0,3.0,8,25.0,275581.38,27.56,699,34.62
2025-03-01,2026-02-28,15.0,7.0,10,25.0,274992.6,27.5,590,36.95
2025-03-01,2026-02-28,15.0,7.0,10,20.0,273549.02,27.35,599,35.23
2025-03-01,2026-02-28,9.0,3.0,8,20.0,273515.37,27.35,787,35.58
2025-03-01,2026-02-28,8.0,7.0,9,25.0,272923.35,27.29,710,41.69
2025-03-01,2026-02-28,10.0,3.0,6,25.0,272474.25,27.25,741,35.09
2025-03-01,2026-02-28,10.0,5.0,5,25.0,271737.54,27.17,809,44.87
2025-03-01,2026-02-28,8.0,7.0,9,20.0,270529.72,27.05,676,41.12
2025-03-01,2026-02-28,9.0,5.0,8,25.0,270409.01,27.04,658,39.82
2025-03-01,2026-02-28,12.0,3.0,8,25.0,270095.97,27.01,737,31.21
2025-03-01,2026-02-28,12.0,3.0,7,20.0,269563.08,26.96,776,35.7
2025-03-01,2026-02-28,15.0,6.0,6,20.0,267460.95,26.75,709,40.34
2025-03-01,2026-02-28,14.0,6.0,10,20.0,266983.53,26.7,672,34.38
2025-03-01,2026-02-28,9.0,7.0,5,20.0,265407.89,26.54,779,45.31
2025-03-01,2026-02-28,8.0,6.0,5,25.0,264050.13,26.41,729,47.19
2025-03-01,2026-02-28,14.0,5.0,6,25.0,263754.14,26.38,693,41.41
2025-03-01,2026-02-28,8.0,7.0,6,20.0,263170.65,26.32,763,43.25
2025-03-01,2026-02-28,12.0,4.0,9,20.0,260165.6,26.02,747,37.48
2025-03-01,2026-02-28,12.0,7.0,5,20.0,260026.25,26.0,765,46.14
2025-03-01,2026-02-28,8.0,4.0,10,20.0,258366.41,25.84,762,35.17
2025-03-01,2026-02-28,12.0,3.0,10,20.0,257138.48,25.71,727,29.57
2025-03-01,2026-02-28,8.0,5.0,7,20.0,254833.5,25.48,764,42.41
2025-03-01,2026-02-28,8.0,4.0,9,25.0,254399.58,25.44,756,35.71
2025-03-01,2026-02-28,8.0,8.0,9,25.0,254424.41,25.44,662,43.2
2025-03-01,2026-02-28,10.0,4.0,8,20.0,253114.73,25.31,760,37.37
2025-03-01,2026-02-28,9.0,4.0,10,20.0,251767.34,25.18,722,37.4
2025-03-01,2026-02-28,15.0,8.0,5,20.0,251593.88,25.16,725,42.62
2025-03-01,2026-02-28,14.0,5.0,10,25.0,249669.98,24.97,621,36.23
2025-03-01,2026-02-28,10.0,5.0,6,20.0,249096.95,24.91,743,39.84
2025-03-01,2026-02-28,11.0,5.0,8,20.0,247617.77,24.76,709,39.92
2025-03-01,2026-02-28,13.0,7.0,5,20.0,247382.03,24.74,769,45.51
2025-03-01,2026-02-28,13.0,4.0,8,20.0,247216.07,24.72,722,36.84
2025-03-01,2026-02-28,14.0,5.0,9,20.0,245142.94,24.51,654,34.71
2025-03-01,2026-02-28,8.0,5.0,9,20.0,243658.29,24.37,709,38.79
2025-03-01,2026-02-28,8.0,4.0,5,25.0,242813.12,24.28,797,43.91
2025-03-01,2026-02-28,11.0,5.0,9,20.0,240491.92,24.05,667,36.73
2025-03-01,2026-02-28,10.0,6.0,8,25.0,236225.5,23.62,644,39.6
2025-03-01,2026-02-28,15.0,5.0,5,20.0,236082.16,23.61,779,42.36
2025-03-01,2026-02-28,9.0,8.0,8,25.0,235873.21,23.59,625,42.4
2025-03-01,2026-02-28,13.0,7.0,6,25.0,233323.79,23.33,649,43.91
2025-03-01,2026-02-28,11.0,4.0,8,20.0,232549.42,23.25,763,35.52
2025-03-01,2026-02-28,14.0,8.0,10,20.0,231934.08,23.19,623,35.96
2025-03-01,2026-02-28,15.0,5.0,5,25.0,231255.51,23.13,798,43.23
2025-03-01,2026-02-28,8.0,7.0,5,25.0,230097.08,23.01,753,47.94
2025-03-01,2026-02-28,8.0,3.0,8,25.0,228933.18,22.89,762,35.96
2025-03-01,2026-02-28,11.0,6.0,8,20.0,228678.03,22.87,742,39.49
2025-03-01,2026-02-28,8.0,8.0,9,20.0,228090.27,22.81,693,41.56
2025-03-01,2026-02-28,14.0,4.0,8,20.0,225981.91,22.6,680,36.32
2025-03-01,2026-02-28,14.0,3.0,9,20.0,224356.33,22.44,665,32.33
2025-03-01,2026-02-28,8.0,3.0,9,25.0,223754.35,22.38,802,35.79
2025-03-01,2026-02-28,12.0,4.0,6,20.0,223613.19,22.36,773,37.77
2025-03-01,2026-02-28,15.0,7.0,8,25.0,221966.74,22.2,600,39.5
2025-03-01,2026-02-28,9.0,4.0,8,20.0,221503.77,22.15,744,37.23
2025-03-01,2026-02-28,9.0,7.0,8,25.0,221229.29,22.12,655,41.83
2025-03-01,2026-02-28,12.0,4.0,5,20.0,221018.29,22.1,789,40.81
2025-03-01,2026-02-28,12.0,5.0,7,20.0,220569.19,22.06,731,38.99
2025-03-01,2026-02-28,13.0,7.0,9,20.0,220089.5,22.01,652,38.65
2025-03-01,2026-02-28,15.0,5.0,10,25.0,218958.04,21.9,561,33.33
2025-03-01,2026-02-28,8.0,5.0,8,25.0,218511.54,21.85,689,41.94
2025-03-01,2026-02-28,15.0,6.0,10,20.0,217861.3,21.79,626,35.94
2025-03-01,2026-02-28,15.0,6.0,7,20.0,214560.53,21.46,717,40.45
2025-03-01,2026-02-28,9.0,5.0,5,20.0,213502.39,21.35,769,44.99
2025-03-01,2026-02-28,9.0,5.0,8,20.0,211303.1,21.13,670,38.81
2025-03-01,2026-02-28,11.0,3.0,10,20.0,211203.5,21.12,649,30.97
2025-03-01,2026-02-28,8.0,7.0,5,20.0,207988.56,20.8,776,44.72
2025-03-01,2026-02-28,9.0,3.0,6,25.0,207809.73,20.78,709,36.11
2025-03-01,2026-02-28,8.0,6.0,8,25.0,207353.55,20.74,696,42.53
2025-03-01,2026-02-28,11.0,4.0,6,20.0,206943.44,20.69,763,38.53
2025-03-01,2026-02-28,9.0,6.0,5,20.0,205826.77,20.58,772,43.91
2025-03-01,2026-02-28,9.0,7.0,6,20.0,204696.84,20.47,734,42.37
2025-03-01,2026-02-28,15.0,7.0,7,25.0,203404.18,20.34,587,39.52
2025-03-01,2026-02-28,13.0,6.0,6,20.0,203185.52,20.32,687,41.34
2025-03-01,2026-02-28,9.0,6.0,7,20.0,203074.81,20.31,708,41.38
2025-03-01,2026-02-28,11.0,8.0,5,20.0,201829.71,20.18,749,44.33
2025-03-01,2026-02-28,10.0,5.0,10,20.0,201075.26,20.11,680,36.03
2025-03-01,2026-02-28,12.0,4.0,10,20.0,199405.89,19.94,741,35.36
2025-03-01,2026-02-28,9.0,6.0,8,25.0,198724.11,19.87,684,41.81
2025-03-01,2026-02-28,9.0,8.0,5,20.0,197758.66,19.78,724,43.92
2025-03-01,2026-02-28,9.0,7.0,10,20.0,197148.24,19.71,630,40.95
2025-03-01,2026-02-28,12.0,8.0,6,20.0,196450.68,19.65,703,42.39
2025-03-01,2026-02-28,9.0,3.0,10,20.0,196304.2,19.63,773,32.34
2025-03-01,2026-02-28,9.0,8.0,6,20.0,195978.25,19.6,761,43.63
2025-03-01,2026-02-28,8.0,8.0,6,25.0,195751.95,19.58,743,43.74
2025-03-01,2026-02-28,13.0,5.0,6,25.0,192878.72,19.29,684,39.62
2025-03-01,2026-02-28,15.0,6.0,6,25.0,192722.57,19.27,660,40.15
2025-03-01,2026-02-28,8.0,6.0,7,20.0,192179.13,19.22,765,42.61
2025-03-01,2026-02-28,14.0,5.0,10,20.0,190480.66,19.05,626,31.31
2025-03-01,2026-02-28,15.0,5.0,8,25.0,187662.78,18.77,662,39.43
2025-03-01,2026-02-28,14.0,4.0,5,20.0,187531.45,18.75,759,42.03
2025-03-01,2026-02-28,13.0,4.0,9,20.0,185384.48,18.54,676,35.5
2025-03-01,2026-02-28,12.0,3.0,6,20.0,182109.74,18.21,772,36.01
2025-03-01,2026-02-28,10.0,5.0,5,20.0,181692.72,18.17,818,42.67
2025-03-01,2026-02-28,12.0,6.0,6,20.0,179980.65,18.0,694,41.64
2025-03-01,2026-02-28,8.0,3.0,6,25.0,178387.47,17.84,753,35.33
2025-03-01,2026-02-28,14.0,5.0,6,20.0,177934.45,17.79,728,38.32
2025-03-01,2026-02-28,14.0,8.0,6,25.0,176845.01,17.68,638,42.63
2025-03-01,2026-02-28,13.0,8.0,8,20.0,171457.84,17.15,692,39.45
2025-03-01,2026-02-28,14.0,6.0,6,20.0,170750.56,17.08,727,40.17
2025-03-01,2026-02-28,14.0,8.0,8,20.0,166676.57,16.67,637,38.3
2025-03-01,2026-02-28,9.0,8.0,10,20.0,165386.04,16.54,670,40.9
2025-03-01,2026-02-28,8.0,3.0,5,25.0,158456.27,15.85,829,39.2
2025-03-01,2026-02-28,13.0,7.0,6,20.0,157659.74,15.77,691,41.82
2025-03-01,2026-02-28,11.0,3.0,6,25.0,157115.76,15.71,722,35.04
2025-03-01,2026-02-28,10.0,8.0,5,20.0,154478.13,15.45,765,43.92
2025-03-01,2026-02-28,8.0,8.0,5,20.0,154056.18,15.41,798,48.5
2025-03-01,2026-02-28,8.0,3.0,5,20.0,149730.45,14.97,822,39.54
2025-03-01,2026-02-28,8.0,8.0,6,20.0,147962.91,14.8,759,45.98
2025-03-01,2026-02-28,13.0,8.0,6,20.0,147472.85,14.75,714,43.42
2025-03-01,2026-02-28,9.0,5.0,9,20.0,145497.74,14.55,654,38.53
2025-03-01,2026-02-28,8.0,5.0,5,25.0,145119.46,14.51,760,44.34
2025-03-01,2026-02-28,14.0,8.0,6,20.0,143514.21,14.35,678,42.18
2025-03-01,2026-02-28,14.0,5.0,8,20.0,141909.47,14.19,661,37.67
2025-03-01,2026-02-28,10.0,6.0,6,20.0,138967.65,13.9,727,43.05
2025-03-01,2026-02-28,13.0,6.0,10,20.0,136114.87,13.61,648,36.42
2025-03-01,2026-02-28,8.0,4.0,9,20.0,134631.42,13.46,765,37.39
2025-03-01,2026-02-28,9.0,8.0,8,20.0,131950.49,13.2,645,43.88
2025-03-01,2026-02-28,10.0,5.0,8,20.0,130002.97,13.0,677,39.0
2025-03-01,2026-02-28,10.0,8.0,8,20.0,128638.62,12.86,660,40.76
2025-03-01,2026-02-28,12.0,5.0,9,25.0,127015.02,12.7,658,35.56
2025-03-01,2026-02-28,8.0,6.0,5,20.0,123357.13,12.34,792,44.44
2025-03-01,2026-02-28,12.0,5.0,6,20.0,119940.69,11.99,690,38.99
2025-03-01,2026-02-28,11.0,5.0,6,20.0,119085.7,11.91,701,39.8
2025-03-01,2026-02-28,10.0,4.0,7,25.0,115217.49,11.52,709,36.81
2025-03-01,2026-02-28,15.0,7.0,6,20.0,115156.46,11.52,646,39.47
2025-03-01,2026-02-28,8.0,5.0,7,25.0,114922.4,11.49,696,43.53
2025-03-01,2026-02-28,11.0,8.0,9,20.0,112539.0,11.25,664,40.21
2025-03-01,2026-02-28,12.0,3.0,7,25.0,111418.64,11.14,700,33.29
2025-03-01,2026-02-28,13.0,6.0,5,20.0,107612.49,10.76,732,43.85
2025-03-01,2026-02-28,13.0,5.0,9,20.0,106994.09,10.7,661,37.07
2025-03-01,2026-02-28,15.0,5.0,6,20.0,106772.23,10.68,711,40.23
2025-03-01,2026-02-28,13.0,7.0,8,20.0,103448.85,10.34,587,37.82
2025-03-01,2026-02-28,9.0,6.0,8,20.0,101227.43,10.12,655,42.14
2025-03-01,2026-02-28,12.0,3.0,6,25.0,99721.0,9.97,728,36.13
2025-03-01,2026-02-28,8.0,5.0,8,20.0,99515.29,9.95,694,38.47
2025-03-01,2026-02-28,14.0,3.0,6,20.0,99129.3,9.91,769,34.2
2025-03-01,2026-02-28,14.0,7.0,6,20.0,99125.74,9.91,687,42.21
2025-03-01,2026-02-28,8.0,3.0,10,20.0,97693.8,9.77,803,34.0
2025-03-01,2026-02-28,15.0,6.0,5,20.0,94136.47,9.41,725,42.76
2025-03-01,2026-02-28,11.0,6.0,6,20.0,92919.56,9.29,689,40.78
2025-03-01,2026-02-28,14.0,6.0,6,25.0,88718.6,8.87,709,41.04
2025-03-01,2026-02-28,8.0,6.0,6,25.0,87497.7,8.75,731,42.54
2025-03-01,2026-02-28,15.0,6.0,8,20.0,85707.12,8.57,627,37.96
2025-03-01,2026-02-28,8.0,5.0,9,25.0,85071.24,8.51,644,39.29
2025-03-01,2026-02-28,8.0,6.0,8,20.0,84673.58,8.47,710,41.13
2025-03-01,2026-02-28,9.0,6.0,6,20.0,82095.57,8.21,728,41.9
2025-03-01,2026-02-28,10.0,7.0,8,20.0,77938.6,7.79,657,43.23
2025-03-01,2026-02-28,12.0,6.0,8,20.0,73396.07,7.34,621,39.61
2025-03-01,2026-02-28,15.0,8.0,6,25.0,72235.65,7.22,608,42.27
2025-03-01,2026-02-28,14.0,7.0,10,25.0,71120.63,7.11,553,37.07
2025-03-01,2026-02-28,14.0,7.0,6,25.0,70908.84,7.09,631,41.84
2025-03-01,2026-02-28,8.0,4.0,5,20.0,70568.7,7.06,787,40.03
2025-03-01,2026-02-28,9.0,6.0,5,25.0,68679.74,6.87,782,45.01
2025-03-01,2026-02-28,13.0,8.0,9,20.0,65121.71,6.51,631,38.83
2025-03-01,2026-02-28,12.0,5.0,8,20.0,64756.02,6.48,702,38.46
2025-03-01,2026-02-28,12.0,8.0,9,20.0,63545.92,6.35,599,38.73
2025-03-01,2026-02-28,15.0,6.0,10,25.0,57691.09,5.77,568,33.45
2025-03-01,2026-02-28,8.0,7.0,8,20.0,50483.18,5.05,650,42.31
2025-03-01,2026-02-28,8.0,3.0,8,20.0,48626.99,4.86,733,35.88
2025-03-01,2026-02-28,12.0,5.0,9,20.0,47927.36,4.79,641,34.48
2025-03-01,2026-02-28,9.0,5.0,10,20.0,43678.43,4.37,650,36.0
2025-03-01,2026-02-28,10.0,4.0,10,20.0,41564.69,4.16,705,33.76
2025-03-01,2026-02-28,13.0,3.0,6,20.0,40699.67,4.07,750,34.67
2025-03-01,2026-02-28,11.0,8.0,8,20.0,37706.36,3.77,636,39.47
2025-03-01,2026-02-28,11.0,7.0,8,20.0,33521.2,3.35,656,41.31
2025-03-01,2026-02-28,14.0,7.0,8,20.0,31544.25,3.15,622,38.59
2025-03-01,2026-02-28,14.0,8.0,10,25.0,30524.72,3.05,571,36.6
2025-03-01,2026-02-28,14.0,6.0,5,20.0,18555.35,1.86,705,41.7
2025-03-01,2026-02-28,14.0,6.0,8,20.0,11905.89,1.19,630,40.63
2025-03-01,2026-02-28,8.0,8.0,8,20.0,11644.48,1.16,669,41.26
2025-03-01,2026-02-28,10.0,4.0,9,20.0,11360.86,1.14,721,33.98
2025-03-01,2026-02-28,15.0,7.0,8,20.0,2049.91,0.2,608,39.14
2025-03-01,2026-02-28,8.0,5.0,6,25.0,-1971.73,-0.2,745,40.67
2025-03-01,2026-02-28,9.0,5.0,6,20.0,-3512.69,-0.35,736,39.54
2025-03-01,2026-02-28,13.0,6.0,8,20.0,-9137.41,-0.91,616,39.45
2025-03-01,2026-02-28,9.0,7.0,8,20.0,-15160.76,-1.52,661,40.7
2025-03-01,2026-02-28,9.0,8.0,6,25.0,-30916.26,-3.09,716,42.32
2025-03-01,2026-02-28,10.0,6.0,8,20.0,-41448.37,-4.14,649,39.6
2025-03-01,2026-02-28,15.0,5.0,8,20.0,-56593.99,-5.66,632,37.34
2025-03-01,2026-02-28,15.0,8.0,8,20.0,-77594.35,-7.76,600,38.17
2025-03-01,2026-02-28,13.0,5.0,8,20.0,-84465.03,-8.45,587,37.31
2025-03-01,2026-02-28,13.0,4.0,5,20.0,-103956.72,-10.4,765,41.7
2025-03-01,2026-02-28,8.0,6.0,6,20.0,-133161.01,-13.32,652,42.64
2025-03-01,2026-02-28,8.0,5.0,5,20.0,-197062.71,-19.71,722,43.63
