Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2026-02-11,601233,BUY,4100,23.98,98318.0,0.0,0.0,主升浪启动,1468.77
2026-02-11,000301,BUY,100,13.2,1320.0,0.0,0.0,主升浪启动,148.77
2026-02-12,300017,SELL,9100,20.68,188188.0,24661.0,15.08,止盈,188336.77
2026-02-12,300017,BUY,8500,22.12,188020.0,0.0,0.0,主升浪启动,316.77
2026-02-12,600176,SELL,100,26.4,2640.0,447.0,20.38,止盈,2956.77
2026-02-12,600176,BUY,100,27.48,2748.0,0.0,0.0,主升浪启动,208.77
2026-02-12,603605,SELL,2600,73.3,190580.0,-7410.0,-3.74,策略S点(破均线),190788.77
2026-02-12,600316,SELL,100,43.27,4327.0,-169.0,-3.76,策略S点(破均线),195115.77
2026-02-12,300144,SELL,20400,8.74,178296.0,-7548.0,-4.06,策略S点(破均线),373411.77
2026-02-12,600763,SELL,3900,47.81,186459.0,-11739.0,-5.92,策略S点(破均线),559870.77
2026-02-12,600754,SELL,7000,26.75,187250.0,-11830.0,-5.94,策略S点(破均线),747120.77
2026-02-13,300251,SELL,7400,23.9,176860.0,-21904.0,-11.02,止损,923980.77
2026-02-13,300251,BUY,7300,27.22,198706.0,0.0,0.0,主升浪启动,725274.77
2026-02-13,600352,SELL,12100,16.6,200860.0,19965.0,11.04,止盈,926134.77
2026-02-13,000738,BUY,6700,29.45,197315.0,0.0,0.0,主升浪启动,728819.77
2026-02-13,688223,SELL,24000,7.59,182160.0,-17760.0,-8.88,策略S点(破均线),910979.77
2026-02-13,002812,BUY,3100,64.5,199950.0,0.0,0.0,主升浪启动,711029.77
2026-02-13,002271,SELL,500,17.03,8515.0,-615.0,-6.74,策略S点(破均线),719544.77
2026-02-13,000301,SELL,100,12.56,1256.0,-64.0,-4.85,策略S点(破均线),720800.77
2026-02-13,002837,BUY,1700,113.14,192338.0,0.0,0.0,主升浪启动,528462.77
2026-02-13,603939,SELL,3400,24.4,82960.0,-1224.0,-1.45,策略S点(破均线),611422.77
2026-02-13,688017,BUY,800,242.38,193904.0,0.0,0.0,主升浪启动,417518.77
2026-02-13,600236,SELL,100,8.39,839.0,-58.0,-6.47,策略S点(破均线),418357.77
2026-02-24,600673,SELL,6000,37.8,226800.0,28440.0,14.34,止盈,645157.77
2026-02-24,300408,BUY,3000,65.97,197910.0,0.0,0.0,主升浪启动,447247.77
2026-02-24,600938,BUY,5300,37.22,197266.0,0.0,0.0,主升浪启动,249981.77
2026-02-24,002008,BUY,3300,58.83,194139.0,0.0,0.0,主升浪启动,55842.77
2026-02-24,000039,BUY,4600,12.06,55476.0,0.0,0.0,主升浪启动,366.77
2026-02-25,000338,SELL,6600,29.39,193974.0,24090.0,14.18,止盈,194340.77
2026-02-25,002497,BUY,6700,28.98,194166.0,0.0,0.0,主升浪启动,174.77
2026-02-25,300251,SELL,7300,21.32,155636.0,-43070.0,-21.68,止损,155810.77
2026-02-25,002312,BUY,11300,13.75,155375.0,0.0,0.0,主升浪启动,435.77
2026-02-25,601866,BUY,100,2.89,289.0,0.0,0.0,主升浪启动,146.77
2026-02-26,300017,SELL,8500,20.5,174250.0,-13770.0,-7.32,止损,174396.77
2026-02-26,601872,BUY,11100,15.6,173160.0,0.0,0.0,主升浪启动,1236.77
2026-02-26,000932,BUY,100,6.63,663.0,0.0,0.0,主升浪启动,573.77
