Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-01-06,002245,BUY,16200,12.3,199300.72,0.0,0.0,主升浪启动,800699.28
2025-01-06,600160,BUY,8100,24.43,197866.02,0.0,0.0,主升浪启动,602833.26
2025-01-06,600066,BUY,7600,26.03,197799.49,0.0,0.0,主升浪启动,405033.77
2025-01-07,002916,BUY,2100,95.01,199527.64,0.0,0.0,主升浪启动,205506.14
2025-01-07,603129,BUY,1200,159.22,191064.01,0.0,0.0,主升浪启动,14442.12
2025-01-07,002851,BUY,200,65.1,13019.01,0.0,0.0,主升浪启动,1423.12
2025-01-07,600673,BUY,100,12.31,1231.0,0.0,0.0,主升浪启动,192.12
2025-01-10,002245,SELL,16200,11.39,184466.04,-14834.68,-7.44,策略S点(破均线),184658.16
2025-01-13,600066,SELL,7600,25.32,192406.92,-5392.57,-2.73,策略S点(破均线),377065.07
2025-01-13,002916,SELL,2100,93.43,196198.73,-3328.91,-1.67,策略S点(破均线),573263.8
2025-01-14,002648,BUY,10300,19.34,199155.52,0.0,0.0,主升浪启动,374108.28
2025-01-14,603986,BUY,1500,129.28,193913.57,0.0,0.0,主升浪启动,180194.71
2025-01-14,002472,BUY,5500,32.44,178399.18,0.0,0.0,主升浪启动,1795.53
2025-01-15,600673,SELL,100,11.47,1147.0,-84.0,-6.82,策略S点(破均线),2942.53
2025-01-16,000807,BUY,100,16.21,1621.05,0.0,0.0,主升浪启动,1321.48
2025-01-20,600398,BUY,100,8.04,804.12,0.0,0.0,主升浪启动,517.36
2025-01-20,603129,SELL,1200,190.83,228994.97,37930.96,19.85,止盈,229512.33
2025-01-20,605589,BUY,7700,25.73,198150.01,0.0,0.0,主升浪启动,31362.32
2025-01-20,600160,SELL,8100,25.86,209458.17,11592.15,5.86,超时强平(10天),240820.49
2025-01-20,600160,BUY,7700,25.86,199114.56,0.0,0.0,主升浪启动,41705.93
2025-01-21,688188,BUY,200,142.57,28513.19,0.0,0.0,主升浪启动,13192.74
2025-01-21,002851,SELL,200,70.93,14185.84,1166.84,8.96,超时强平(10天),27378.59
2025-01-21,002353,BUY,600,39.26,23558.73,0.0,0.0,主升浪启动,3819.86
2025-01-21,002292,BUY,300,10.09,3027.0,0.0,0.0,主升浪启动,792.86
2025-01-22,002648,SELL,10300,18.79,193556.77,-5598.75,-2.81,策略S点(破均线),194349.63
2025-01-22,002916,BUY,1800,106.02,190833.33,0.0,0.0,主升浪启动,3516.3
