Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-05-15,000733,BUY,4100,48.67,199544.93,0.0,0.0,B_伏击(乖离超跌),17385.82
2025-05-15,300972,SELL,2300,155.7,358105.84,166892.96,87.28,S_落袋(触碰上轨),375491.66
2025-05-16,300442,BUY,4500,44.16,198726.52,0.0,0.0,B_伏击(乖离超跌),176765.14
2025-05-19,300782,BUY,2400,71.6,171840.0,0.0,0.0,B_伏击(乖离超跌),4925.14
2025-05-20,300251,BUY,200,17.77,3554.31,0.0,0.0,B_伏击(乖离超跌),1370.84
2025-05-23,000733,SELL,4100,46.48,190560.1,-8984.83,-4.5,破位止损(破抄底价),191930.93
2025-05-23,300442,SELL,4500,43.01,193557.85,-5168.67,-2.6,破位止损(破抄底价),385488.78
2025-05-23,300251,SELL,200,17.29,3457.39,-96.92,-2.73,破位止损(破抄底价),388946.17
2025-05-23,300782,SELL,2400,69.81,167544.0,-4296.0,-2.5,破位止损(破抄底价),556490.17
2025-05-26,688017,BUY,1400,128.68,180157.61,0.0,0.0,B_伏击(乖离超跌),376332.56
2025-05-27,688017,SELL,1400,117.89,165050.05,-15107.56,-8.39,破位止损(破抄底价),541382.61
2025-05-29,688017,BUY,1600,117.92,188676.59,0.0,0.0,B_伏击(乖离超跌),352706.02
2025-05-29,601567,BUY,9300,21.4,199019.94,0.0,0.0,B_伏击(乖离超跌),153686.08
2025-05-29,000032,BUY,7700,19.77,152229.03,0.0,0.0,B_伏击(乖离超跌),1457.05
2025-05-29,600398,BUY,200,7.11,1422.82,0.0,0.0,B_伏击(乖离超跌),34.23
2025-05-30,601567,SELL,9300,20.74,192882.76,-6137.18,-3.08,破位止损(破抄底价),192917.0
2025-06-04,601567,BUY,9200,20.92,192456.65,0.0,0.0,B_伏击(乖离超跌),460.35
2025-06-13,000032,SELL,7700,19.05,146685.0,-5544.03,-3.64,破位止损(破抄底价),147145.35
2025-06-16,000596,BUY,1100,128.34,141168.94,0.0,0.0,B_伏击(乖离超跌),5976.4
2025-06-16,603369,BUY,100,39.16,3916.0,0.0,0.0,B_伏击(乖离超跌),2060.4
2025-06-19,600398,SELL,200,6.74,1348.65,-74.17,-5.21,破位止损(破抄底价),3409.06
2025-06-23,600438,BUY,200,15.06,3012.0,0.0,0.0,B_伏击(乖离超跌),397.06
2025-07-04,600438,SELL,200,18.36,3672.0,660.0,21.91,S_落袋(触碰上轨),4069.06
2025-07-14,300502,SELL,2800,130.9,366520.0,179616.57,96.1,S_落袋(触碰上轨),370589.06
2025-07-17,002891,BUY,3600,54.33,195588.97,0.0,0.0,B_伏击(乖离超跌),175000.09
2025-07-30,300972,BUY,1100,146.34,160970.35,0.0,0.0,B_伏击(乖离超跌),14029.74
2025-08-18,000683,SELL,100,5.89,589.0,103.0,21.19,S_落袋(触碰上轨),14618.74
2025-08-26,300972,SELL,1100,164.01,180412.96,19442.62,12.08,S_落袋(触碰上轨),195031.7
2025-09-03,603596,BUY,4200,46.23,194166.0,0.0,0.0,B_伏击(乖离超跌),865.7
2025-09-08,688041,SELL,1200,179.29,215147.9,51646.61,31.59,S_落袋(触碰上轨),216013.6
2025-09-09,600760,BUY,3600,55.53,199911.77,0.0,0.0,B_伏击(乖离超跌),16101.83
2025-09-11,000519,BUY,800,18.09,14472.0,0.0,0.0,B_伏击(乖离超跌),1629.83
2025-09-11,300253,BUY,100,9.5,950.0,0.0,0.0,B_伏击(乖离超跌),679.83
2025-09-11,000596,SELL,1100,171.7,188867.11,47698.17,33.79,S_落袋(触碰上轨),189546.94
2025-09-16,600316,BUY,5500,34.35,188925.0,0.0,0.0,B_伏击(乖离超跌),621.94
2025-09-18,603596,SELL,4200,52.88,222096.0,27930.0,14.38,S_落袋(触碰上轨),222717.94
2025-09-19,300253,SELL,100,9.08,908.0,-42.0,-4.42,破位止损(破抄底价),223625.94
2025-09-19,002389,BUY,9300,21.47,199671.0,0.0,0.0,B_伏击(乖离超跌),23954.94
2025-09-23,300866,BUY,100,123.08,12308.0,0.0,0.0,B_伏击(乖离超跌),11646.94
2025-09-23,600760,SELL,3600,63.58,228891.26,28979.49,14.5,S_落袋(触碰上轨),240538.2
2025-09-26,688017,SELL,1600,171.79,274864.0,86187.41,45.68,S_落袋(触碰上轨),515402.2
2025-09-29,300395,BUY,2600,75.71,196846.0,0.0,0.0,B_伏击(乖离超跌),318556.2
2025-10-09,600000,BUY,16900,11.8,199420.0,0.0,0.0,B_伏击(乖离超跌),119136.2
2025-10-13,688166,BUY,2000,55.68,111360.0,0.0,0.0,B_伏击(乖离超跌),7776.2
2025-10-13,300251,BUY,400,16.69,6676.0,0.0,0.0,B_伏击(乖离超跌),1100.2
2025-10-13,300395,SELL,2600,71.44,185744.0,-11102.0,-5.64,破位止损(破抄底价),186844.2
2025-10-13,002851,BUY,2600,70.48,183248.0,0.0,0.0,B_伏击(乖离超跌),3596.2
2025-10-13,002444,BUY,100,28.81,2880.71,0.0,0.0,B_伏击(乖离超跌),715.49
2025-10-13,300866,SELL,100,118.17,11817.0,-491.0,-3.99,破位止损(破抄底价),12532.49
2025-10-13,000034,BUY,300,40.65,12195.0,0.0,0.0,B_伏击(乖离超跌),337.49
2025-10-14,688166,SELL,2000,53.08,106160.0,-5200.0,-4.67,破位止损(破抄底价),106497.49
2025-10-14,000034,SELL,300,38.6,11580.0,-615.0,-5.04,破位止损(破抄底价),118077.49
2025-10-15,688166,BUY,2000,55.31,110620.0,0.0,0.0,B_伏击(乖离超跌),7457.49
2025-10-15,002384,BUY,100,62.51,6251.0,0.0,0.0,B_伏击(乖离超跌),1206.49
2025-10-15,300083,BUY,100,9.42,942.0,0.0,0.0,B_伏击(乖离超跌),264.49
2025-10-17,688166,SELL,2000,51.3,102600.0,-8020.0,-7.25,破位止损(破抄底价),102864.49
2025-10-17,002384,SELL,100,59.53,5953.0,-298.0,-4.77,破位止损(破抄底价),108817.49
2025-10-17,300083,SELL,100,8.79,879.0,-63.0,-6.69,破位止损(破抄底价),109696.49
2025-10-17,600745,BUY,2800,38.5,107800.0,0.0,0.0,B_伏击(乖离超跌),1896.49
2025-10-17,300251,SELL,400,16.16,6464.0,-212.0,-3.18,破位止损(破抄底价),8360.49
2025-10-20,300251,BUY,500,16.41,8205.0,0.0,0.0,B_伏击(乖离超跌),155.49
2025-10-28,600745,SELL,2800,44.61,124908.0,17108.0,15.87,S_落袋(触碰上轨),125063.49
2025-10-29,688036,BUY,1600,77.78,124448.0,0.0,0.0,B_伏击(乖离超跌),615.49
2025-10-30,688036,SELL,1600,75.1,120160.0,-4288.0,-3.45,破位止损(破抄底价),120775.49
2025-10-31,688617,BUY,400,276.0,110400.0,0.0,0.0,B_伏击(乖离超跌),10375.49
2025-11-05,002837,BUY,100,66.73,6673.0,0.0,0.0,B_伏击(乖离超跌),3702.49
2025-11-05,600547,BUY,100,34.87,3487.0,0.0,0.0,B_伏击(乖离超跌),215.49
2025-11-20,688617,SELL,400,261.35,104540.0,-5860.0,-5.31,破位止损(破抄底价),104755.49
2025-11-21,601689,BUY,1700,60.32,102544.0,0.0,0.0,B_伏击(乖离超跌),2211.49
2025-11-24,600667,BUY,200,7.71,1542.0,0.0,0.0,B_伏击(乖离超跌),669.49
2025-11-24,002145,BUY,100,4.88,488.0,0.0,0.0,B_伏击(乖离超跌),181.49
2026-01-05,600316,SELL,5500,34.6,190300.0,1375.0,0.73,S_落袋(触碰上轨),190481.49
2026-01-06,002294,BUY,3700,50.49,186813.0,0.0,0.0,B_伏击(乖离超跌),3668.49
2026-01-06,300207,BUY,100,26.43,2643.0,0.0,0.0,B_伏击(乖离超跌),1025.49
2026-01-06,300459,SELL,2900,5.14,14906.0,1392.0,10.3,S_落袋(触碰上轨),15931.49
2026-01-07,300207,SELL,100,25.86,2586.0,-57.0,-2.16,破位止损(破抄底价),18517.49
2026-01-07,002444,SELL,100,35.99,3599.0,718.29,24.93,S_落袋(触碰上轨),22116.49
2026-01-08,002837,SELL,100,101.56,10156.0,3483.0,52.2,S_落袋(触碰上轨),32272.49
2026-01-09,300207,BUY,1200,25.62,30744.0,0.0,0.0,B_伏击(乖离超跌),1528.49
2026-01-12,600795,BUY,300,4.96,1488.0,0.0,0.0,B_伏击(乖离超跌),40.49
2026-01-13,300207,SELL,1200,24.5,29400.0,-1344.0,-4.37,破位止损(破抄底价),29440.49
2026-01-13,601689,SELL,1700,73.58,125086.0,22542.0,21.98,S_落袋(触碰上轨),154526.49
2026-01-14,600795,SELL,300,4.87,1461.0,-27.0,-1.81,破位止损(破抄底价),155987.49
2026-01-19,600438,BUY,8000,19.27,154160.0,0.0,0.0,B_伏击(乖离超跌),1827.49
2026-01-19,600795,BUY,300,4.92,1476.0,0.0,0.0,B_伏击(乖离超跌),351.49
2026-01-20,600438,SELL,8000,18.59,148720.0,-5440.0,-3.53,破位止损(破抄底价),149071.49
2026-01-21,300476,BUY,500,267.49,133745.0,0.0,0.0,B_伏击(乖离超跌),15326.49
2026-01-21,300207,BUY,600,24.46,14676.0,0.0,0.0,B_伏击(乖离超跌),650.49
2026-01-22,002294,SELL,3700,49.35,182595.0,-4218.0,-2.26,破位止损(破抄底价),183245.49
2026-01-23,300438,BUY,3800,47.46,180348.0,0.0,0.0,B_伏击(乖离超跌),2897.49
2026-01-23,300122,BUY,100,17.28,1728.0,0.0,0.0,B_伏击(乖离超跌),1169.49
2026-01-26,600795,SELL,300,4.73,1419.0,-57.0,-3.86,破位止损(破抄底价),2588.49
2026-01-26,600637,SELL,400,11.88,4752.0,1984.8,71.73,S_落袋(触碰上轨),7340.49
2026-01-28,002294,BUY,100,47.54,4754.0,0.0,0.0,B_伏击(乖离超跌),2586.49
2026-01-29,300438,SELL,3800,43.89,166782.0,-13566.0,-7.52,破位止损(破抄底价),169368.49
2026-01-29,601127,BUY,1500,108.95,163425.0,0.0,0.0,B_伏击(乖离超跌),5943.49
2026-01-29,300476,SELL,500,257.7,128850.0,-4895.0,-3.66,破位止损(破抄底价),134793.49
2026-01-29,601766,BUY,21100,6.36,134196.0,0.0,0.0,B_伏击(乖离超跌),597.49
2026-01-29,300207,SELL,600,23.66,14196.0,-480.0,-3.27,破位止损(破抄底价),14793.49
2026-01-30,601127,SELL,1500,104.09,156135.0,-7290.0,-4.46,破位止损(破抄底价),170928.49
2026-01-30,002407,BUY,5900,28.95,170805.0,0.0,0.0,B_伏击(乖离超跌),123.49
2026-02-02,002294,SELL,100,45.63,4563.0,-191.0,-4.02,破位止损(破抄底价),4686.49
2026-02-03,600745,BUY,100,34.61,3461.0,0.0,0.0,B_伏击(乖离超跌),1225.49
2026-02-03,002176,BUY,100,9.19,919.0,0.0,0.0,B_伏击(乖离超跌),306.49
2026-02-04,002851,SELL,2600,122.49,318474.0,135226.0,73.79,S_落袋(触碰上轨),318780.49
2026-02-05,301269,BUY,2000,98.15,196300.0,0.0,0.0,B_伏击(乖离超跌),122480.49
2026-02-05,688608,BUY,400,208.99,83596.0,0.0,0.0,B_伏击(乖离超跌),38884.49
2026-02-05,002176,SELL,100,8.95,895.0,-24.0,-2.61,破位止损(破抄底价),39779.49
2026-02-05,601138,BUY,700,53.88,37716.0,0.0,0.0,B_伏击(乖离超跌),2063.49
2026-02-06,002176,BUY,200,9.0,1800.0,0.0,0.0,B_伏击(乖离超跌),263.49
2026-02-13,300122,SELL,100,16.9,1690.0,-38.0,-2.2,破位止损(破抄底价),1953.49
