Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-02-27,600741,BUY,11300,17.68,199834.31,0.0,0.0,主升浪启动,800165.69
2025-02-27,000157,BUY,26200,7.63,199984.47,0.0,0.0,主升浪启动,600181.22
2025-02-27,688213,BUY,1800,108.45,195211.24,0.0,0.0,主升浪启动,404969.99
2025-02-27,603369,BUY,3900,50.69,197702.73,0.0,0.0,主升浪启动,207267.26
2025-02-27,688266,BUY,2400,83.16,199584.0,0.0,0.0,主升浪启动,7683.26
2025-02-27,300073,BUY,100,45.02,4501.97,0.0,0.0,主升浪启动,3181.29
2025-03-03,300285,BUY,100,19.15,1914.95,0.0,0.0,主升浪启动,1266.34
2025-03-03,600741,SELL,11300,16.89,190854.21,-8980.1,-4.49,策略S点(破均线),192120.55
2025-03-03,688122,BUY,4000,46.8,187210.6,0.0,0.0,主升浪启动,4909.96
2025-03-03,600031,BUY,200,18.18,3635.96,0.0,0.0,主升浪启动,1274.0
2025-03-04,603369,SELL,3900,48.31,188409.33,-9293.39,-4.7,策略S点(破均线),189683.33
2025-03-04,002389,BUY,9500,19.86,188648.31,0.0,0.0,主升浪启动,1035.03
2025-03-04,600879,BUY,100,9.44,943.67,0.0,0.0,主升浪启动,91.36
2025-03-07,300073,SELL,100,43.97,4396.51,-105.46,-2.34,策略S点(破均线),4487.87
2025-03-07,000932,BUY,800,5.13,4104.33,0.0,0.0,主升浪启动,383.54
2025-03-10,688213,SELL,1800,106.4,191513.78,-3697.45,-1.89,策略S点(破均线),191897.32
2025-03-10,000519,BUY,11200,17.06,191072.0,0.0,0.0,主升浪启动,825.32
2025-03-11,002195,BUY,100,6.97,697.0,0.0,0.0,主升浪启动,128.32
2025-03-13,300285,SELL,100,19.09,1909.01,-5.93,-0.31,策略S点(破均线),2037.34
2025-03-13,688266,SELL,2400,90.34,216816.0,17232.0,8.63,超时强平(10天),218853.34
2025-03-13,688166,BUY,4600,42.27,194431.54,0.0,0.0,主升浪启动,24421.8
2025-03-13,000733,BUY,400,56.31,22523.84,0.0,0.0,主升浪启动,1897.96
2025-03-13,000157,SELL,26200,7.63,199984.47,0.0,0.0,超时强平(10天),201882.43
2025-03-14,000568,BUY,1400,136.96,191744.4,0.0,0.0,主升浪启动,10138.03
2025-03-14,601059,BUY,500,18.38,9190.89,0.0,0.0,主升浪启动,947.14
2025-03-14,002195,SELL,100,6.28,628.0,-69.0,-9.9,止损,1575.14
2025-03-17,002292,BUY,100,11.3,1130.0,0.0,0.0,主升浪启动,445.14
2025-03-17,688122,SELL,4000,48.26,193025.08,5814.49,3.11,超时强平(10天),193470.22
2025-03-17,300476,BUY,2100,91.77,192711.9,0.0,0.0,主升浪启动,758.32
2025-03-17,600031,SELL,200,19.76,3951.2,315.25,8.67,超时强平(10天),4709.53
2025-03-18,600879,SELL,100,9.63,962.56,18.89,2.0,超时强平(10天),5672.09
2025-03-18,002389,SELL,9500,20.93,198881.36,10233.06,5.42,超时强平(10天),204553.45
2025-03-18,002384,BUY,5400,36.99,199737.23,0.0,0.0,主升浪启动,4816.22
2025-03-18,002008,BUY,100,29.84,2984.4,0.0,0.0,主升浪启动,1831.82
2025-03-18,000932,SELL,800,5.0,4002.7,-101.63,-2.48,策略S点(破均线),5834.52
2025-03-18,000519,SELL,11200,17.27,193424.0,2352.0,1.23,策略S点(破均线),199258.52
2025-03-18,600547,BUY,7400,26.76,198016.97,0.0,0.0,主升浪启动,1241.55
2025-03-19,002195,BUY,100,6.85,685.0,0.0,0.0,主升浪启动,556.55
2025-03-20,688166,SELL,4600,40.33,185522.77,-8908.77,-4.58,策略S点(破均线),186079.32
2025-03-20,600176,BUY,14900,12.44,185385.73,0.0,0.0,主升浪启动,693.59
2025-03-20,000568,SELL,1400,128.9,180462.17,-11282.22,-5.88,策略S点(破均线),181155.77
2025-03-20,002544,BUY,7500,24.15,181120.09,0.0,0.0,主升浪启动,35.67
2025-03-20,300476,SELL,2100,85.33,179200.73,-13511.17,-7.01,止损,179236.41
2025-03-21,002292,SELL,100,10.35,1035.0,-95.0,-8.41,止损,180271.41
2025-03-21,601059,SELL,500,17.45,8722.88,-468.01,-5.09,止损,188994.29
2025-03-21,000039,BUY,20100,9.36,188118.03,0.0,0.0,主升浪启动,876.26
2025-03-21,002008,SELL,100,28.7,2870.03,-114.37,-3.83,策略S点(破均线),3746.29
2025-03-21,002384,SELL,5400,34.35,185516.45,-14220.77,-7.12,止损,189262.74
2025-03-21,002195,SELL,100,6.5,650.0,-35.0,-5.11,止损,189912.74
2025-03-24,000733,SELL,400,53.08,21232.89,-1290.95,-5.73,策略S点(破均线),211145.63
2025-03-24,600362,BUY,8900,22.41,199430.8,0.0,0.0,主升浪启动,11714.83
2025-03-24,300476,BUY,100,89.73,8972.59,0.0,0.0,主升浪启动,2742.25
2025-03-24,603993,BUY,300,7.76,2329.29,0.0,0.0,主升浪启动,412.96
2025-03-24,000630,BUY,100,3.47,347.24,0.0,0.0,主升浪启动,65.72
2025-03-26,600547,SELL,7400,25.72,190319.16,-7697.81,-3.89,策略S点(破均线),190384.89
2025-03-26,000733,BUY,3300,57.42,189470.36,0.0,0.0,主升浪启动,914.52
2025-03-26,002544,SELL,7500,22.82,171149.49,-9970.6,-5.5,策略S点(破均线),172064.01
2025-03-26,300476,SELL,100,83.43,8343.14,-629.45,-7.02,止损,180407.15
2025-03-27,000630,SELL,100,3.38,337.64,-9.59,-2.76,策略S点(破均线),180744.8
2025-03-27,000039,SELL,20100,8.99,180640.54,-7477.5,-3.97,策略S点(破均线),361385.34
2025-03-27,603993,SELL,300,7.55,2265.31,-63.98,-2.75,策略S点(破均线),363650.65
2025-03-27,688521,BUY,1800,107.66,193788.0,0.0,0.0,主升浪启动,169862.65
2025-03-27,600415,BUY,11600,14.56,168894.43,0.0,0.0,主升浪启动,968.22
2025-03-28,600208,BUY,200,3.36,672.0,0.0,0.0,主升浪启动,296.22
2025-03-31,600208,SELL,200,3.1,620.0,-52.0,-7.74,策略S点(破均线),916.22
2025-03-31,000733,SELL,3300,53.54,176683.41,-12786.95,-6.75,策略S点(破均线),177599.63
2025-04-01,603899,BUY,5700,30.73,175161.11,0.0,0.0,主升浪启动,2438.53
2025-04-02,688521,SELL,1800,97.2,174960.0,-18828.0,-9.72,止损,177398.53
2025-04-02,600362,SELL,8900,21.97,195496.91,-3933.88,-1.97,策略S点(破均线),372895.44
2025-04-02,002422,BUY,5400,36.4,196549.65,0.0,0.0,主升浪启动,176345.79
2025-04-03,600176,SELL,14900,12.39,184663.26,-722.47,-0.39,超时强平(10天),361009.05
2025-04-07,002422,SELL,5400,34.41,185819.1,-10730.55,-5.46,止损,546828.15
2025-04-07,603899,SELL,5700,28.5,162441.14,-12719.97,-7.26,止损,709269.29
2025-04-07,600161,BUY,9200,21.73,199955.27,0.0,0.0,主升浪启动,509314.02
2025-04-07,600415,SELL,11600,13.0,150774.18,-18120.25,-10.73,止损,660088.2
2025-04-08,600258,BUY,13600,14.66,199375.1,0.0,0.0,主升浪启动,460713.09
2025-04-08,000998,BUY,16800,11.85,199115.52,0.0,0.0,主升浪启动,261597.57
2025-04-08,000876,BUY,18100,11.02,199430.35,0.0,0.0,主升浪启动,62167.22
2025-04-08,000831,BUY,1700,34.66,58922.0,0.0,0.0,主升浪启动,3245.22
2025-04-08,600312,BUY,100,18.17,1816.51,0.0,0.0,主升浪启动,1428.71
2025-04-10,000876,SELL,18100,10.28,186062.73,-13367.61,-6.7,止损,187491.45
2025-04-10,300395,BUY,3600,51.11,183998.08,0.0,0.0,主升浪启动,3493.37
2025-04-10,600859,BUY,200,16.11,3221.26,0.0,0.0,主升浪启动,272.11
2025-04-11,600312,SELL,100,17.49,1748.58,-67.93,-3.74,策略S点(破均线),2020.69
2025-04-14,000998,SELL,16800,10.9,183052.42,-16063.1,-8.07,止损,185073.11
2025-04-14,600988,BUY,6700,27.42,183688.61,0.0,0.0,主升浪启动,1384.5
2025-04-15,300395,SELL,3600,47.31,170322.06,-13676.02,-7.43,止损,171706.56
2025-04-15,000831,SELL,1700,33.19,56423.0,-2499.0,-4.24,策略S点(破均线),228129.56
2025-04-15,601077,BUY,32400,6.16,199679.36,0.0,0.0,主升浪启动,28450.19
2025-04-15,300972,BUY,200,112.62,22523.07,0.0,0.0,主升浪启动,5927.12
2025-04-15,002294,BUY,100,35.04,3504.35,0.0,0.0,主升浪启动,2422.78
2025-04-15,600161,SELL,9200,21.6,198683.98,-1271.29,-0.64,策略S点(破均线),201106.76
2025-04-16,600859,SELL,200,15.21,3042.3,-178.96,-5.56,止损,204149.06
2025-04-16,601229,BUY,20300,9.83,199601.43,0.0,0.0,主升浪启动,4547.63
2025-04-16,601816,BUY,700,5.93,4147.88,0.0,0.0,主升浪启动,399.75
2025-04-18,600258,SELL,13600,14.77,200832.33,1457.23,0.73,策略S点(破均线),201232.08
2025-04-18,000963,BUY,5200,37.76,196373.77,0.0,0.0,主升浪启动,4858.3
2025-04-21,600415,BUY,300,15.14,4541.85,0.0,0.0,主升浪启动,316.45
2025-04-21,601816,SELL,700,5.74,4018.69,-129.2,-3.11,策略S点(破均线),4335.13
2025-04-22,001391,BUY,500,7.39,3692.98,0.0,0.0,主升浪启动,642.15
2025-04-23,001391,SELL,500,7.22,3608.71,-84.27,-2.28,策略S点(破均线),4250.87
2025-04-23,600988,SELL,6700,27.99,187550.13,3861.52,2.1,策略S点(破均线),191801.0
2025-04-23,688608,BUY,600,280.9,168538.71,0.0,0.0,主升浪启动,23262.29
2025-04-24,002891,BUY,400,53.13,21250.78,0.0,0.0,主升浪启动,2011.51
2025-04-25,002624,BUY,100,12.08,1208.45,0.0,0.0,主升浪启动,803.06
2025-04-25,000963,SELL,5200,36.82,191487.33,-4886.44,-2.49,策略S点(破均线),192290.39
2025-04-25,300972,SELL,200,140.19,28038.23,5515.16,24.49,止盈,220328.62
2025-04-28,688166,BUY,4000,48.72,194866.79,0.0,0.0,主升浪启动,25461.83
2025-04-29,601077,SELL,32400,6.58,213279.82,13600.45,6.81,超时强平(10天),238741.65
2025-04-29,002294,SELL,100,40.22,4021.61,517.26,14.76,超时强平(10天),242763.26
2025-04-30,300972,BUY,1200,164.19,197027.03,0.0,0.0,主升浪启动,45736.23
2025-04-30,601229,SELL,20300,9.85,199986.76,385.33,0.19,超时强平(10天),245722.99
2025-04-30,600415,SELL,300,15.06,4518.27,-23.58,-0.52,策略S点(破均线),250241.26
2025-05-06,002294,BUY,4700,42.24,198526.69,0.0,0.0,主升浪启动,51714.57
2025-05-07,600499,BUY,5500,9.24,50837.27,0.0,0.0,主升浪启动,877.31
2025-05-07,300972,SELL,1200,154.68,185618.0,-11409.03,-5.79,止损,186495.31
2025-05-08,300476,BUY,2300,79.82,183586.0,0.0,0.0,主升浪启动,2909.31
2025-05-08,002294,SELL,4700,40.08,188366.05,-10160.63,-5.12,止损,191275.36
2025-05-08,603087,BUY,3700,50.38,186391.55,0.0,0.0,主升浪启动,4883.81
2025-05-12,000519,BUY,200,18.77,3754.0,0.0,0.0,主升浪启动,1129.81
2025-05-12,688608,SELL,600,300.37,180219.4,11680.69,6.93,超时强平(10天),181349.21
2025-05-13,600000,BUY,15400,11.72,180556.52,0.0,0.0,主升浪启动,792.69
2025-05-13,002891,SELL,400,60.48,24193.44,2942.66,13.85,超时强平(10天),24986.13
2025-05-13,002891,BUY,400,60.48,24193.44,0.0,0.0,主升浪启动,792.69
2025-05-14,002624,SELL,100,13.25,1324.58,116.12,9.61,超时强平(10天),2117.27
2025-05-14,601919,BUY,100,14.76,1475.82,0.0,0.0,主升浪启动,641.45
2025-05-14,000519,SELL,200,17.74,3548.0,-206.0,-5.49,止损,4189.45
2025-05-15,300476,SELL,2300,76.84,176732.0,-6854.0,-3.73,策略S点(破均线),180921.45
2025-05-15,688166,SELL,4000,49.0,195984.88,1118.09,0.57,超时强平(10天),376906.33
2025-05-16,000967,BUY,30200,6.61,199646.72,0.0,0.0,主升浪启动,177259.61
2025-05-16,000963,BUY,4400,39.74,174862.48,0.0,0.0,主升浪启动,2397.13
2025-05-19,601018,BUY,500,4.03,2014.26,0.0,0.0,主升浪启动,382.86
2025-05-21,600499,SELL,5500,9.94,54668.95,3831.68,7.54,超时强平(10天),55051.81
2025-05-21,000967,SELL,30200,6.45,194648.21,-4998.52,-2.5,策略S点(破均线),249700.02
2025-05-21,601018,SELL,500,3.75,1875.35,-138.91,-6.9,止损,251575.37
2025-05-21,002821,BUY,2300,85.04,195600.03,0.0,0.0,主升浪启动,55975.34
2025-05-21,300750,BUY,200,273.09,54618.66,0.0,0.0,主升浪启动,1356.68
2025-05-22,603087,SELL,3700,49.26,182244.66,-4146.88,-2.22,超时强平(10天),183601.34
2025-05-22,600660,BUY,3100,58.24,180557.42,0.0,0.0,主升浪启动,3043.93
2025-05-23,002891,SELL,400,62.69,25076.24,882.8,3.65,策略S点(破均线),28120.16
2025-05-23,601127,BUY,100,145.59,14559.43,0.0,0.0,主升浪启动,13560.73
