Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2024-04-10,000157,BUY,100,7.87,787.45,0.0,0.0,主升浪启动,371.26
2024-04-10,600176,SELL,100,10.19,1018.99,-42.66,-4.02,策略S点(破均线),1390.26
2024-04-10,603993,SELL,100,8.33,833.21,87.71,11.76,超时强平(10天),2223.47
2024-04-11,600392,SELL,14000,10.71,149956.97,-12381.77,-7.63,止损,152180.44
2024-04-11,600066,BUY,7600,19.89,151175.72,0.0,0.0,主升浪启动,1004.72
2024-04-11,000039,BUY,100,9.33,933.38,0.0,0.0,主升浪启动,71.34
2024-04-12,000426,SELL,17800,13.2,234887.27,35498.0,17.8,止盈,234958.61
2024-04-12,600988,BUY,9600,20.82,199847.25,0.0,0.0,主升浪启动,35111.35
2024-04-12,600489,BUY,2600,13.33,34664.38,0.0,0.0,主升浪启动,446.98
2024-04-15,003816,BUY,100,4.07,407.31,0.0,0.0,主升浪启动,39.67
2024-04-16,300347,SELL,100,52.17,5217.39,50.11,0.97,策略S点(破均线),5257.06
2024-04-16,000630,SELL,100,3.76,375.63,-10.33,-2.68,策略S点(破均线),5632.69
2024-04-16,002532,SELL,4500,6.31,28412.8,1197.63,4.4,超时强平(10天),34045.48
2024-04-16,002155,SELL,16300,10.47,170643.2,-5548.37,-3.15,策略S点(破均线),204688.69
2024-04-16,600233,SELL,1100,15.27,16795.68,-408.12,-2.37,策略S点(破均线),221484.36
2024-04-16,000878,SELL,12700,12.87,163460.73,-8513.58,-4.95,策略S点(破均线),384945.09
2024-04-16,600489,SELL,2600,12.42,32287.39,-2376.99,-6.86,策略S点(破均线),417232.48
2024-04-16,301358,SELL,100,33.42,3342.39,-350.07,-9.48,策略S点(破均线),420574.87
2024-04-16,600988,SELL,9600,18.68,179301.32,-20545.93,-10.28,策略S点(破均线),599876.19
2024-04-17,000415,BUY,82900,2.41,199789.0,0.0,0.0,主升浪启动,400087.19
2024-04-17,601298,BUY,25600,7.79,199331.07,0.0,0.0,主升浪启动,200756.12
2024-04-17,002130,BUY,16700,11.94,199323.9,0.0,0.0,主升浪启动,1432.22
2024-04-17,601677,BUY,100,12.35,1234.95,0.0,0.0,主升浪启动,197.27
2024-04-18,600346,SELL,12300,14.59,179440.66,11322.26,6.73,超时强平(10天),179637.94
2024-04-18,000975,SELL,100,18.67,1866.81,32.89,1.79,策略S点(破均线),181504.74
2024-04-18,601168,BUY,9200,19.61,180394.61,0.0,0.0,主升浪启动,1110.14
2024-04-18,601179,BUY,100,8.0,800.38,0.0,0.0,主升浪启动,309.76
2024-04-22,000039,SELL,100,9.0,900.19,-33.2,-3.56,策略S点(破均线),1209.94
2024-04-22,000157,SELL,100,7.9,790.14,2.69,0.34,策略S点(破均线),2000.08
2024-04-22,600926,BUY,100,11.27,1126.5,0.0,0.0,主升浪启动,873.58
2024-04-22,601899,SELL,300,17.1,5130.15,-54.76,-1.06,策略S点(破均线),6003.73
2024-04-23,002294,BUY,200,29.63,5925.69,0.0,0.0,主升浪启动,78.05
2024-04-23,601168,SELL,9200,18.58,170895.73,-9498.88,-5.27,止损,170973.77
2024-04-23,601677,SELL,100,11.74,1173.93,-61.02,-4.94,策略S点(破均线),172147.7
2024-04-23,003816,SELL,100,3.97,396.77,-10.54,-2.59,策略S点(破均线),172544.47
2024-04-23,601179,SELL,100,7.49,748.84,-51.54,-6.44,止损,173293.31
2024-04-23,603087,BUY,3700,46.48,171964.97,0.0,0.0,主升浪启动,1328.34
2024-04-24,600879,BUY,100,7.82,782.23,0.0,0.0,主升浪启动,546.11
2024-04-25,600066,SELL,7600,20.49,155710.32,4534.6,3.0,超时强平(10天),156256.43
2024-04-25,002145,BUY,34600,4.52,156255.82,0.0,0.0,主升浪启动,0.61
2024-04-26,601298,SELL,25600,7.57,193689.62,-5641.45,-2.83,策略S点(破均线),193690.23
2024-04-26,300502,BUY,3200,59.54,190515.88,0.0,0.0,主升浪启动,3174.35
2024-04-26,002155,BUY,200,12.22,2444.76,0.0,0.0,主升浪启动,729.59
2024-04-26,002532,BUY,100,6.87,687.38,0.0,0.0,主升浪启动,42.21
2024-04-29,002130,SELL,16700,13.73,229320.84,29996.94,15.05,止盈,229363.05
2024-04-29,002130,BUY,13700,14.54,199152.13,0.0,0.0,主升浪启动,30210.92
2024-04-29,000035,BUY,6200,4.86,30161.93,0.0,0.0,主升浪启动,48.99
2024-05-06,002155,SELL,200,11.54,2307.09,-137.67,-5.63,止损,2356.08
2024-05-06,002155,BUY,100,12.48,1248.1,0.0,0.0,主升浪启动,1107.98
2024-05-06,000415,SELL,82900,2.54,210566.0,10777.0,5.39,超时强平(10天),211673.98
2024-05-06,600236,BUY,32300,6.19,199949.53,0.0,0.0,主升浪启动,11724.45
2024-05-06,603195,BUY,200,57.51,11501.89,0.0,0.0,主升浪启动,222.57
2024-05-08,002130,SELL,13700,13.64,186915.23,-12236.9,-6.14,止损,187137.8
2024-05-08,300476,BUY,6200,30.05,186283.6,0.0,0.0,主升浪启动,854.21
2024-05-09,601117,BUY,100,7.16,716.11,0.0,0.0,主升浪启动,138.1
2024-05-09,600926,SELL,100,11.76,1175.91,49.41,4.39,超时强平(10天),1314.01
2024-05-09,000425,BUY,100,7.65,765.03,0.0,0.0,主升浪启动,548.98
2024-05-10,603087,SELL,3700,46.97,173792.48,1827.51,1.06,超时强平(10天),174341.46
2024-05-10,601233,BUY,11400,15.17,172920.22,0.0,0.0,主升浪启动,1421.24
2024-05-10,002294,SELL,200,30.27,6053.7,128.02,2.16,超时强平(10天),7474.95
2024-05-10,300476,SELL,6200,28.45,176401.67,-9881.93,-5.3,策略S点(破均线),183876.61
2024-05-10,601601,BUY,7100,25.89,183813.27,0.0,0.0,主升浪启动,63.34
2024-05-10,002145,SELL,34600,4.48,154894.12,-1361.71,-0.87,策略S点(破均线),154957.46
2024-05-10,601901,BUY,17400,8.9,154899.64,0.0,0.0,主升浪启动,57.82
2024-05-10,600879,SELL,100,7.71,771.36,-10.86,-1.39,策略S点(破均线),829.19
2024-05-13,300502,SELL,3200,59.31,189788.37,-727.51,-0.38,策略S点(破均线),190617.56
2024-05-13,002475,BUY,6300,30.09,189582.52,0.0,0.0,主升浪启动,1035.04
2024-05-13,601866,BUY,300,2.69,807.17,0.0,0.0,主升浪启动,227.87
2024-05-13,000035,SELL,6200,4.66,28874.53,-1287.4,-4.27,策略S点(破均线),29102.4
2024-05-13,600323,BUY,1600,18.1,28955.0,0.0,0.0,主升浪启动,147.4
2024-05-15,002532,SELL,100,7.11,711.24,23.86,3.47,超时强平(10天),858.63
2024-05-15,601901,SELL,17400,8.5,147935.95,-6963.69,-4.5,策略S点(破均线),148794.58
2024-05-15,002312,BUY,19400,7.67,148704.48,0.0,0.0,主升浪启动,90.1
2024-05-16,600236,SELL,32300,6.17,199336.19,-613.34,-0.31,策略S点(破均线),199426.29
2024-05-16,600036,BUY,6200,31.95,198077.79,0.0,0.0,主升浪启动,1348.49
2024-05-17,600115,BUY,300,3.94,1182.0,0.0,0.0,主升浪启动,166.49
2024-05-17,603195,SELL,200,58.61,11721.15,219.26,1.91,策略S点(破均线),11887.64
2024-05-17,002244,BUY,1200,9.86,11828.97,0.0,0.0,主升浪启动,58.67
2024-05-17,601866,SELL,300,2.53,757.99,-49.18,-6.09,止损,816.67
2024-05-20,002155,SELL,100,14.56,1456.12,208.02,16.67,超时强平(10天),2272.78
2024-05-20,002155,BUY,100,14.56,1456.12,0.0,0.0,主升浪启动,816.67
2024-05-20,000683,BUY,100,7.37,736.61,0.0,0.0,主升浪启动,80.06
2024-05-20,000425,SELL,100,7.31,730.69,-34.34,-4.49,策略S点(破均线),810.74
2024-05-20,002532,BUY,100,7.72,771.81,0.0,0.0,主升浪启动,38.93
2024-05-21,600323,SELL,1600,17.8,28474.92,-480.08,-1.66,策略S点(破均线),28513.85
2024-05-21,601825,BUY,4100,6.83,28010.86,0.0,0.0,主升浪启动,502.99
2024-05-22,601233,SELL,11400,14.76,168301.5,-4618.72,-2.67,策略S点(破均线),168804.49
2024-05-22,002155,SELL,100,13.65,1365.35,-90.77,-6.23,止损,170169.84
2024-05-22,605117,BUY,3600,46.99,169152.62,0.0,0.0,主升浪启动,1017.22
2024-05-22,601615,BUY,100,10.03,1003.48,0.0,0.0,主升浪启动,13.74
2024-05-23,002244,SELL,1200,8.96,10757.89,-1071.08,-9.05,止损,10771.63
2024-05-23,601615,SELL,100,9.84,983.66,-19.82,-1.98,策略S点(破均线),11755.28
2024-05-23,002532,SELL,100,7.3,729.64,-42.17,-5.46,止损,12484.92
2024-05-23,002312,SELL,19400,7.68,149083.35,378.86,0.25,策略S点(破均线),161568.27
2024-05-23,000683,SELL,100,6.99,698.6,-38.01,-5.16,策略S点(破均线),162266.87
2024-05-23,601117,SELL,100,7.55,754.74,38.63,5.39,超时强平(10天),163021.61
2024-05-23,601233,BUY,10400,15.61,162376.42,0.0,0.0,主升浪启动,645.19
2024-05-23,600036,SELL,6200,31.29,193979.63,-4098.16,-2.07,策略S点(破均线),194624.82
2024-05-24,002475,SELL,6300,31.01,195348.11,5765.59,3.04,策略S点(破均线),389972.92
2024-05-24,605117,SELL,3600,45.13,162474.65,-6677.97,-3.95,策略S点(破均线),552447.57
2024-05-24,601601,SELL,7100,27.07,192189.57,8376.3,4.56,超时强平(10天),744637.14
2024-05-27,000400,BUY,6800,29.06,197579.28,0.0,0.0,主升浪启动,547057.86
2024-05-27,002155,BUY,13800,14.42,198960.69,0.0,0.0,主升浪启动,348097.17
2024-05-27,300395,BUY,6500,30.59,198803.12,0.0,0.0,主升浪启动,149294.05
2024-05-27,002851,BUY,4900,29.86,146335.3,0.0,0.0,主升浪启动,2958.75
2024-05-27,300001,BUY,100,21.73,2173.11,0.0,0.0,主升浪启动,785.64
2024-05-27,002532,BUY,100,7.72,771.68,0.0,0.0,主升浪启动,13.96
2024-05-28,601233,SELL,10400,14.97,155696.38,-6680.04,-4.11,策略S点(破均线),155710.34
2024-05-28,605117,BUY,3300,47.09,155382.84,0.0,0.0,主升浪启动,327.5
2024-05-29,600115,SELL,300,3.95,1185.0,3.0,0.25,策略S点(破均线),1512.5
2024-05-30,002851,SELL,4900,27.29,133724.37,-12610.93,-8.62,策略S点(破均线),135236.88
2024-05-30,603260,BUY,2400,55.47,133126.97,0.0,0.0,主升浪启动,2109.91
2024-05-31,605117,SELL,3300,45.46,150006.42,-5376.42,-3.46,策略S点(破均线),152116.32
2024-05-31,603260,SELL,2400,51.59,123817.22,-9309.74,-6.99,策略S点(破均线),275933.55
2024-05-31,601825,SELL,4100,6.88,28189.28,178.41,0.64,策略S点(破均线),304122.83
2024-06-03,002532,SELL,100,7.74,774.48,2.8,0.36,策略S点(破均线),304897.3
2024-06-03,601919,BUY,14500,13.77,199666.7,0.0,0.0,主升浪启动,105230.61
2024-06-03,002155,SELL,13800,13.99,193115.05,-5845.64,-2.94,策略S点(破均线),298345.65
2024-06-03,300502,BUY,2900,67.74,196451.74,0.0,0.0,主升浪启动,101893.91
2024-06-04,000039,BUY,10000,10.15,101539.36,0.0,0.0,主升浪启动,354.55
2024-06-11,601919,SELL,14500,13.26,192207.17,-7459.53,-3.74,策略S点(破均线),192561.72
2024-06-11,000400,SELL,6800,30.65,208417.24,10837.96,5.49,超时强平(10天),400978.96
2024-06-11,688120,BUY,2200,89.61,197147.36,0.0,0.0,主升浪启动,203831.59
2024-06-11,000519,BUY,12800,15.62,199987.29,0.0,0.0,主升浪启动,3844.31
2024-06-11,000039,SELL,10000,9.49,94900.25,-6639.11,-6.54,策略S点(破均线),98744.56
2024-06-11,300395,SELL,6500,33.89,220290.97,21487.85,10.81,超时强平(10天),319035.53
2024-06-11,300346,BUY,7400,26.72,197698.38,0.0,0.0,主升浪启动,121337.15
2024-06-11,603650,BUY,3600,32.81,118123.65,0.0,0.0,主升浪启动,3213.5
2024-06-11,300001,SELL,100,21.57,2157.28,-15.83,-0.73,超时强平(10天),5370.78
2024-06-12,601225,BUY,200,24.72,4943.62,0.0,0.0,主升浪启动,427.17
2024-06-17,300502,SELL,2900,79.32,230014.39,33562.65,17.08,止盈,230441.56
2024-06-17,300346,SELL,7400,25.06,185422.39,-12275.99,-6.21,止损,415863.95
2024-06-17,002371,BUY,800,245.72,196576.2,0.0,0.0,主升浪启动,219287.75
2024-06-17,002384,BUY,10700,18.58,198848.43,0.0,0.0,主升浪启动,20439.32
2024-06-17,601179,BUY,2700,7.49,20218.63,0.0,0.0,主升浪启动,220.69
2024-06-18,000519,SELL,12800,14.8,189401.22,-10586.06,-5.29,策略S点(破均线),189621.92
2024-06-18,605117,BUY,3700,50.92,188390.62,0.0,0.0,主升浪启动,1231.29
2024-06-19,601225,SELL,200,23.97,4794.3,-149.32,-3.02,策略S点(破均线),6025.59
2024-06-19,300346,BUY,200,26.77,5354.75,0.0,0.0,主升浪启动,670.84
2024-06-20,300346,SELL,200,24.63,4925.58,-429.17,-8.01,策略S点(破均线),5596.42
2024-06-20,601298,BUY,600,8.56,5134.6,0.0,0.0,主升浪启动,461.82
2024-06-20,603650,SELL,3600,30.63,110279.23,-7844.42,-6.64,策略S点(破均线),110741.05
2024-06-24,002371,SELL,800,240.09,192070.76,-4505.44,-2.29,策略S点(破均线),302811.81
2024-06-25,601179,SELL,2700,7.22,19483.41,-735.22,-3.64,策略S点(破均线),322295.22
2024-06-25,688120,SELL,2200,87.06,191537.96,-5609.4,-2.85,超时强平(10天),513833.18
2024-06-26,002600,BUY,33100,6.04,199833.6,0.0,0.0,主升浪启动,313999.58
2024-06-26,300433,BUY,11600,17.17,199213.01,0.0,0.0,主升浪启动,114786.57
2024-06-26,002938,BUY,2900,39.16,113569.71,0.0,0.0,主升浪启动,1216.86
2024-06-26,605117,SELL,3700,48.98,181216.69,-7173.94,-3.81,策略S点(破均线),182433.54
2024-06-28,601179,BUY,23300,7.82,182183.55,0.0,0.0,主升浪启动,249.99
2024-07-01,002600,SELL,33100,6.97,230830.89,30997.29,15.51,止盈,231080.88
2024-07-01,300308,BUY,1300,144.17,187424.38,0.0,0.0,主升浪启动,43656.5
2024-07-01,002384,SELL,10700,20.43,218594.51,19746.09,9.93,超时强平(10天),262251.02
2024-07-01,002273,BUY,11200,17.85,199931.98,0.0,0.0,主升浪启动,62319.04
2024-07-01,600938,BUY,2000,31.11,62210.48,0.0,0.0,主升浪启动,108.55
2024-07-02,002938,SELL,2900,37.21,107901.05,-5668.66,-4.99,策略S点(破均线),108009.6
2024-07-03,601179,SELL,23300,7.38,171986.71,-10196.84,-5.6,策略S点(破均线),279996.31
2024-07-03,688082,BUY,2200,86.73,190801.39,0.0,0.0,主升浪启动,89194.92
2024-07-03,600584,BUY,2700,32.24,87036.6,0.0,0.0,主升浪启动,2158.31
2024-07-04,601298,SELL,600,8.91,5343.95,209.35,4.08,超时强平(10天),7502.26
2024-07-05,002281,BUY,200,36.91,7381.52,0.0,0.0,主升浪启动,120.74
2024-07-08,600584,SELL,2700,31.08,83918.55,-3118.05,-3.58,策略S点(破均线),84039.29
2024-07-08,002281,SELL,200,36.51,7302.49,-79.03,-1.07,策略S点(破均线),91341.79
2024-07-08,003816,BUY,19200,4.75,91268.54,0.0,0.0,主升浪启动,73.25
2024-07-10,300433,SELL,11600,19.15,222142.37,22929.36,11.51,超时强平(10天),222215.61
2024-07-10,600938,SELL,2000,30.97,61936.35,-274.14,-0.44,策略S点(破均线),284151.96
2024-07-10,002384,BUY,7600,25.98,197414.98,0.0,0.0,主升浪启动,86736.98
2024-07-10,600183,BUY,3900,22.07,86069.15,0.0,0.0,主升浪启动,667.83
2024-07-15,002273,SELL,11200,19.73,221023.7,21091.73,10.55,超时强平(10天),221691.54
2024-07-15,002273,BUY,10100,19.73,199316.02,0.0,0.0,主升浪启动,22375.52
2024-07-15,302132,BUY,400,50.88,20352.0,0.0,0.0,主升浪启动,2023.52
2024-07-15,300308,SELL,1300,148.83,193477.84,6053.46,3.23,超时强平(10天),195501.36
2024-07-15,688608,BUY,1600,118.51,189608.74,0.0,0.0,主升浪启动,5892.62
2024-07-16,300207,BUY,300,18.28,5484.98,0.0,0.0,主升浪启动,407.64
2024-07-17,302132,SELL,400,47.3,18920.0,-1432.0,-7.04,策略S点(破均线),19327.64
2024-07-17,600418,BUY,900,21.26,19133.84,0.0,0.0,主升浪启动,193.8
2024-07-17,688082,SELL,2200,91.4,201083.84,10282.45,5.39,超时强平(10天),201277.64
2024-07-18,600482,BUY,8700,22.93,199447.62,0.0,0.0,主升浪启动,1830.02
2024-07-18,002273,SELL,10100,18.55,187329.32,-11986.7,-6.01,止损,189159.34
2024-07-18,600941,BUY,1800,104.93,188870.47,0.0,0.0,主升浪启动,288.88
2024-07-18,000415,BUY,100,2.66,266.0,0.0,0.0,主升浪启动,22.88
2024-07-19,002384,SELL,7600,24.68,187559.39,-9855.59,-4.99,策略S点(破均线),187582.27
2024-07-19,688256,BUY,600,268.4,161040.0,0.0,0.0,主升浪启动,26542.27
2024-07-19,688187,BUY,400,52.63,21052.04,0.0,0.0,主升浪启动,5490.23
2024-07-19,002180,BUY,100,28.64,2864.0,0.0,0.0,主升浪启动,2626.23
2024-07-19,600183,SELL,3900,21.6,84251.58,-1817.56,-2.11,策略S点(破均线),86877.81
2024-07-22,003816,SELL,19200,4.83,92740.6,1472.06,1.61,超时强平(10天),179618.41
2024-07-22,300476,BUY,4500,39.65,178420.9,0.0,0.0,主升浪启动,1197.51
2024-07-22,600418,SELL,900,20.15,18135.0,-998.84,-5.22,止损,19332.51
2024-07-22,600418,BUY,900,21.2,19080.0,0.0,0.0,主升浪启动,252.51
2024-07-23,688187,SELL,400,51.15,20459.3,-592.75,-2.82,策略S点(破均线),20711.81
2024-07-24,688608,SELL,1600,118.3,189279.06,-329.68,-0.17,策略S点(破均线),209990.88
2024-07-24,688256,SELL,600,249.0,149400.0,-11640.0,-7.23,止损,359390.88
2024-07-24,600028,BUY,32000,6.25,199934.27,0.0,0.0,主升浪启动,159456.61
2024-07-24,002180,SELL,100,27.35,2735.0,-129.0,-4.5,策略S点(破均线),162191.61
2024-07-24,601985,BUY,13500,11.94,161188.6,0.0,0.0,主升浪启动,1003.02
2024-07-24,300207,SELL,300,17.13,5137.53,-347.45,-6.33,止损,6140.55
2024-07-24,003816,BUY,1200,5.08,6100.74,0.0,0.0,主升浪启动,39.81
2024-07-24,600418,SELL,900,19.99,17991.0,-1089.0,-5.71,止损,18030.81
2024-07-25,000415,SELL,100,2.61,261.0,-5.0,-1.88,策略S点(破均线),18291.81
2024-07-25,300476,SELL,4500,38.19,171877.45,-6543.44,-3.67,策略S点(破均线),190169.26
2024-07-26,300699,BUY,6800,27.57,187466.85,0.0,0.0,主升浪启动,2702.41
2024-07-26,600941,SELL,1800,99.27,178688.59,-10181.88,-5.39,策略S点(破均线),181391.0
2024-07-29,002130,BUY,11000,16.48,181263.1,0.0,0.0,主升浪启动,127.9
2024-07-30,601985,SELL,13500,11.36,153393.41,-7795.19,-4.84,策略S点(破均线),153521.31
