Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2024-01-02,603939,BUY,5900,33.44,197293.74,0.0,0.0,主升浪启动,802706.26
2024-01-02,300001,BUY,9600,20.75,199217.89,0.0,0.0,主升浪启动,603488.37
2024-01-03,601179,BUY,40000,5.0,199949.5,0.0,0.0,主升浪启动,403538.87
2024-01-03,000983,BUY,20900,9.53,199081.48,0.0,0.0,主升浪启动,204457.39
2024-01-03,600011,BUY,25400,7.86,199542.14,0.0,0.0,主升浪启动,4915.25
2024-01-03,601985,BUY,600,7.65,4590.36,0.0,0.0,主升浪启动,324.89
2024-01-09,603939,SELL,5900,32.27,190374.44,-6919.31,-3.51,超时强平(5天),190699.32
2024-01-09,300001,SELL,9600,20.28,194660.0,-4557.89,-2.29,超时强平(5天),385359.32
2024-01-09,002756,BUY,4100,48.46,198695.72,0.0,0.0,主升浪启动,186663.6
2024-01-10,000983,SELL,20900,9.42,196861.24,-2220.24,-1.12,超时强平(5天),383524.84
2024-01-10,600066,BUY,14700,13.56,199279.56,0.0,0.0,主升浪启动,184245.28
2024-01-10,605117,BUY,4400,41.33,181841.89,0.0,0.0,主升浪启动,2403.4
2024-01-10,601179,SELL,40000,4.87,194892.41,-5057.09,-2.53,超时强平(5天),197295.8
2024-01-10,600011,SELL,25400,8.09,205530.8,5988.66,3.0,超时强平(5天),402826.6
2024-01-10,601985,SELL,600,7.68,4607.68,17.32,0.38,超时强平(5天),407434.28
2024-01-11,300017,BUY,24900,8.01,199568.97,0.0,0.0,主升浪启动,207865.31
2024-01-11,301236,BUY,4100,48.19,197569.21,0.0,0.0,主升浪启动,10296.11
2024-01-11,002466,BUY,100,57.56,5756.42,0.0,0.0,主升浪启动,4539.68
2024-01-15,601872,BUY,700,6.17,4321.33,0.0,0.0,主升浪启动,218.35
2024-01-16,002756,SELL,4100,50.44,206793.4,8097.67,4.08,超时强平(5天),207011.75
2024-01-16,601825,BUY,34500,5.79,199670.41,0.0,0.0,主升浪启动,7341.34
2024-01-17,600066,SELL,14700,13.87,203922.97,4643.41,2.33,超时强平(5天),211264.3
2024-01-17,301236,SELL,4100,45.09,184859.6,-12709.61,-6.43,策略S点(破均线),396123.9
2024-01-17,605117,SELL,4400,41.32,181821.17,-20.72,-0.01,超时强平(5天),577945.08
2024-01-18,300751,BUY,1600,122.41,195854.6,0.0,0.0,主升浪启动,382090.47
2024-01-18,605117,BUY,4500,43.73,196779.75,0.0,0.0,主升浪启动,185310.73
2024-01-18,002756,BUY,3600,50.89,183202.72,0.0,0.0,主升浪启动,2108.01
2024-01-18,600499,BUY,100,11.17,1117.15,0.0,0.0,主升浪启动,990.86
2024-01-18,601825,SELL,34500,5.49,189461.7,-10208.71,-5.11,止损,190452.56
2024-01-18,002466,SELL,100,53.88,5387.87,-368.56,-6.4,止损,195840.42
2024-01-18,002466,BUY,3400,56.18,191007.07,0.0,0.0,主升浪启动,4833.36
2024-01-18,300017,SELL,24900,8.27,205953.29,6384.32,3.2,超时强平(5天),210786.65
2024-01-18,300017,BUY,24100,8.27,199336.31,0.0,0.0,主升浪启动,11450.33
2024-01-19,300017,SELL,24100,7.59,182858.46,-16477.86,-8.27,策略S点(破均线),194308.79
2024-01-19,601872,SELL,700,5.95,4165.84,-155.49,-3.6,策略S点(破均线),198474.63
2024-01-19,605117,SELL,4500,39.36,177097.54,-19682.21,-10.0,策略S点(破均线),375572.16
2024-01-19,300751,SELL,1600,116.77,186839.07,-9015.53,-4.6,策略S点(破均线),562411.23
2024-01-22,002756,SELL,3600,47.17,169813.04,-13389.68,-7.31,策略S点(破均线),732224.27
2024-01-22,600499,SELL,100,10.71,1070.96,-46.19,-4.14,策略S点(破均线),733295.23
2024-01-22,002466,SELL,3400,52.93,179948.42,-11058.65,-5.79,策略S点(破均线),913243.65
2024-01-23,688472,BUY,14200,14.07,199738.56,0.0,0.0,主升浪启动,713505.09
2024-01-23,300274,BUY,3100,63.35,196396.11,0.0,0.0,主升浪启动,517108.98
2024-01-23,300502,BUY,5100,38.93,198522.01,0.0,0.0,主升浪启动,318586.97
2024-01-24,000338,BUY,14900,13.4,199606.2,0.0,0.0,主升浪启动,118980.77
2024-01-25,688036,BUY,1200,96.62,115938.46,0.0,0.0,主升浪启动,3042.31
2024-01-25,601766,BUY,500,5.29,2645.08,0.0,0.0,主升浪启动,397.23
2024-01-25,003816,BUY,100,3.42,342.14,0.0,0.0,主升浪启动,55.08
2024-01-26,300274,SELL,3100,60.12,186386.2,-10009.91,-5.1,策略S点(破均线),186441.29
2024-01-26,000999,BUY,6000,30.71,184286.42,0.0,0.0,主升浪启动,2154.87
2024-01-26,601857,BUY,200,7.65,1530.68,0.0,0.0,主升浪启动,624.19
2024-01-26,688472,SELL,14200,13.53,192104.35,-7634.2,-3.82,策略S点(破均线),192728.54
2024-01-29,601998,BUY,34300,5.61,192337.3,0.0,0.0,主升浪启动,391.24
2024-01-29,300502,SELL,5100,36.36,185441.8,-13080.21,-6.59,止损,185833.04
2024-01-29,000651,BUY,6100,30.27,184672.86,0.0,0.0,主升浪启动,1160.18
2024-01-30,600864,BUY,100,6.52,651.59,0.0,0.0,主升浪启动,508.59
2024-01-30,688036,SELL,1200,91.62,109941.65,-5996.82,-5.17,策略S点(破均线),110450.24
2024-01-31,600027,BUY,19700,5.6,110411.24,0.0,0.0,主升浪启动,39.0
2024-01-31,000338,SELL,14900,13.46,200556.71,950.51,0.48,超时强平(5天),200595.71
2024-01-31,000999,SELL,6000,28.87,173192.81,-11093.61,-6.02,策略S点(破均线),373788.52
2024-02-01,600864,SELL,100,6.17,616.88,-34.71,-5.33,止损,374405.39
2024-02-01,300394,BUY,4000,49.12,196463.96,0.0,0.0,主升浪启动,177941.43
2024-02-01,601766,SELL,500,5.25,2626.42,-18.66,-0.71,超时强平(5天),180567.85
2024-02-01,003816,SELL,100,3.54,353.64,11.5,3.36,超时强平(5天),180921.5
2024-02-02,601857,SELL,200,7.29,1458.65,-72.03,-4.71,超时强平(5天),182380.14
2024-02-02,300979,BUY,3400,52.64,178979.15,0.0,0.0,主升浪启动,3401.0
2024-02-02,600482,BUY,100,18.94,1894.06,0.0,0.0,主升浪启动,1506.94
2024-02-05,601898,BUY,100,11.34,1133.95,0.0,0.0,主升浪启动,372.98
2024-02-05,000651,SELL,6100,31.16,190045.55,5372.68,2.91,超时强平(5天),190418.53
2024-02-05,688617,BUY,800,198.95,159162.08,0.0,0.0,主升浪启动,31256.45
2024-02-05,601998,SELL,34300,5.64,193556.55,1219.25,0.63,超时强平(5天),224813.0
2024-02-05,601998,BUY,35400,5.64,199763.9,0.0,0.0,主升浪启动,25049.09
2024-02-05,000423,BUY,400,50.16,20063.95,0.0,0.0,主升浪启动,4985.15
