回测开始日期,回测结束日期,止盈(%),止损(%),最大持仓(天),斜率阈值(°),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2022-03-01,2023-02-28,8.0,10.0,9,20.0,-392831.01,-39.28,422,33.65
2022-03-01,2023-02-28,7.0,10.0,9,20.0,-393039.63,-39.3,427,36.07
2022-03-01,2023-02-28,9.0,9.0,14,25.0,-392992.32,-39.3,409,30.56
2022-03-01,2023-02-28,7.0,9.0,9,20.0,-393328.48,-39.33,418,35.89
2022-03-01,2023-02-28,10.0,8.0,11,25.0,-393764.14,-39.38,383,30.55
2022-03-01,2023-02-28,14.0,8.0,5,25.0,-393854.25,-39.39,480,36.67
2022-03-01,2023-02-28,12.0,10.0,13,20.0,-394164.12,-39.42,385,28.05
2022-03-01,2023-02-28,9.0,10.0,12,25.0,-394212.05,-39.42,388,31.96
2022-03-01,2023-02-28,5.0,10.0,5,20.0,-394154.8,-39.42,494,41.9
2022-03-01,2023-02-28,9.0,4.0,11,20.0,-394317.28,-39.43,423,25.53
2022-03-01,2023-02-28,12.0,5.0,9,20.0,-394465.91,-39.45,424,27.12
2022-03-01,2023-02-28,14.0,7.0,11,25.0,-394830.03,-39.48,363,29.48
2022-03-01,2023-02-28,11.0,7.0,7,20.0,-395395.3,-39.54,404,31.93
2022-03-01,2023-02-28,7.0,7.0,9,20.0,-395765.19,-39.58,409,32.76
2022-03-01,2023-02-28,15.0,10.0,6,20.0,-396400.05,-39.64,403,34.24
2022-03-01,2023-02-28,12.0,5.0,14,25.0,-396388.14,-39.64,402,25.87
2022-03-01,2023-02-28,5.0,8.0,9,20.0,-396487.36,-39.65,423,36.64
2022-03-01,2023-02-28,11.0,9.0,8,20.0,-396483.74,-39.65,406,33.74
2022-03-01,2023-02-28,10.0,6.0,9,25.0,-396497.96,-39.65,407,32.92
2022-03-01,2023-02-28,10.0,9.0,5,25.0,-396813.33,-39.68,500,36.4
2022-03-01,2023-02-28,13.0,5.0,12,20.0,-396865.98,-39.69,392,27.81
2022-03-01,2023-02-28,11.0,10.0,10,20.0,-396923.43,-39.69,386,27.46
2022-03-01,2023-02-28,14.0,10.0,14,20.0,-397173.17,-39.72,334,27.25
2022-03-01,2023-02-28,9.0,7.0,13,25.0,-397412.1,-39.74,399,29.57
2022-03-01,2023-02-28,10.0,3.0,8,20.0,-397799.96,-39.78,471,24.84
2022-03-01,2023-02-28,11.0,9.0,12,20.0,-397891.89,-39.79,397,28.46
2022-03-01,2023-02-28,14.0,10.0,5,25.0,-397937.46,-39.79,494,36.84
2022-03-01,2023-02-28,15.0,6.0,15,20.0,-398076.47,-39.81,350,27.43
2022-03-01,2023-02-28,14.0,9.0,13,20.0,-398250.62,-39.83,334,28.14
2022-03-01,2023-02-28,6.0,7.0,6,25.0,-398443.45,-39.84,436,38.3
2022-03-01,2023-02-28,11.0,3.0,11,20.0,-398496.04,-39.85,462,23.59
2022-03-01,2023-02-28,8.0,7.0,13,25.0,-398475.51,-39.85,391,29.67
2022-03-01,2023-02-28,12.0,7.0,7,25.0,-398535.02,-39.85,375,32.8
2022-03-01,2023-02-28,10.0,8.0,13,25.0,-398514.65,-39.85,373,28.15
2022-03-01,2023-02-28,12.0,8.0,12,20.0,-398723.36,-39.87,386,28.24
2022-03-01,2023-02-28,12.0,5.0,8,25.0,-398933.4,-39.89,419,30.79
2022-03-01,2023-02-28,15.0,3.0,12,20.0,-399005.66,-39.9,433,22.63
2022-03-01,2023-02-28,7.0,9.0,7,20.0,-399048.18,-39.9,385,36.88
2022-03-01,2023-02-28,11.0,3.0,10,20.0,-399343.8,-39.93,473,25.58
2022-03-01,2023-02-28,6.0,3.0,8,20.0,-399422.26,-39.94,478,32.43
2022-03-01,2023-02-28,15.0,6.0,14,20.0,-399562.81,-39.96,329,26.44
2022-03-01,2023-02-28,6.0,6.0,5,25.0,-399728.8,-39.97,496,40.93
2022-03-01,2023-02-28,10.0,9.0,11,25.0,-399772.25,-39.98,373,30.29
2022-03-01,2023-02-28,15.0,9.0,11,25.0,-400149.94,-40.01,347,32.28
2022-03-01,2023-02-28,15.0,10.0,6,25.0,-400127.17,-40.01,395,34.94
2022-03-01,2023-02-28,10.0,5.0,5,20.0,-400239.43,-40.02,510,36.08
2022-03-01,2023-02-28,9.0,9.0,7,25.0,-400239.16,-40.02,394,33.76
2022-03-01,2023-02-28,10.0,9.0,7,20.0,-400172.43,-40.02,401,35.16
2022-03-01,2023-02-28,15.0,10.0,7,25.0,-400361.36,-40.04,367,32.7
2022-03-01,2023-02-28,9.0,10.0,10,20.0,-400458.48,-40.05,411,30.41
2022-03-01,2023-02-28,10.0,5.0,11,20.0,-400471.44,-40.05,425,29.18
2022-03-01,2023-02-28,12.0,6.0,8,25.0,-400576.35,-40.06,396,31.31
2022-03-01,2023-02-28,9.0,6.0,12,25.0,-400635.94,-40.06,401,29.43
2022-03-01,2023-02-28,10.0,3.0,12,20.0,-400778.74,-40.08,448,26.12
2022-03-01,2023-02-28,7.0,5.0,9,20.0,-401130.83,-40.11,452,30.75
2022-03-01,2023-02-28,8.0,8.0,6,25.0,-401159.62,-40.12,425,35.29
2022-03-01,2023-02-28,7.0,10.0,9,25.0,-401339.94,-40.13,399,33.33
2022-03-01,2023-02-28,10.0,10.0,7,25.0,-401582.47,-40.16,357,34.45
2022-03-01,2023-02-28,12.0,8.0,13,25.0,-401847.29,-40.18,357,26.89
2022-03-01,2023-02-28,9.0,9.0,10,20.0,-401946.67,-40.19,430,32.56
2022-03-01,2023-02-28,10.0,7.0,5,20.0,-401944.13,-40.19,510,37.84
2022-03-01,2023-02-28,12.0,5.0,10,20.0,-401871.59,-40.19,422,27.49
2022-03-01,2023-02-28,15.0,10.0,5,25.0,-401967.44,-40.2,479,37.79
2022-03-01,2023-02-28,15.0,7.0,5,25.0,-402612.17,-40.26,474,36.08
2022-03-01,2023-02-28,11.0,9.0,15,20.0,-402691.92,-40.27,348,27.01
2022-03-01,2023-02-28,10.0,6.0,5,20.0,-402960.52,-40.3,493,36.92
2022-03-01,2023-02-28,15.0,8.0,9,20.0,-402989.79,-40.3,370,29.73
2022-03-01,2023-02-28,11.0,4.0,9,20.0,-403699.31,-40.37,410,24.88
2022-03-01,2023-02-28,15.0,4.0,15,20.0,-404024.82,-40.4,391,26.09
2022-03-01,2023-02-28,15.0,7.0,14,20.0,-404100.07,-40.41,334,28.74
2022-03-01,2023-02-28,12.0,5.0,7,25.0,-404093.38,-40.41,405,28.89
2022-03-01,2023-02-28,9.0,7.0,7,25.0,-404065.09,-40.41,389,35.48
2022-03-01,2023-02-28,11.0,8.0,5,25.0,-404224.82,-40.42,495,36.97
2022-03-01,2023-02-28,9.0,5.0,11,25.0,-404167.56,-40.42,450,30.0
2022-03-01,2023-02-28,11.0,5.0,14,20.0,-404280.77,-40.43,396,27.78
2022-03-01,2023-02-28,15.0,9.0,12,20.0,-404437.04,-40.44,346,29.48
2022-03-01,2023-02-28,5.0,3.0,10,20.0,-404500.76,-40.45,526,32.7
2022-03-01,2023-02-28,6.0,3.0,5,20.0,-404624.42,-40.46,544,33.64
2022-03-01,2023-02-28,15.0,10.0,15,20.0,-404772.7,-40.48,340,25.88
2022-03-01,2023-02-28,5.0,7.0,9,20.0,-404912.69,-40.49,461,37.09
2022-03-01,2023-02-28,9.0,3.0,13,20.0,-405187.6,-40.52,464,23.49
2022-03-01,2023-02-28,9.0,4.0,10,20.0,-405292.69,-40.53,435,26.9
2022-03-01,2023-02-28,15.0,5.0,9,25.0,-405555.09,-40.56,371,27.76
2022-03-01,2023-02-28,11.0,8.0,7,25.0,-405687.18,-40.57,378,34.13
2022-03-01,2023-02-28,8.0,4.0,12,20.0,-405844.9,-40.58,470,29.15
2022-03-01,2023-02-28,15.0,10.0,5,20.0,-406196.5,-40.62,492,38.21
2022-03-01,2023-02-28,8.0,10.0,6,25.0,-406731.92,-40.67,450,36.0
2022-03-01,2023-02-28,13.0,9.0,9,20.0,-406794.42,-40.68,359,30.64
2022-03-01,2023-02-28,8.0,8.0,11,25.0,-406755.99,-40.68,400,33.0
2022-03-01,2023-02-28,14.0,7.0,13,20.0,-407007.06,-40.7,344,25.87
2022-03-01,2023-02-28,6.0,7.0,14,20.0,-407166.43,-40.72,426,34.04
2022-03-01,2023-02-28,10.0,10.0,5,25.0,-407151.63,-40.72,476,37.39
2022-03-01,2023-02-28,12.0,10.0,11,25.0,-407386.16,-40.74,356,27.81
2022-03-01,2023-02-28,11.0,7.0,8,25.0,-407507.33,-40.75,399,33.33
2022-03-01,2023-02-28,11.0,7.0,6,25.0,-407689.45,-40.77,433,34.64
2022-03-01,2023-02-28,9.0,7.0,8,25.0,-407695.3,-40.77,426,33.8
2022-03-01,2023-02-28,8.0,6.0,11,25.0,-407842.56,-40.78,400,30.5
2022-03-01,2023-02-28,11.0,4.0,8,20.0,-407886.09,-40.79,469,26.01
2022-03-01,2023-02-28,15.0,5.0,7,25.0,-408134.59,-40.81,389,31.88
2022-03-01,2023-02-28,11.0,5.0,12,20.0,-408119.82,-40.81,396,28.03
2022-03-01,2023-02-28,11.0,3.0,8,20.0,-408383.51,-40.84,433,27.25
2022-03-01,2023-02-28,5.0,8.0,12,20.0,-408495.51,-40.85,464,35.78
2022-03-01,2023-02-28,11.0,5.0,9,25.0,-408610.41,-40.86,438,29.68
2022-03-01,2023-02-28,9.0,10.0,6,20.0,-408686.78,-40.87,442,35.97
2022-03-01,2023-02-28,10.0,4.0,10,20.0,-408833.03,-40.88,442,26.92
2022-03-01,2023-02-28,14.0,4.0,15,20.0,-408965.84,-40.9,404,21.53
2022-03-01,2023-02-28,9.0,10.0,6,25.0,-409216.22,-40.92,425,33.41
2022-03-01,2023-02-28,9.0,7.0,14,20.0,-409156.91,-40.92,395,28.86
2022-03-01,2023-02-28,7.0,8.0,9,20.0,-409207.0,-40.92,421,33.02
2022-03-01,2023-02-28,12.0,9.0,13,25.0,-409318.43,-40.93,354,27.97
2022-03-01,2023-02-28,8.0,10.0,11,20.0,-409284.43,-40.93,426,30.75
2022-03-01,2023-02-28,9.0,7.0,6,20.0,-409330.8,-40.93,457,36.11
2022-03-01,2023-02-28,8.0,5.0,9,20.0,-409391.97,-40.94,438,30.14
2022-03-01,2023-02-28,11.0,9.0,13,20.0,-409466.44,-40.95,385,29.87
2022-03-01,2023-02-28,6.0,5.0,10,20.0,-409715.54,-40.97,472,32.84
2022-03-01,2023-02-28,11.0,10.0,6,25.0,-409759.26,-40.98,417,33.33
2022-03-01,2023-02-28,7.0,10.0,6,20.0,-410283.55,-41.03,456,37.28
2022-03-01,2023-02-28,11.0,5.0,13,20.0,-410588.51,-41.06,386,25.91
2022-03-01,2023-02-28,11.0,3.0,8,25.0,-410664.77,-41.07,479,25.47
2022-03-01,2023-02-28,10.0,10.0,9,20.0,-410662.33,-41.07,378,30.69
2022-03-01,2023-02-28,8.0,7.0,6,20.0,-410698.96,-41.07,434,35.71
2022-03-01,2023-02-28,8.0,9.0,11,25.0,-410814.72,-41.08,392,32.65
2022-03-01,2023-02-28,14.0,10.0,8,20.0,-410900.63,-41.09,383,33.68
2022-03-01,2023-02-28,11.0,4.0,13,20.0,-411192.68,-41.12,423,24.82
2022-03-01,2023-02-28,13.0,9.0,7,20.0,-411591.37,-41.16,367,32.43
2022-03-01,2023-02-28,9.0,10.0,11,20.0,-411837.78,-41.18,404,28.71
2022-03-01,2023-02-28,9.0,8.0,13,20.0,-411990.5,-41.2,421,28.27
2022-03-01,2023-02-28,7.0,9.0,11,25.0,-412005.36,-41.2,372,34.95
2022-03-01,2023-02-28,11.0,7.0,15,25.0,-412120.72,-41.21,333,26.73
2022-03-01,2023-02-28,9.0,5.0,9,25.0,-412106.5,-41.21,431,29.23
2022-03-01,2023-02-28,9.0,3.0,11,25.0,-412145.27,-41.21,450,24.89
2022-03-01,2023-02-28,10.0,10.0,6,25.0,-412103.36,-41.21,433,32.56
2022-03-01,2023-02-28,6.0,9.0,8,20.0,-412202.29,-41.22,441,35.6
2022-03-01,2023-02-28,15.0,5.0,10,25.0,-412439.53,-41.24,404,26.98
2022-03-01,2023-02-28,9.0,9.0,7,20.0,-412944.65,-41.29,404,33.66
2022-03-01,2023-02-28,14.0,4.0,12,20.0,-412904.98,-41.29,397,25.69
2022-03-01,2023-02-28,10.0,8.0,11,20.0,-412901.29,-41.29,407,29.98
2022-03-01,2023-02-28,13.0,9.0,13,20.0,-413191.43,-41.32,352,24.72
2022-03-01,2023-02-28,6.0,7.0,9,20.0,-413298.32,-41.33,426,35.68
2022-03-01,2023-02-28,12.0,10.0,15,25.0,-413257.06,-41.33,368,27.99
2022-03-01,2023-02-28,8.0,10.0,8,20.0,-413467.48,-41.35,424,33.25
2022-03-01,2023-02-28,9.0,8.0,5,25.0,-413538.63,-41.35,471,36.73
2022-03-01,2023-02-28,14.0,7.0,7,25.0,-413464.28,-41.35,342,31.58
2022-03-01,2023-02-28,10.0,8.0,8,25.0,-413550.68,-41.36,399,31.58
2022-03-01,2023-02-28,6.0,5.0,6,20.0,-413648.19,-41.36,479,39.04
2022-03-01,2023-02-28,14.0,4.0,14,20.0,-413976.82,-41.4,399,21.05
2022-03-01,2023-02-28,12.0,10.0,6,25.0,-414248.37,-41.42,404,33.91
2022-03-01,2023-02-28,10.0,10.0,13,25.0,-414278.44,-41.43,372,29.84
2022-03-01,2023-02-28,12.0,10.0,5,25.0,-414604.29,-41.46,472,38.14
2022-03-01,2023-02-28,11.0,9.0,14,25.0,-414671.95,-41.47,356,26.97
2022-03-01,2023-02-28,5.0,7.0,8,20.0,-414887.21,-41.49,442,36.65
2022-03-01,2023-02-28,15.0,8.0,10,20.0,-414920.3,-41.49,335,28.06
2022-03-01,2023-02-28,14.0,8.0,12,25.0,-414881.71,-41.49,328,29.27
2022-03-01,2023-02-28,8.0,4.0,10,20.0,-414854.86,-41.49,456,27.85
2022-03-01,2023-02-28,11.0,7.0,12,25.0,-414993.56,-41.5,346,29.48
2022-03-01,2023-02-28,11.0,7.0,5,20.0,-415202.3,-41.52,517,35.78
2022-03-01,2023-02-28,14.0,7.0,14,25.0,-415176.86,-41.52,324,26.85
2022-03-01,2023-02-28,13.0,10.0,8,20.0,-415326.34,-41.53,386,32.9
2022-03-01,2023-02-28,13.0,10.0,9,20.0,-415312.97,-41.53,361,31.3
2022-03-01,2023-02-28,13.0,7.0,15,20.0,-415267.63,-41.53,343,25.95
2022-03-01,2023-02-28,12.0,9.0,5,25.0,-415374.87,-41.54,467,37.47
2022-03-01,2023-02-28,8.0,4.0,9,20.0,-415500.28,-41.55,468,27.35
2022-03-01,2023-02-28,9.0,6.0,6,25.0,-415554.7,-41.56,433,31.87
2022-03-01,2023-02-28,6.0,8.0,7,20.0,-415893.84,-41.59,428,35.98
2022-03-01,2023-02-28,5.0,3.0,5,20.0,-415972.73,-41.6,572,34.09
2022-03-01,2023-02-28,10.0,7.0,14,20.0,-416257.56,-41.63,377,29.18
2022-03-01,2023-02-28,9.0,6.0,12,20.0,-417481.17,-41.75,421,29.22
2022-03-01,2023-02-28,14.0,9.0,9,20.0,-417564.54,-41.76,370,30.27
2022-03-01,2023-02-28,6.0,6.0,6,25.0,-417625.03,-41.76,405,35.06
2022-03-01,2023-02-28,15.0,3.0,13,20.0,-417649.63,-41.76,429,23.78
2022-03-01,2023-02-28,15.0,5.0,8,25.0,-417640.79,-41.76,391,30.43
2022-03-01,2023-02-28,12.0,10.0,12,20.0,-417743.71,-41.77,368,29.08
2022-03-01,2023-02-28,13.0,9.0,7,25.0,-417676.89,-41.77,350,33.14
2022-03-01,2023-02-28,12.0,9.0,11,25.0,-417746.9,-41.77,344,27.62
2022-03-01,2023-02-28,5.0,9.0,6,25.0,-417835.22,-41.78,458,39.96
2022-03-01,2023-02-28,11.0,9.0,7,25.0,-418244.04,-41.82,380,33.42
2022-03-01,2023-02-28,7.0,6.0,9,20.0,-418381.62,-41.84,415,32.53
2022-03-01,2023-02-28,11.0,8.0,12,20.0,-418574.36,-41.86,399,28.57
2022-03-01,2023-02-28,12.0,5.0,9,25.0,-418715.45,-41.87,422,27.96
2022-03-01,2023-02-28,14.0,3.0,8,20.0,-418792.17,-41.88,421,24.47
2022-03-01,2023-02-28,9.0,4.0,14,20.0,-418883.48,-41.89,431,26.68
2022-03-01,2023-02-28,13.0,4.0,10,20.0,-419086.94,-41.91,427,26.46
2022-03-01,2023-02-28,8.0,7.0,15,25.0,-419128.15,-41.91,394,28.93
2022-03-01,2023-02-28,11.0,6.0,14,20.0,-419551.13,-41.96,383,28.72
2022-03-01,2023-02-28,13.0,9.0,15,20.0,-419851.37,-41.99,378,27.78
2022-03-01,2023-02-28,11.0,4.0,10,20.0,-420100.1,-42.01,443,24.83
2022-03-01,2023-02-28,15.0,7.0,8,20.0,-420271.93,-42.03,364,31.59
2022-03-01,2023-02-28,13.0,6.0,6,20.0,-420914.2,-42.09,423,33.57
2022-03-01,2023-02-28,7.0,7.0,11,25.0,-421061.08,-42.11,378,32.8
2022-03-01,2023-02-28,5.0,6.0,5,25.0,-421156.98,-42.12,509,41.06
2022-03-01,2023-02-28,8.0,7.0,10,25.0,-421262.82,-42.13,400,31.0
2022-03-01,2023-02-28,15.0,9.0,5,25.0,-421250.79,-42.13,487,36.14
2022-03-01,2023-02-28,6.0,7.0,13,20.0,-421274.57,-42.13,426,33.57
2022-03-01,2023-02-28,13.0,5.0,9,20.0,-421396.32,-42.14,396,25.76
2022-03-01,2023-02-28,13.0,9.0,5,25.0,-421555.58,-42.16,473,37.63
2022-03-01,2023-02-28,9.0,3.0,9,25.0,-421744.06,-42.17,456,26.54
2022-03-01,2023-02-28,15.0,9.0,14,20.0,-421834.25,-42.18,320,28.44
2022-03-01,2023-02-28,12.0,4.0,12,20.0,-422038.15,-42.2,421,26.37
2022-03-01,2023-02-28,11.0,4.0,6,25.0,-422008.13,-42.2,438,28.77
2022-03-01,2023-02-28,13.0,7.0,5,25.0,-422125.04,-42.21,476,36.55
2022-03-01,2023-02-28,6.0,5.0,14,20.0,-422345.48,-42.23,422,31.52
2022-03-01,2023-02-28,13.0,9.0,12,25.0,-422582.45,-42.26,350,28.29
2022-03-01,2023-02-28,14.0,8.0,10,20.0,-422562.01,-42.26,357,28.01
2022-03-01,2023-02-28,10.0,8.0,5,25.0,-422698.4,-42.27,476,36.97
2022-03-01,2023-02-28,12.0,7.0,15,25.0,-422741.75,-42.27,360,27.22
2022-03-01,2023-02-28,15.0,6.0,9,20.0,-422806.41,-42.28,356,27.25
2022-03-01,2023-02-28,10.0,8.0,10,20.0,-423012.56,-42.3,405,29.63
2022-03-01,2023-02-28,6.0,5.0,7,20.0,-423063.17,-42.31,433,34.41
2022-03-01,2023-02-28,11.0,6.0,9,20.0,-423198.01,-42.32,397,29.97
2022-03-01,2023-02-28,13.0,9.0,9,25.0,-423192.64,-42.32,343,27.99
2022-03-01,2023-02-28,15.0,7.0,11,25.0,-424045.68,-42.4,338,28.99
2022-03-01,2023-02-28,10.0,10.0,14,20.0,-424167.8,-42.42,377,29.44
2022-03-01,2023-02-28,15.0,8.0,12,25.0,-424634.03,-42.46,342,29.24
2022-03-01,2023-02-28,12.0,8.0,5,20.0,-424577.7,-42.46,459,38.13
2022-03-01,2023-02-28,12.0,10.0,6,20.0,-425020.37,-42.5,397,35.26
2022-03-01,2023-02-28,12.0,9.0,15,20.0,-424952.6,-42.5,375,25.6
2022-03-01,2023-02-28,6.0,8.0,12,25.0,-424968.7,-42.5,422,32.94
2022-03-01,2023-02-28,13.0,8.0,14,20.0,-425109.69,-42.51,354,27.12
2022-03-01,2023-02-28,13.0,8.0,11,25.0,-425250.26,-42.53,332,27.41
2022-03-01,2023-02-28,14.0,5.0,7,25.0,-425543.99,-42.55,396,30.81
2022-03-01,2023-02-28,13.0,9.0,11,25.0,-425674.41,-42.57,328,28.05
2022-03-01,2023-02-28,13.0,10.0,5,25.0,-426035.1,-42.6,489,37.63
2022-03-01,2023-02-28,13.0,6.0,12,20.0,-426152.11,-42.62,345,26.09
2022-03-01,2023-02-28,15.0,8.0,10,25.0,-426304.23,-42.63,320,25.94
2022-03-01,2023-02-28,8.0,9.0,6,25.0,-426413.75,-42.64,427,36.53
2022-03-01,2023-02-28,10.0,7.0,6,25.0,-426552.89,-42.66,412,34.95
2022-03-01,2023-02-28,14.0,3.0,11,20.0,-426589.69,-42.66,439,23.69
2022-03-01,2023-02-28,9.0,8.0,7,25.0,-426620.24,-42.66,391,32.99
2022-03-01,2023-02-28,15.0,6.0,7,20.0,-426616.52,-42.66,383,32.64
2022-03-01,2023-02-28,14.0,10.0,7,20.0,-426664.36,-42.67,353,30.59
2022-03-01,2023-02-28,10.0,6.0,15,20.0,-426839.72,-42.68,371,28.57
2022-03-01,2023-02-28,15.0,6.0,7,25.0,-426949.83,-42.69,352,31.82
2022-03-01,2023-02-28,11.0,8.0,14,20.0,-427047.96,-42.7,367,27.25
2022-03-01,2023-02-28,13.0,8.0,11,20.0,-427290.78,-42.73,376,28.46
2022-03-01,2023-02-28,6.0,10.0,8,20.0,-427437.87,-42.74,446,34.98
2022-03-01,2023-02-28,8.0,6.0,9,25.0,-427396.29,-42.74,399,30.58
2022-03-01,2023-02-28,9.0,5.0,8,20.0,-427403.75,-42.74,454,31.5
2022-03-01,2023-02-28,13.0,9.0,8,25.0,-427364.4,-42.74,357,33.89
2022-03-01,2023-02-28,5.0,8.0,6,25.0,-427510.38,-42.75,465,40.0
2022-03-01,2023-02-28,6.0,9.0,7,25.0,-427490.16,-42.75,417,35.97
2022-03-01,2023-02-28,6.0,8.0,10,20.0,-427786.78,-42.78,455,34.73
2022-03-01,2023-02-28,8.0,10.0,5,25.0,-427834.73,-42.78,446,37.0
2022-03-01,2023-02-28,5.0,8.0,5,20.0,-427952.21,-42.8,518,41.89
2022-03-01,2023-02-28,15.0,3.0,15,20.0,-428182.34,-42.82,435,21.15
2022-03-01,2023-02-28,11.0,9.0,11,20.0,-428386.96,-42.84,393,28.75
2022-03-01,2023-02-28,14.0,10.0,11,25.0,-428399.89,-42.84,354,27.68
2022-03-01,2023-02-28,13.0,3.0,7,25.0,-428749.49,-42.87,410,25.12
2022-03-01,2023-02-28,9.0,8.0,10,20.0,-428672.34,-42.87,422,32.7
2022-03-01,2023-02-28,11.0,6.0,13,20.0,-428834.42,-42.88,376,27.39
2022-03-01,2023-02-28,10.0,9.0,7,25.0,-428766.14,-42.88,384,33.59
2022-03-01,2023-02-28,13.0,8.0,15,25.0,-429293.57,-42.93,328,28.66
2022-03-01,2023-02-28,10.0,7.0,13,25.0,-429393.25,-42.94,368,28.26
2022-03-01,2023-02-28,14.0,7.0,12,20.0,-429752.51,-42.98,330,28.18
2022-03-01,2023-02-28,11.0,10.0,5,25.0,-429848.11,-42.98,485,37.73
2022-03-01,2023-02-28,11.0,7.0,13,25.0,-429953.13,-43.0,347,27.09
2022-03-01,2023-02-28,14.0,9.0,7,20.0,-429970.57,-43.0,362,29.83
2022-03-01,2023-02-28,5.0,7.0,6,25.0,-430606.55,-43.06,424,38.44
2022-03-01,2023-02-28,15.0,10.0,14,20.0,-430625.85,-43.06,317,27.44
2022-03-01,2023-02-28,9.0,6.0,13,25.0,-430754.8,-43.08,378,27.51
2022-03-01,2023-02-28,12.0,8.0,10,25.0,-430833.96,-43.08,361,25.76
2022-03-01,2023-02-28,14.0,10.0,12,25.0,-430808.42,-43.08,330,28.79
2022-03-01,2023-02-28,8.0,6.0,6,20.0,-430953.82,-43.1,470,35.74
2022-03-01,2023-02-28,12.0,5.0,15,25.0,-431137.02,-43.11,367,26.43
2022-03-01,2023-02-28,9.0,8.0,15,25.0,-431214.87,-43.12,410,29.51
2022-03-01,2023-02-28,8.0,8.0,8,20.0,-431251.23,-43.13,407,34.4
2022-03-01,2023-02-28,5.0,3.0,9,20.0,-431408.32,-43.14,549,32.6
2022-03-01,2023-02-28,10.0,7.0,14,25.0,-431383.73,-43.14,361,28.25
2022-03-01,2023-02-28,10.0,7.0,13,20.0,-431488.12,-43.15,377,27.32
2022-03-01,2023-02-28,9.0,8.0,14,25.0,-431607.77,-43.16,404,28.96
2022-03-01,2023-02-28,14.0,3.0,10,25.0,-431857.51,-43.19,414,23.43
2022-03-01,2023-02-28,10.0,3.0,11,20.0,-431978.79,-43.2,488,23.98
2022-03-01,2023-02-28,6.0,4.0,6,20.0,-431951.21,-43.2,462,33.98
2022-03-01,2023-02-28,14.0,10.0,9,20.0,-432261.84,-43.23,341,28.74
2022-03-01,2023-02-28,14.0,3.0,14,20.0,-432268.0,-43.23,424,21.7
2022-03-01,2023-02-28,6.0,9.0,7,20.0,-432557.44,-43.26,389,38.82
2022-03-01,2023-02-28,15.0,9.0,13,20.0,-432837.53,-43.28,348,28.45
2022-03-01,2023-02-28,5.0,7.0,14,20.0,-433089.25,-43.31,453,36.42
2022-03-01,2023-02-28,11.0,8.0,9,20.0,-433245.01,-43.32,379,29.55
2022-03-01,2023-02-28,6.0,8.0,11,20.0,-433350.33,-43.34,412,34.22
2022-03-01,2023-02-28,5.0,4.0,5,20.0,-433481.22,-43.35,565,38.94
2022-03-01,2023-02-28,9.0,10.0,15,20.0,-433522.15,-43.35,388,29.38
2022-03-01,2023-02-28,8.0,8.0,10,25.0,-433603.82,-43.36,373,30.83
2022-03-01,2023-02-28,8.0,9.0,11,20.0,-433781.61,-43.38,394,30.2
2022-03-01,2023-02-28,10.0,7.0,10,20.0,-433896.92,-43.39,404,31.44
2022-03-01,2023-02-28,8.0,4.0,15,20.0,-433927.38,-43.39,460,25.65
2022-03-01,2023-02-28,5.0,6.0,10,25.0,-434002.33,-43.4,435,36.55
2022-03-01,2023-02-28,10.0,9.0,15,20.0,-433976.09,-43.4,376,28.19
2022-03-01,2023-02-28,9.0,7.0,14,25.0,-434101.24,-43.41,368,29.35
2022-03-01,2023-02-28,5.0,8.0,7,25.0,-434091.01,-43.41,424,39.86
2022-03-01,2023-02-28,12.0,5.0,13,25.0,-434132.61,-43.41,375,24.27
2022-03-01,2023-02-28,13.0,5.0,11,20.0,-434107.17,-43.41,404,26.98
2022-03-01,2023-02-28,13.0,3.0,14,20.0,-434204.74,-43.42,442,23.98
2022-03-01,2023-02-28,6.0,6.0,5,20.0,-434229.37,-43.42,532,39.47
2022-03-01,2023-02-28,10.0,10.0,10,20.0,-434211.12,-43.42,374,31.02
2022-03-01,2023-02-28,15.0,9.0,10,25.0,-434262.05,-43.43,319,26.02
2022-03-01,2023-02-28,8.0,6.0,11,20.0,-434332.41,-43.43,390,28.21
2022-03-01,2023-02-28,12.0,3.0,14,20.0,-434412.47,-43.44,455,20.66
2022-03-01,2023-02-28,7.0,4.0,8,20.0,-434523.58,-43.45,423,29.79
2022-03-01,2023-02-28,6.0,5.0,11,20.0,-434792.03,-43.48,449,33.41
2022-03-01,2023-02-28,14.0,4.0,10,20.0,-435190.69,-43.52,412,25.73
2022-03-01,2023-02-28,15.0,9.0,8,25.0,-435160.63,-43.52,377,33.95
2022-03-01,2023-02-28,11.0,8.0,6,20.0,-435368.39,-43.54,422,35.31
2022-03-01,2023-02-28,12.0,5.0,6,20.0,-435469.36,-43.55,464,32.54
2022-03-01,2023-02-28,8.0,3.0,6,20.0,-435506.65,-43.55,480,30.21
2022-03-01,2023-02-28,13.0,7.0,7,25.0,-435751.71,-43.58,326,31.9
2022-03-01,2023-02-28,11.0,8.0,6,25.0,-435834.64,-43.58,424,33.73
2022-03-01,2023-02-28,5.0,4.0,13,20.0,-435871.54,-43.59,493,32.45
2022-03-01,2023-02-28,11.0,10.0,14,20.0,-435920.91,-43.59,371,27.76
2022-03-01,2023-02-28,14.0,9.0,8,25.0,-436257.03,-43.63,368,31.79
