Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2023-03-01,300459,BUY,40100,4.98,199698.0,0.0,0.0,主升浪启动,800302.0
2023-03-01,688169,BUY,1400,136.94,191719.85,0.0,0.0,主升浪启动,608582.15
2023-03-01,000977,BUY,4700,42.49,199700.81,0.0,0.0,主升浪启动,408881.34
2023-03-01,603816,BUY,4500,43.59,196148.86,0.0,0.0,主升浪启动,212732.48
2023-03-01,688009,BUY,40800,4.89,199588.62,0.0,0.0,主升浪启动,13143.86
2023-03-01,002415,BUY,300,36.63,10989.24,0.0,0.0,主升浪启动,2154.62
2023-03-01,002236,BUY,100,14.37,1437.22,0.0,0.0,主升浪启动,717.4
2023-03-01,600050,BUY,100,5.33,532.75,0.0,0.0,主升浪启动,184.65
2023-03-03,000977,SELL,4700,38.49,180885.72,-18815.1,-9.42,止损,181070.37
2023-03-03,601138,BUY,17100,10.53,180033.57,0.0,0.0,主升浪启动,1036.8
2023-03-03,601800,BUY,100,9.73,973.48,0.0,0.0,主升浪启动,63.32
2023-03-06,300459,SELL,40100,6.12,245412.0,45714.0,22.89,止盈,245475.32
2023-03-06,600085,BUY,4100,48.7,199650.02,0.0,0.0,主升浪启动,45825.3
2023-03-06,300442,BUY,1500,30.53,45798.57,0.0,0.0,主升浪启动,26.73
2023-03-06,688169,SELL,1400,129.01,180613.49,-11106.36,-5.79,止损,180640.21
2023-03-06,688012,BUY,1400,122.58,171618.8,0.0,0.0,主升浪启动,9021.42
2023-03-06,600941,BUY,100,78.68,7868.22,0.0,0.0,主升浪启动,1153.19
2023-03-06,603816,SELL,4500,41.26,185660.9,-10487.96,-5.35,策略S点(破均线),186814.09
2023-03-06,300144,BUY,11700,15.92,186316.77,0.0,0.0,主升浪启动,497.33
2023-03-07,600028,BUY,100,4.54,453.74,0.0,0.0,主升浪启动,43.58
2023-03-08,601138,SELL,17100,9.66,165149.53,-14884.04,-8.27,止损,165193.11
2023-03-08,000032,BUY,5500,29.52,162384.89,0.0,0.0,主升浪启动,2808.22
2023-03-08,000547,BUY,200,11.93,2386.31,0.0,0.0,主升浪启动,421.91
2023-03-09,300144,SELL,11700,15.3,179003.61,-7313.16,-3.93,策略S点(破均线),179425.52
2023-03-09,000938,BUY,6500,27.37,177902.4,0.0,0.0,主升浪启动,1523.12
2023-03-09,601138,BUY,100,10.32,1032.46,0.0,0.0,主升浪启动,490.66
2023-03-09,002415,SELL,300,35.26,10577.94,-411.3,-3.74,策略S点(破均线),11068.61
2023-03-09,601728,BUY,1800,6.06,10900.55,0.0,0.0,主升浪启动,168.05
2023-03-10,600085,SELL,4100,46.74,191621.73,-8028.3,-4.02,策略S点(破均线),191789.78
2023-03-10,600050,SELL,100,5.26,526.34,-6.42,-1.2,策略S点(破均线),192316.11
2023-03-10,688009,SELL,40800,4.9,199962.38,373.76,0.19,策略S点(破均线),392278.49
2023-03-13,601698,BUY,8500,23.34,198387.43,0.0,0.0,主升浪启动,193891.07
2023-03-13,688777,BUY,2600,69.99,181986.08,0.0,0.0,主升浪启动,11904.99
2023-03-13,601668,BUY,2200,5.32,11700.32,0.0,0.0,主升浪启动,204.67
2023-03-15,000547,SELL,200,11.37,2274.76,-111.55,-4.67,策略S点(破均线),2479.43
2023-03-15,002236,SELL,100,16.02,1602.04,164.82,11.47,超时强平(10天),4081.47
2023-03-15,000617,BUY,600,6.73,4038.43,0.0,0.0,主升浪启动,43.04
2023-03-16,688012,SELL,1400,120.62,168861.53,-2757.26,-1.61,策略S点(破均线),168904.57
2023-03-17,002409,BUY,3100,54.48,168901.49,0.0,0.0,主升浪启动,3.08
2023-03-17,601800,SELL,100,10.71,1071.01,97.53,10.02,超时强平(10天),1074.09
2023-03-17,300017,BUY,100,6.3,630.25,0.0,0.0,主升浪启动,443.84
2023-03-17,601618,BUY,100,3.82,382.31,0.0,0.0,主升浪启动,61.53
2023-03-20,688777,SELL,2600,66.22,172172.26,-9813.82,-5.39,策略S点(破均线),172233.79
2023-03-20,002558,BUY,15300,11.22,171679.67,0.0,0.0,主升浪启动,554.12
2023-03-20,600941,SELL,100,80.75,8075.47,207.24,2.63,超时强平(10天),8629.59
2023-03-20,601138,SELL,100,13.32,1332.47,300.01,29.06,止盈,9962.06
2023-03-20,601138,BUY,700,13.78,9644.9,0.0,0.0,主升浪启动,317.15
2023-03-20,300442,SELL,1500,36.9,55349.25,9550.68,20.85,止盈,55666.4
2023-03-20,688521,BUY,600,79.5,47700.0,0.0,0.0,主升浪启动,7966.4
2023-03-20,601998,BUY,1700,4.64,7886.64,0.0,0.0,主升浪启动,79.76
2023-03-20,601728,SELL,1800,5.82,10467.74,-432.82,-3.97,策略S点(破均线),10547.5
2023-03-20,600489,BUY,1100,9.48,10424.96,0.0,0.0,主升浪启动,122.53
2023-03-21,601698,SELL,8500,22.09,187732.35,-10655.08,-5.37,策略S点(破均线),187854.88
2023-03-21,600522,BUY,11300,16.61,187709.15,0.0,0.0,主升浪启动,145.73
2023-03-21,600028,SELL,100,4.8,480.49,26.74,5.89,超时强平(10天),626.22
2023-03-21,601668,SELL,2200,5.26,11566.27,-134.05,-1.15,策略S点(破均线),12192.49
2023-03-21,300418,BUY,400,30.05,12021.53,0.0,0.0,主升浪启动,170.96
2023-03-22,000617,SELL,600,6.3,3778.98,-259.45,-6.42,止损,3949.94
2023-03-22,002131,BUY,1500,2.63,3942.66,0.0,0.0,主升浪启动,7.28
2023-03-22,000032,SELL,5500,34.15,187833.67,25448.78,15.67,超时强平(10天),187840.96
2023-03-23,300346,BUY,6200,30.25,187527.1,0.0,0.0,主升浪启动,313.86
2023-03-23,000938,SELL,6500,30.99,201420.82,23518.43,13.22,超时强平(10天),201734.68
2023-03-23,000938,BUY,6400,30.99,198322.04,0.0,0.0,主升浪启动,3412.64
2023-03-23,002463,BUY,100,20.16,2016.24,0.0,0.0,主升浪启动,1396.4
2023-03-23,300459,BUY,100,7.1,710.0,0.0,0.0,主升浪启动,686.4
2023-03-23,601390,BUY,100,6.86,685.72,0.0,0.0,主升浪启动,0.68
2023-03-24,601390,SELL,100,6.61,660.55,-25.16,-3.67,策略S点(破均线),661.23
2023-03-24,002409,SELL,3100,52.27,162043.92,-6857.56,-4.06,策略S点(破均线),162705.16
2023-03-24,601618,SELL,100,3.57,356.95,-25.36,-6.63,策略S点(破均线),163062.11
2023-03-24,300058,BUY,23400,6.94,162394.25,0.0,0.0,主升浪启动,667.85
2023-03-24,002131,SELL,1500,2.45,3679.81,-262.84,-6.67,止损,4347.67
2023-03-27,300002,BUY,400,8.99,3595.0,0.0,0.0,主升浪启动,752.67
2023-03-27,002558,SELL,15300,13.49,206422.64,34742.96,20.24,止盈,207175.31
2023-03-27,300474,BUY,1600,118.51,189623.93,0.0,0.0,主升浪启动,17551.38
2023-03-27,300413,BUY,400,39.25,15701.41,0.0,0.0,主升浪启动,1849.96
2023-03-27,002065,BUY,200,7.41,1481.82,0.0,0.0,主升浪启动,368.14
2023-03-27,002195,BUY,100,3.47,347.32,0.0,0.0,主升浪启动,20.82
2023-03-27,300418,SELL,400,39.94,15975.46,3953.93,32.89,止盈,15996.27
2023-03-27,300418,BUY,300,42.38,12715.46,0.0,0.0,主升浪启动,3280.81
2023-03-27,600839,BUY,800,3.9,3122.89,0.0,0.0,主升浪启动,157.92
2023-03-28,300058,SELL,23400,6.45,150889.94,-11504.32,-7.08,止损,151047.86
2023-03-28,600489,SELL,1100,9.14,10057.38,-367.58,-3.53,策略S点(破均线),161105.24
2023-03-28,300253,BUY,13100,12.24,160279.39,0.0,0.0,主升浪启动,825.85
2023-03-28,300346,SELL,6200,28.69,177903.8,-9623.3,-5.13,策略S点(破均线),178729.64
2023-03-28,600066,BUY,18700,9.53,178294.2,0.0,0.0,主升浪启动,435.44
2023-03-29,300474,SELL,1600,108.97,174358.41,-15265.52,-8.05,止损,174793.85
2023-03-29,688047,BUY,1000,146.5,146500.0,0.0,0.0,主升浪启动,28293.85
2023-03-29,300223,BUY,300,83.93,25178.39,0.0,0.0,主升浪启动,3115.46
2023-03-29,002292,BUY,400,6.31,2524.0,0.0,0.0,主升浪启动,591.46
2023-03-29,300418,SELL,300,38.05,11415.46,-1300.0,-10.22,止损,12006.92
2023-03-29,603019,BUY,300,39.37,11811.8,0.0,0.0,主升浪启动,195.12
2023-03-29,300413,SELL,400,36.34,14536.9,-1164.51,-7.42,策略S点(破均线),14732.01
2023-03-30,002292,SELL,400,6.1,2440.0,-84.0,-3.33,策略S点(破均线),17172.01
2023-03-30,300017,SELL,100,6.5,650.06,19.81,3.14,策略S点(破均线),17822.08
2023-03-30,002195,SELL,100,3.27,326.54,-20.78,-5.98,止损,18148.62
2023-03-30,300002,SELL,400,8.37,3347.2,-247.8,-6.89,止损,21495.82
2023-03-30,000938,SELL,6400,28.73,183857.1,-14464.95,-7.29,策略S点(破均线),205352.92
2023-03-30,002129,BUY,5200,37.81,196588.11,0.0,0.0,主升浪启动,8764.8
2023-03-30,600522,SELL,11300,16.36,184892.97,-2816.18,-1.5,策略S点(破均线),193657.77
2023-03-30,601857,BUY,37800,5.12,193390.77,0.0,0.0,主升浪启动,267.0
2023-03-31,603019,SELL,300,37.2,11159.37,-652.44,-5.52,止损,11426.37
2023-03-31,600570,BUY,200,52.52,10503.35,0.0,0.0,主升浪启动,923.01
2023-03-31,601998,SELL,1700,4.56,7758.06,-128.59,-1.63,策略S点(破均线),8681.07
2023-03-31,600845,BUY,200,37.97,7593.39,0.0,0.0,主升浪启动,1087.68
2023-04-03,601138,SELL,700,16.45,11511.66,1866.76,19.35,超时强平(10天),12599.34
2023-04-03,601138,BUY,700,16.45,11511.66,0.0,0.0,主升浪启动,1087.68
2023-04-03,002292,BUY,100,6.96,696.0,0.0,0.0,主升浪启动,391.68
2023-04-03,600839,SELL,800,4.77,3817.73,694.84,22.25,止盈,4209.41
2023-04-03,600839,BUY,800,4.94,3950.46,0.0,0.0,主升浪启动,258.96
2023-04-03,688521,SELL,600,101.0,60600.0,12900.0,27.04,止盈,60858.96
2023-04-03,688521,BUY,400,104.21,41684.0,0.0,0.0,主升浪启动,19174.96
2023-04-03,603019,BUY,400,40.8,16319.83,0.0,0.0,主升浪启动,2855.13
2023-04-03,002281,BUY,100,27.5,2749.84,0.0,0.0,主升浪启动,105.28
2023-04-04,300459,SELL,100,8.63,863.0,153.0,21.55,止盈,968.28
2023-04-04,300251,BUY,100,9.63,962.81,0.0,0.0,主升浪启动,5.47
2023-04-06,300223,SELL,300,108.21,32463.82,7285.42,28.94,止盈,32469.29
2023-04-06,688099,BUY,200,92.78,18556.72,0.0,0.0,主升浪启动,13912.56
2023-04-06,002409,BUY,200,65.88,13175.25,0.0,0.0,主升浪启动,737.31
2023-04-07,002463,SELL,100,24.84,2484.19,467.95,23.21,止盈,3221.5
2023-04-07,002152,BUY,200,12.17,2433.07,0.0,0.0,主升浪启动,788.44
2023-04-07,300017,BUY,100,7.18,717.99,0.0,0.0,主升浪启动,70.44
2023-04-07,002292,SELL,100,6.56,656.0,-40.0,-5.75,止损,726.44
2023-04-10,600570,SELL,200,48.35,9670.5,-832.85,-7.93,策略S点(破均线),10396.94
2023-04-10,688521,SELL,400,99.83,39932.0,-1752.0,-4.2,策略S点(破均线),50328.94
2023-04-10,603019,SELL,400,37.95,15178.31,-1141.52,-6.99,策略S点(破均线),65507.25
2023-04-10,601390,BUY,9100,7.17,65262.67,0.0,0.0,主升浪启动,244.59
2023-04-10,002065,SELL,200,7.6,1520.87,39.05,2.64,策略S点(破均线),1765.46
2023-04-10,600839,SELL,800,4.47,3575.71,-374.75,-9.49,止损,5341.16
2023-04-10,300037,BUY,100,52.72,5271.86,0.0,0.0,主升浪启动,69.3
2023-04-11,300017,SELL,100,6.79,679.31,-38.68,-5.39,止损,748.62
2023-04-11,600066,SELL,18700,9.75,182246.16,3951.96,2.22,策略S点(破均线),182994.77
2023-04-11,000426,BUY,20500,8.91,182615.7,0.0,0.0,主升浪启动,379.07
2023-04-11,002409,SELL,200,62.16,12432.68,-742.57,-5.64,止损,12811.75
2023-04-11,600547,BUY,500,25.35,12674.72,0.0,0.0,主升浪启动,137.03
2023-04-11,002281,SELL,100,26.46,2645.59,-104.25,-3.79,策略S点(破均线),2782.62
2023-04-11,600208,BUY,900,3.09,2778.19,0.0,0.0,主升浪启动,4.43
2023-04-11,300251,SELL,100,8.84,883.79,-79.01,-8.21,止损,888.23
2023-04-11,601138,SELL,700,16.07,11245.91,-265.75,-2.31,策略S点(破均线),12134.14
2023-04-11,002129,SELL,5200,37.24,193656.36,-2931.75,-1.49,策略S点(破均线),205790.5
2023-04-11,600489,BUY,17900,11.14,199384.02,0.0,0.0,主升浪启动,6406.48
2023-04-11,002739,BUY,400,14.69,5876.0,0.0,0.0,主升浪启动,530.48
2023-04-12,300253,SELL,13100,14.13,185038.0,24758.61,15.45,超时强平(10天),185568.48
2023-04-12,600637,BUY,23000,8.05,185254.18,0.0,0.0,主升浪启动,314.3
2023-04-13,600845,SELL,200,37.67,7534.68,-58.71,-0.77,策略S点(破均线),7848.97
2023-04-13,688047,SELL,1000,157.45,157450.0,10950.0,7.47,超时强平(10天),165298.97
2023-04-13,600511,BUY,4700,35.14,165134.89,0.0,0.0,主升浪启动,164.09
2023-04-14,601857,SELL,37800,5.88,222399.39,29008.62,15.0,超时强平(10天),222563.47
2023-04-14,000617,BUY,26400,7.55,199282.02,0.0,0.0,主升浪启动,23281.45
2023-04-17,600938,BUY,1300,17.07,22186.49,0.0,0.0,主升浪启动,1094.96
2023-04-17,601186,BUY,100,9.67,966.53,0.0,0.0,主升浪启动,128.43
2023-04-17,002152,SELL,200,12.0,2399.3,-33.77,-1.39,策略S点(破均线),2527.73
2023-04-17,002739,SELL,400,14.34,5736.0,-140.0,-2.38,策略S点(破均线),8263.73
2023-04-17,600276,BUY,100,48.7,4869.89,0.0,0.0,主升浪启动,3393.84
2023-04-17,601857,BUY,500,6.26,3129.38,0.0,0.0,主升浪启动,264.46
2023-04-17,600637,SELL,23000,7.62,175246.2,-10007.98,-5.4,策略S点(破均线),175510.66
2023-04-18,601658,BUY,39400,4.45,175412.13,0.0,0.0,主升浪启动,98.53
2023-04-18,688099,SELL,200,88.63,17725.32,-831.4,-4.48,策略S点(破均线),17823.85
2023-04-18,000617,SELL,26400,7.02,185384.39,-13897.63,-6.97,策略S点(破均线),203208.24
2023-04-19,600208,SELL,900,2.92,2626.33,-151.86,-5.47,策略S点(破均线),205834.57
2023-04-19,300251,BUY,18800,10.58,198980.65,0.0,0.0,主升浪启动,6853.92
2023-04-19,002436,BUY,400,14.73,5892.47,0.0,0.0,主升浪启动,961.44
2023-04-19,600489,SELL,17900,10.94,195894.8,-3489.22,-1.75,策略S点(破均线),196856.24
2023-04-19,603019,BUY,4000,48.95,195790.77,0.0,0.0,主升浪启动,1065.47
2023-04-19,603993,BUY,100,6.5,650.13,0.0,0.0,主升浪启动,415.35
2023-04-20,000426,SELL,20500,8.73,178963.39,-3652.31,-2.0,策略S点(破均线),179378.74
2023-04-20,688981,BUY,2600,66.48,172848.0,0.0,0.0,主升浪启动,6530.74
2023-04-20,300972,BUY,100,38.88,3888.02,0.0,0.0,主升浪启动,2642.71
2023-04-20,300476,BUY,100,21.25,2125.37,0.0,0.0,主升浪启动,517.35
2023-04-20,600547,SELL,500,25.49,12743.34,68.62,0.54,策略S点(破均线),13260.69
2023-04-20,002624,BUY,600,19.33,11595.18,0.0,0.0,主升浪启动,1665.51
2023-04-20,300002,BUY,100,12.93,1293.06,0.0,0.0,主升浪启动,372.45
2023-04-21,300251,SELL,18800,10.2,191828.35,-7152.3,-3.59,策略S点(破均线),192200.81
2023-04-21,600276,SELL,100,46.75,4675.25,-194.64,-4.0,策略S点(破均线),196876.06
2023-04-21,002409,BUY,2800,70.16,196459.4,0.0,0.0,主升浪启动,416.66
2023-04-21,300037,SELL,100,48.92,4891.66,-380.2,-7.21,策略S点(破均线),5308.32
2023-04-24,600415,BUY,700,7.53,5267.68,0.0,0.0,主升浪启动,40.64
2023-04-24,603993,SELL,100,6.17,617.24,-32.88,-5.06,止损,657.88
2023-04-24,300002,SELL,100,12.06,1205.54,-87.52,-6.77,止损,1863.43
2023-04-24,300002,BUY,100,12.39,1238.98,0.0,0.0,主升浪启动,624.45
2023-04-24,688981,SELL,2600,62.5,162500.0,-10348.0,-5.99,止损,163124.45
2023-04-24,000977,BUY,3500,46.57,163002.06,0.0,0.0,主升浪启动,122.39
2023-04-24,600938,SELL,1300,16.25,21124.67,-1061.82,-4.79,策略S点(破均线),21247.06
2023-04-24,601390,SELL,9100,7.93,72132.42,6869.75,10.53,超时强平(10天),93379.48
2023-04-24,002603,BUY,3000,30.15,90447.89,0.0,0.0,主升浪启动,2931.59
2023-04-25,002409,SELL,2800,66.49,186172.57,-10286.83,-5.24,止损,189104.16
2023-04-25,300017,BUY,24200,7.78,188367.38,0.0,0.0,主升浪启动,736.78
2023-04-25,601000,BUY,200,3.29,657.53,0.0,0.0,主升浪启动,79.25
2023-04-25,002603,SELL,3000,28.13,84380.22,-6067.66,-6.71,策略S点(破均线),84459.48
2023-04-25,300476,SELL,100,19.58,1957.81,-167.56,-7.88,策略S点(破均线),86417.29
2023-04-25,600028,BUY,15300,5.63,86184.7,0.0,0.0,主升浪启动,232.59
2023-04-26,002436,SELL,400,13.28,5311.53,-580.95,-9.86,策略S点(破均线),5544.11
2023-04-26,600323,BUY,200,18.58,3716.4,0.0,0.0,主升浪启动,1827.72
2023-04-27,600998,BUY,300,5.58,1674.69,0.0,0.0,主升浪启动,153.03
2023-04-27,603019,SELL,4000,47.34,189374.62,-6416.14,-3.28,策略S点(破均线),189527.65
2023-04-27,300002,SELL,100,12.14,1214.39,-24.58,-1.98,策略S点(破均线),190742.05
2023-04-27,000977,SELL,3500,43.1,150863.61,-12138.45,-7.45,止损,341605.66
2023-04-27,601628,BUY,5400,36.61,197671.22,0.0,0.0,主升浪启动,143934.43
2023-04-27,002624,SELL,600,18.42,11054.07,-541.11,-4.67,策略S点(破均线),154988.5
2023-04-27,601868,BUY,59900,2.59,154956.42,0.0,0.0,主升浪启动,32.08
2023-04-27,600511,SELL,4700,37.62,176836.67,11701.78,7.09,超时强平(10天),176868.75
2023-04-27,601601,BUY,6200,28.26,175236.18,0.0,0.0,主升浪启动,1632.57
2023-04-28,601390,BUY,100,8.35,834.9,0.0,0.0,主升浪启动,797.67
2023-04-28,601298,BUY,100,6.32,631.66,0.0,0.0,主升浪启动,166.01
2023-05-04,601186,SELL,100,11.17,1117.1,150.57,15.58,超时强平(10天),1283.1
2023-05-04,601186,BUY,100,11.17,1117.1,0.0,0.0,主升浪启动,166.01
2023-05-04,601857,SELL,500,6.83,3415.04,285.65,9.13,超时强平(10天),3581.04
2023-05-04,601668,BUY,500,6.09,3046.5,0.0,0.0,主升浪启动,534.54
2023-05-04,600415,SELL,700,9.6,6717.62,1449.94,27.53,止盈,7252.16
2023-05-04,601916,BUY,2800,2.52,7046.81,0.0,0.0,主升浪启动,205.35
2023-05-04,300972,SELL,100,38.29,3829.35,-58.67,-1.51,策略S点(破均线),4034.7
2023-05-04,601288,BUY,1300,3.0,3904.32,0.0,0.0,主升浪启动,130.38
2023-05-05,600998,SELL,300,5.42,1626.67,-48.02,-2.87,策略S点(破均线),1757.04
2023-05-05,601658,SELL,39400,4.8,188956.19,13544.06,7.72,超时强平(10天),190713.24
2023-05-05,300024,BUY,13700,13.92,190704.0,0.0,0.0,主升浪启动,9.24
2023-05-09,601868,SELL,59900,2.56,153234.69,-1721.74,-1.11,策略S点(破均线),153243.92
2023-05-09,601390,SELL,100,7.68,767.5,-67.4,-8.07,策略S点(破均线),154011.42
